,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,ibmSentiment
25,2018-05-06,BASF,6,0.052061111111111114,0.2714253277190753,-0.03517750000000001,0.13382,0.2427325,0.28650000000000003,-0.4293,0
26,2018-05-07,BASF,156,0.12065572649572645,0.27452404197429797,-0.06552250000000001,0.15134999999999998,0.2998725,0.7486,-0.4383000000000001,0
27,2018-05-08,BASF,136,0.18251713235294115,0.24717283548595784,0.10626,0.207445,0.34675749999999994,0.7998666666666667,-0.597,0
28,2018-05-09,BASF,167,0.1640236645756107,0.21713983081088717,0.03715333333333333,0.18273,0.322475,0.65554,-0.2997,0
29,2018-05-10,BASF,170,0.18888247058823537,0.1853239014636195,0.0504525,0.17343000000000003,0.2879025,0.9983,-0.28473,0
30,2018-05-11,BASF,133,0.1653756417830291,0.2153397265234047,0.004400000000000004,0.17515999999999998,0.27796000000000004,0.7008500000000002,-0.3861800000000001,0
31,2018-05-12,BASF,22,0.2027414141414141,0.2154190523415243,0.15435500000000002,0.19973000000000002,0.3368025,0.56675,-0.41290000000000004,0
32,2018-05-13,BASF,12,0.1680723148148148,0.17215693681226799,-0.0032,0.150705,0.29524000000000006,0.48572999999999994,-0.05574,0
33,2018-05-14,BASF,119,0.1578753691476591,0.26192030593797944,0.0872,0.20736,0.310995,0.86175,-0.5517299999999999,0
34,2018-05-15,BASF,168,0.26189461309523787,0.21547035337525608,0.1968869444444444,0.26341,0.4126499999999999,0.8223,-0.60326,0
35,2018-05-16,BASF,153,0.1646899852163086,0.24151629666672575,0.10405000000000002,0.20271,0.31404,0.66951,-0.6589800000000001,0
36,2018-05-17,BASF,247,0.05003682507550924,0.28201673648958936,-0.08879999999999999,0.13857,0.22719749999999997,0.73505,-0.7542,0
37,2018-05-18,BASF,176,0.1413954450757576,0.23961215215680007,0.0,0.18019,0.29381,0.6748666666666666,-0.52415,0
38,2018-05-19,BASF,36,0.05011916666666664,0.21857880137541763,-0.10022500000000001,0.0,0.1534325,0.67065,-0.44294,0
39,2018-05-20,BASF,14,0.04403785714285714,0.284335428734297,-0.056040000000000006,0.04082,0.255095,0.4386500000000001,-0.62704,0
40,2018-05-01,Apple,2021,0.0834542923902202,0.19966104852527736,-0.018269999999999998,0.05714,0.21282,0.7430666666666667,-0.7155,0
41,2018-05-02,Apple,3116,0.05027700278389034,0.21731717677838883,-0.05671583333333334,0.0298,0.20575000000000002,0.926,-0.8862666666666668,0
42,2018-05-03,Apple,2027,0.0756169261008135,0.20819789709316455,-0.013170000000000005,0.049400000000000006,0.217635,0.7717,-0.5975900000000001,0
43,2018-05-04,Apple,2049,0.07037805950637943,0.21355265922492908,-0.02623000000000002,0.03966999999999999,0.21074,0.72887,-0.9917,0
44,2018-05-05,Apple,770,0.04509233245722534,0.22984436072968026,-0.037086250000000015,0.01715,0.19246250000000004,0.9698,-0.9981,0
45,2018-05-06,Apple,507,0.0959373217807834,0.20225329097965095,0.0,0.04553999999999999,0.23190500000000003,0.9661500000000001,-0.58484,0
46,2018-05-07,Apple,1943,0.06702612816459592,0.21633455931790602,-0.016984999999999986,0.054279999999999995,0.19845875000000002,0.9681,-0.998,0
47,2018-05-08,Apple,1872,0.06599780514431537,0.22902587271597472,-0.033405000000000004,0.05785,0.21326,0.8555,-0.9966,0
48,2018-05-09,Apple,1590,0.08620767325546563,0.21308477372937587,-0.0264375,0.08016999999999999,0.2278690476190476,0.7887,-0.9413,0
49,2018-05-10,Apple,1847,0.09033201287372945,0.2009368753771833,-0.008614999999999998,0.07636,0.22001,0.9753,-0.5859000000000001,0
50,2018-05-11,Apple,1791,0.027256172573626534,0.23183287153012536,-0.07644000000000001,0.01779,0.18342,0.82728,-0.6523,0
51,2018-05-12,Apple,574,0.05557006512361038,0.20272693220398172,-0.023254999999999998,0.005713333333333335,0.17383749999999998,0.8296,-0.77378,0
52,2018-05-13,Apple,449,0.09671725969526636,0.19698380410699495,0.0,0.05106000000000001,0.22544,0.8444499999999999,-0.6304700000000001,0
53,2018-05-14,Apple,1676,0.046168565817138275,0.21860726790274185,-0.061835,0.023145000000000002,0.18640750000000006,0.6795249999999999,-0.9559,0
54,2018-05-15,Apple,1585,0.09385082028942006,0.23210462396588427,-0.015080000000000005,0.06611,0.23217,0.8555,-0.8345,0
55,2018-05-16,Apple,1321,0.10185055131994786,0.20567949938280994,-0.005809999999999993,0.08674,0.22877999999999998,0.86055,-0.6589800000000001,0
56,2018-05-17,Apple,1556,0.08628056919961627,0.2045695404548324,-0.013027500000000006,0.06116500000000001,0.2242,0.7184,-0.7506,0
57,2018-05-18,Apple,1343,0.07701177693862354,0.20767035603552245,-0.01863999999999999,0.045579999999999996,0.20476500000000003,0.9723,-0.6156,0
58,2018-05-19,Apple,566,0.09635033078131133,0.21879606944902563,0.0,0.06585,0.23228000000000001,0.9831,-0.5597749999999999,0
59,2018-05-20,Apple,439,0.08794616399103297,0.22161458362591993,-0.005584999999999999,0.04215,0.24490999999999996,0.7579,-0.66035,0
60,2018-05-01,Tesla,185,0.08936611454311455,0.18084701716514054,-0.020069999999999994,0.08134999999999999,0.22827999999999998,0.47651000000000004,-0.48031000000000007,0
61,2018-05-02,Tesla,510,0.06893203750389044,0.17356478828639463,-0.07031499999999999,0.07262666666666667,0.2024858333333333,0.6457200000000001,-0.5029999999999999,0
62,2018-05-03,Tesla,916,0.01820865768177725,0.1598713132578809,-0.07952,0.0,0.12079,0.63083,-0.6866333333333333,0
63,2018-05-04,Tesla,472,0.014566100433817612,0.16403286245869944,-0.09108,-0.011770000000000013,0.12355250000000002,0.7124,-0.38903999999999994,0
64,2018-05-05,Tesla,123,0.07137104110207766,0.15569652443385168,-0.015579999999999988,0.09606999999999999,0.16897,0.54814,-0.34,0
65,2018-05-06,Tesla,147,0.15593253212396066,0.1609572569747635,0.054964999999999986,0.16124999999999998,0.233055,0.5819500000000001,-0.3362,0
66,2018-05-07,Tesla,206,0.10384725150254275,0.14683919993986772,0.025915,0.10383,0.19379583333333333,0.52761,-0.4203333333333334,0
67,2018-05-08,Tesla,223,0.08076113050750947,0.16919258519077854,-0.022189999999999988,0.07885000000000002,0.17925,0.65553,-0.49092,0
68,2018-05-09,Tesla,246,0.028967837624209587,0.2502553677750156,-0.10384750000000001,0.08296,0.21763,0.5494600000000001,-0.56297,0
69,2018-05-10,Tesla,328,0.06584319214576073,0.2514792624006003,-0.1043375,0.096995,0.2601375,0.55615,-0.689625,0
70,2018-05-11,Tesla,225,0.1082021814814815,0.18111825143501242,0.010920000000000003,0.13327,0.2209,0.48138000000000003,-0.4316125,0
71,2018-05-12,Tesla,163,0.015248849936702698,0.20379160157097045,-0.15663,0.04575,0.17395,0.6183500000000001,-0.40179,0
72,2018-05-13,Tesla,172,-0.08397541066814328,0.2301050589982624,-0.31774,-0.20324,0.1210975,0.53026,-0.43632,0
73,2018-05-14,Tesla,443,0.06095740083843922,0.20631628566051075,-0.0922857142857143,0.11196000000000002,0.1992175,0.5934900000000001,-0.60645,0
74,2018-05-15,Tesla,455,0.013880359410430792,0.2257041291566515,-0.10306000000000001,0.044755555555555576,0.15287166666666668,0.61231,-0.6477333333333334,0
75,2018-05-16,Tesla,288,0.07943470885692236,0.22703674798801882,-0.018330000000000006,0.078295,0.21874999999999994,0.66424,-0.8142,0
76,2018-05-17,Tesla,297,0.06569217732884398,0.23196020333177586,-0.08783333333333333,0.05566000000000002,0.19735999999999998,0.7479333333333332,-0.6405,0
77,2018-05-18,Tesla,258,0.03537694182970347,0.19653097251732485,-0.06957,0.009924999999999993,0.17444749999999998,0.53136,-0.56097,0
78,2018-05-19,Tesla,103,0.06652372861766065,0.1876336203224004,-0.040129999999999985,0.06157,0.16560999999999998,0.5471900000000001,-0.46494,0
79,2018-05-20,Tesla,59,0.15379319209039546,0.14791373946279188,0.075955,0.12869000000000003,0.222105,0.5630099999999999,-0.33852999999999994,0
80,2018-05-01,Airbus,77,0.13643272727272732,0.19884208065325792,0.0,0.17937999999999998,0.2414,0.5592300000000001,-0.48197,0
81,2018-05-02,Airbus,250,0.05532746952380947,0.23070680706314345,-0.014179999999999988,0.030780000000000002,0.19538000000000003,0.6025600000000001,-0.57493,0
82,2018-05-03,Airbus,248,-0.0469633906169995,0.24361616753831944,-0.26298000000000005,0.0,0.13609,0.5112700000000001,-0.5259600000000001,0
83,2018-05-04,Airbus,187,-0.03751463542992956,0.2593203651305414,-0.12883999999999998,0.0,0.09496666666666666,0.57048,-0.6423000000000001,0
84,2018-05-05,Airbus,2,-0.17347500000000002,0.3289531456757938,-0.2897775000000001,-0.17347500000000002,-0.057172500000000015,0.059129999999999995,-0.40608000000000005,0
85,2018-05-06,Airbus,123,0.006123847270615554,0.15468206044457472,-0.06566999999999999,-0.024439999999999996,0.034,0.7049857142857142,-0.32292000000000004,0
86,2018-05-07,Airbus,247,-0.06465925486793907,0.217825754996902,-0.2862,-0.02157,0.02842611111111111,0.54079,-0.57378,0
87,2018-05-08,Airbus,458,0.018512841373812965,0.20974016904542844,-0.074,0.01603,0.14272321428571427,0.54399,-0.597,0
88,2018-05-09,Airbus,1131,0.009096359100669445,0.18303331639648515,-0.07850499999999999,0.0,0.12930000000000003,0.7427,-0.5941000000000001,0
89,2018-05-10,Airbus,333,0.01703313337146672,0.16186721844430804,-0.029599999999999998,0.0,0.08443,0.4905800000000001,-0.6156,0
90,2018-05-11,Airbus,389,-0.009966150589627453,0.17671326547585617,-0.05967,0.0,0.04983999999999999,0.5093444444444445,-0.64054,0
91,2018-05-12,Airbus,39,0.0011217602767602743,0.1532499039376106,-0.0650513888888889,0.0,0.043120000000000006,0.32632999999999995,-0.47961,0
92,2018-05-13,Airbus,102,0.048411862745098025,0.13626528998579085,0.0,0.0,0.09570749999999997,0.3577,-0.4607200000000001,0
93,2018-05-14,Airbus,544,-0.04809992924253032,0.22191123146373257,-0.17982,0.0,0.004410357142857142,0.7636,-0.9849,0
94,2018-05-15,Airbus,948,-0.1400546332713816,0.2730618429630155,-0.30378000000000005,-0.05994000000000001,0.0,0.6416875,-0.80976,0
95,2018-05-16,Airbus,391,-0.05665012026549752,0.21249855070942392,-0.17982,0.0,0.035248888888888885,0.7369600000000001,-0.7931666666666667,0
96,2018-05-17,Airbus,261,-0.002623781244298471,0.26297752878194913,-0.17982,0.0,0.16296,0.60542,-0.54918,0
97,2018-05-18,Airbus,241,-0.010900204175722855,0.18389994533939635,-0.13394,0.0,0.068,0.4817,-0.6574500000000001,0
98,2018-05-19,Airbus,107,-0.07350834890965731,0.20565002042635327,-0.22479500000000002,0.0,0.0,0.42582000000000003,-0.5341600000000001,0
99,2018-05-20,Airbus,53,-0.002011913746630723,0.14731295661233204,-0.0128,0.0,0.03849999999999999,0.30496999999999996,-0.41428000000000004,0
100,2018-05-01,Bayer,3584,0.03205238428509428,0.1664441289467551,-0.043792500000000005,0.0,0.10573749999999997,0.9274,-0.75041,0
101,2018-05-02,Bayer,3035,0.0240291295075966,0.1664938805753093,-0.05574,0.0,0.10361928571428572,0.68469,-0.51246,0
102,2018-05-03,Bayer,1051,0.05112752121939797,0.18497861012534939,-0.035227499999999995,0.0,0.14164,0.6744125000000001,-0.60657,0
103,2018-05-04,Bayer,650,-0.006251138583638607,0.2096254917858571,-0.11988000000000001,0.0,0.10663749999999997,0.6178600000000001,-0.56481,0
104,2018-05-05,Bayer,668,-0.066181389423534,0.19564268587119596,-0.20304000000000003,-0.05832999999999999,0.03612,0.8689,-0.5259600000000001,0
105,2018-05-06,Bayer,389,-0.0038302023911535475,0.2451506116858173,-0.20304000000000003,0.0,0.13335999999999998,0.6498,-0.54798,0
106,2018-05-07,Bayer,979,-0.0036498835060071225,0.21599576008808655,-0.1332,0.0,0.06644652777777776,0.6966,-0.72104,0
107,2018-05-08,Bayer,665,-0.033481286012650546,0.18583582158052564,-0.17982,-0.02681,0.04215,0.6268625,-0.6254500000000001,0
108,2018-05-09,Bayer,707,-0.04077939920522664,0.17200491294670792,-0.11988000000000001,-0.002870000000000006,0.024425000000000002,0.5529900000000001,-0.5994,0
109,2018-05-10,Bayer,214,-0.010811593791722305,0.18532763184633702,-0.11692249999999998,0.0,0.06818833333333335,0.6254899999999999,-0.5509600000000001,0
110,2018-05-11,Bayer,803,-0.041648926100535666,0.18530011846269598,-0.1431,-0.05574,0.031415,0.5671333333333334,-0.63012,0
111,2018-05-12,Bayer,920,-0.07582603817287788,0.20934561699218915,-0.20304000000000003,-0.05574,0.020455,0.9786,-0.64584,0
112,2018-05-13,Bayer,372,-0.08193382179126131,0.21110874802779428,-0.20304000000000003,-0.05116,0.0011825000000000043,0.5533600000000001,-0.66376,0
113,2018-05-14,Bayer,670,-0.01816697826344467,0.1952760676129014,-0.11988000000000001,0.0,0.0758975,0.7395999999999999,-0.61552,0
114,2018-05-15,Bayer,937,-0.047469493401771805,0.18994992394045734,-0.1646375,-0.013590000000000001,0.0524,0.6891700000000001,-0.694,0
115,2018-05-16,Bayer,738,-0.06289040295521983,0.19248728281657893,-0.17982,-0.05994000000000001,0.027069999999999993,0.8271,-0.6023000000000001,0
116,2018-05-17,Bayer,1093,-0.03397677667407319,0.21887491108474952,-0.1848,0.0,0.0555,0.6260800000000001,-0.63758,0
117,2018-05-18,Bayer,833,-0.05852731873701874,0.20241630377514572,-0.17982,-0.058599999999999985,0.0,0.7003,-0.694,0
118,2018-05-19,Bayer,1110,-0.08464451748176759,0.17910476418251406,-0.21381500000000003,-0.06370999999999999,0.0,0.52265,-0.5259600000000001,0
119,2018-05-20,Bayer,799,-0.10841878518783411,0.22640783528521977,-0.27118000000000003,-0.09319999999999999,0.012725,0.61371,-0.64874,0
120,2018-05-01,BMW,379,-0.01299998680738785,0.22451179809822014,-0.119315,0.0,0.050695000000000004,0.7439999999999999,-0.7944599999999999,0
121,2018-05-02,BMW,500,-0.01335405269841271,0.2332976667076807,-0.18910500000000002,0.0,0.13449,0.9341,-0.6768000000000001,0
122,2018-05-03,BMW,542,-0.0028545051396942586,0.2255362861455841,-0.11941250000000002,0.0,0.1302,0.6056666666666666,-0.7155,0
123,2018-05-04,BMW,774,-0.04184778582707865,0.22930145129645638,-0.23892250000000004,-0.018669999999999992,0.08782428571428572,0.8689,-0.51246,0
124,2018-05-05,BMW,138,-0.032690217966413616,0.22749584270126164,-0.099565,0.0,0.10824500000000002,0.57259,-0.6873099999999999,0
125,2018-05-06,BMW,93,0.030063517665130567,0.17854284146001284,-0.01027,0.0,0.13072,0.39638,-0.4254,0
126,2018-05-07,BMW,398,0.0028930368110393267,0.21403140431717424,-0.12028875000000003,0.0,0.13939,0.7097,-0.5275000000000001,0
127,2018-05-08,BMW,531,-0.014648890532986597,0.24306115584126758,-0.16677,0.0,0.101985,0.838388888888889,-0.6270399999999999,0
128,2018-05-09,BMW,560,-0.02226036522108841,0.1995100201596405,-0.148,0.0,0.07065,0.743625,-0.65722,0
129,2018-05-10,BMW,371,0.015743478051598,0.2138728543255059,-0.097805,0.0,0.13903214285714285,0.744525,-0.63234,0
130,2018-05-11,BMW,464,-0.015340708812260542,0.23739904977057927,-0.144325,0.0,0.13100250000000002,0.57902,-0.6127800000000001,0
131,2018-05-12,BMW,97,-0.02001188921616757,0.1789284257785447,-0.037070000000000033,0.0,0.03139,0.5568,-0.57756,0
132,2018-05-13,BMW,96,-0.041442895998677294,0.2066142138690887,-0.20759750000000005,0.0,0.0559125,0.55167,-0.49523333333333336,0
133,2018-05-14,BMW,441,0.024357670158010315,0.21039397797395681,-0.05994000000000001,0.0,0.12996000000000002,0.9353,-0.53002,0
134,2018-05-15,BMW,447,-0.015011230336280684,0.19327014371698945,-0.1356,0.0,0.08393833333333334,0.659425,-0.5724,0
135,2018-05-16,BMW,345,-0.004994850816655163,0.20510807417003138,-0.09151000000000001,0.0,0.07727999999999999,0.6960571428571428,-0.63784,0
136,2018-05-17,BMW,530,-0.03375855278526509,0.23168551699977902,-0.23264,0.0,0.116405,0.7479333333333332,-0.57535,0
137,2018-05-18,BMW,535,-0.07017083859961429,0.22353696471467763,-0.23976000000000003,-0.009369999999999998,0.049361666666666665,0.6369,-0.6889000000000001,0
138,2018-05-19,BMW,232,-0.03340304392446634,0.2214443698165749,-0.17982,0.0,0.0772575,0.53652,-0.63234,0
139,2018-05-20,BMW,13,0.009506923076923073,0.21577666093998735,-0.030209999999999997,0.0,0.12668,0.44138,-0.40542000000000006,0
140,2018-05-01,Telefonica,47,-0.05333202127659575,0.277543088669324,-0.19658,0.0,0.053634999999999995,0.4584600000000001,-0.48923999999999995,0
141,2018-05-02,Telefonica,67,0.17337059701492533,0.247799325364605,0.0,0.0979,0.44782,0.49836,-0.2862,0
142,2018-05-03,Telefonica,93,0.027206434118450244,0.2497969853438626,-0.06563,0.03286,0.21520999999999998,0.6012299999999999,-0.7155,0
143,2018-05-04,Telefonica,86,-0.004100009228497618,0.21495227233740488,-0.10687000000000002,-0.021375,0.1347475,0.6222200000000001,-0.63234,0
144,2018-05-05,Telefonica,2,0.12080500000000001,0.22017183845805532,0.04296250000000001,0.12080500000000001,0.1986475,0.27649,-0.034879999999999994,0
145,2018-05-06,Telefonica,14,0.008162857142857144,0.14444895922774253,-0.02735,0.0,0.040435,0.32215000000000005,-0.33112,0
146,2018-05-07,Telefonica,86,0.03239268964562568,0.1778425813380494,-0.07962857142857142,0.045895,0.1176,0.49079999999999996,-0.34614,0
147,2018-05-08,Telefonica,80,0.07123005158730158,0.17265447588321112,-0.0501375,0.0362,0.1658275,0.53989,-0.2862,0
148,2018-05-09,Telefonica,155,0.04801560855094728,0.17169678732276783,-0.05398,0.0468,0.15469500000000003,0.5588333333333333,-0.50564,0
149,2018-05-10,Telefonica,121,0.14262379279811108,0.20488624728128885,0.0,0.09878,0.33042000000000005,0.67933,-0.21124,0
150,2018-05-11,Telefonica,60,0.031111695767195777,0.21249835870572728,-0.08997583333333334,0.038496666666666665,0.129495625,0.49155,-0.531,0
151,2018-05-12,Telefonica,26,-0.02818622863247863,0.1616336867181462,-0.11099999999999999,-0.013939999999999994,0.059837499999999995,0.2573125,-0.4768,0
152,2018-05-13,Telefonica,27,-0.06038068783068783,0.19258720801087065,-0.21570500000000004,-0.03251999999999999,0.017,0.33998999999999996,-0.5027400000000001,0
153,2018-05-14,Telefonica,110,0.15937135930735927,0.2394601997616721,0.0,0.068,0.43138,0.5859,-0.38798,0
154,2018-05-15,Telefonica,209,-0.013101201678438534,0.24686492983063638,-0.20032999999999998,-0.038566666666666666,0.15431666666666666,0.51274,-0.5724,0
155,2018-05-16,Telefonica,146,-0.08205487606001308,0.3517683480088437,-0.3894450000000001,-0.007134999999999994,0.221675,0.6220899999999999,-0.69228,0
156,2018-05-17,Telefonica,115,0.08812112318840576,0.22650721879415475,-0.02013,0.07377000000000003,0.23516666666666663,0.6220899999999999,-0.56565,0
157,2018-05-18,Telefonica,122,-0.02300923887587826,0.2635980153706313,-0.2833175,0.002200000000000002,0.19925250000000003,0.58465,-0.48652000000000006,0
158,2018-05-19,Telefonica,24,-0.011708273809523807,0.17507016450027305,-0.12279999999999999,0.0,0.06202333333333334,0.37976,-0.34614,0
159,2018-05-20,Telefonica,28,0.0013841567460317475,0.18392609022222656,-0.086205,-0.030499999999999992,0.10245937500000002,0.3529699999999999,-0.50564,0
160,2018-05-01,Google,1731,0.1164947116081166,0.19210823574203595,0.0,0.10880000000000001,0.23747999999999997,0.9661500000000001,-0.7964,0
161,2018-05-02,Google,1901,0.10641426296101468,0.19299328084970635,-0.005087500000000002,0.06969,0.2481,0.9877,-0.55366,0
162,2018-05-03,Google,2172,0.11391007063199757,0.18998150078346712,0.0,0.06990500000000002,0.245809375,0.74386,-0.5350666666666667,0
163,2018-05-04,Google,1930,0.10184081968089471,0.17613678544923844,0.0,0.06897,0.2235075,0.8957,-0.6475500000000001,0
164,2018-05-05,Google,836,0.061829083836485096,0.17894129187804664,-0.012972500000000001,0.017860000000000004,0.164335,0.7783,-0.624,0
165,2018-05-06,Google,548,0.08530219383617205,0.1916234985731245,0.0,0.016080000000000004,0.22315000000000002,0.9661500000000001,-0.8316,0
166,2018-05-07,Google,1968,0.1280496135993354,0.19028685953269395,0.0,0.10459,0.24913500000000005,0.9681,-0.5428,0
167,2018-05-08,Google,3445,0.14963957835141795,0.1847356898578976,0.0,0.14245000000000002,0.2701444444444444,0.91615,-0.72691,0
168,2018-05-09,Google,3276,0.1207380316685077,0.17796222122930702,0.0,0.09910499999999998,0.23978500000000003,0.93,-0.8986,0
169,2018-05-10,Google,2572,0.12862282557579838,0.18685988551007415,0.0,0.10574999999999998,0.2458375,0.9753,-0.6486,0
170,2018-05-11,Google,2307,0.09994198496982945,0.177781585932991,0.0,0.08082500000000001,0.2159,0.8259,-0.7034,0
171,2018-05-12,Google,895,0.0851820902278974,0.19336985153738614,0.0,0.031000000000000007,0.20087500000000003,0.7029,-0.58285,0
172,2018-05-13,Google,1003,0.08113840862333604,0.18391285964315862,-0.011325000000000005,0.020399999999999995,0.18824999999999997,0.7417666666666666,-0.6304700000000001,0
173,2018-05-14,Google,1932,0.0996802485704425,0.17886317279811992,0.0,0.06791166666666666,0.200915,0.9513200000000002,-0.5602600000000001,0
174,2018-05-15,Google,2192,0.09334926440664462,0.20135737157366895,-0.0128,0.05106000000000001,0.21784250000000002,0.8934,-0.62928,0
175,2018-05-16,Google,1970,0.11689903126258956,0.19817237023772957,0.0,0.09265634920634921,0.23401249999999996,0.9662999999999999,-0.6135700000000001,0
176,2018-05-17,Google,2369,0.0976578686841278,0.1846506050078725,0.0,0.06061000000000001,0.21566000000000002,0.8225,-0.8069000000000001,0
177,2018-05-18,Google,1764,0.08891289349602254,0.1973457734125798,-0.025,0.047915,0.21217999999999998,0.9545,-0.73865,0
178,2018-05-19,Google,549,0.0924067134327927,0.1881667253939291,0.0,0.050570000000000025,0.22011000000000003,0.7097,-0.5992333333333333,0
179,2018-05-20,Google,612,0.08346386781564484,0.18113918181182842,0.0,0.04404,0.1682375,0.9555666666666666,-0.5479,0
180,2018-05-01,Allianz,101,0.03873663366336635,0.2220544811314432,-0.19156,0.08064,0.21995,0.55697,-0.49744,0
181,2018-05-02,Allianz,121,-0.05226479338842976,0.26463790675530974,-0.23023000000000002,-0.09485,0.09192,0.5821500000000002,-0.66297,0
182,2018-05-03,Allianz,83,0.007554031841652307,0.30127285541202026,-0.26298,0.0,0.18345499999999998,0.6012299999999999,-0.51533,0
183,2018-05-04,Allianz,250,-0.16390126825396822,0.26549595154520517,-0.37756,-0.23711,0.0,0.6502100000000002,-0.70516,0
184,2018-05-05,Allianz,45,-0.005778904761904776,0.2689113011927435,-0.21473,0.011719999999999998,0.16291428571428573,0.7097,-0.66074,0
185,2018-05-06,Allianz,90,-0.06487057760141095,0.24692922237427417,-0.256365,-0.03899999999999999,0.0781675,0.5531,-0.5763100000000001,0
186,2018-05-07,Allianz,270,-0.16058924911816588,0.25894918623444874,-0.3910600000000001,-0.17982,0.0,0.5928800000000001,-0.5399,0
187,2018-05-08,Allianz,97,-0.06965618556701034,0.26060889725012004,-0.26335,-0.059199999999999996,0.04163000000000001,0.5513399999999999,-0.5130600000000001,0
188,2018-05-09,Allianz,209,-0.17170459368117266,0.2654268462327551,-0.35894000000000004,-0.27578,0.0,0.69154,-0.6768000000000001,0
189,2018-05-10,Allianz,150,-0.09713286507936517,0.2979168463161051,-0.35964000000000007,-0.187475,0.045224999999999994,0.69792,-0.49683,0
190,2018-05-11,Allianz,103,-0.08537295423023578,0.25945573905994634,-0.30316,-0.05464,0.03506,0.6787599999999999,-0.4878,0
191,2018-05-12,Allianz,39,-0.02831159544159547,0.33116586898995537,-0.33088000000000006,-0.024309999999999988,0.156045,0.6738599999999999,-0.6715555555555556,0
192,2018-05-13,Allianz,114,-0.3022517669172931,0.2225399698185747,-0.42688000000000004,-0.38651,-0.247665,0.50989,-0.6014,0
193,2018-05-14,Allianz,112,-0.14476386904761915,0.2917485283368151,-0.3505875,-0.190245,0.017912499999999998,0.58907,-0.7542,0
