,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,ibm_articleCount,sadness_count,anger_count,fear_count,joy_count,analytical_count,confident_count,tentative_count
0,2018-05-20,Samsung,126,0.14045972222222222,0.15425145832369436,0.007554999999999996,0.11923,0.24490999999999996,-0.3991,0.52109,0,0,0,0,0,0,0,0
1,2018-05-21,Samsung,432,0.16928600198412713,0.16484428588733657,0.06364,0.153905,0.27196937499999996,-0.39736000000000005,0.7066,0,0,0,0,0,0,0,0
2,2018-05-22,Samsung,354,0.20560575520132746,0.17416549583181443,0.09941999999999998,0.20914,0.3285725,-0.5477000000000002,0.8454200000000001,0,0,0,0,0,0,0,0
3,2018-05-23,Samsung,423,0.19000704960786502,0.17002347230460665,0.08396500000000001,0.19397,0.290435,-0.36611,0.936,0,0,0,0,0,0,0,0
4,2018-05-24,Samsung,405,0.16067908641975315,0.18970649803795273,0.04861,0.17134,0.28832,-0.5463999999999999,0.67899,0,0,0,0,0,0,0,0
5,2018-05-25,Samsung,521,0.12132268272248124,0.21586065473139968,-0.023799999999999977,0.11376,0.23958999999999997,-0.47668,0.9964,0,0,0,0,0,0,0,0
6,2018-05-26,Samsung,133,0.1939767463301108,0.27001093456976866,0.034100000000000005,0.14923999999999998,0.29172000000000003,-0.26199000000000006,0.9948,0,0,0,0,0,0,0,0
7,2018-05-27,Samsung,80,0.17422410863095233,0.1695927538739335,0.062107499999999996,0.1723,0.27577749999999995,-0.24061,0.7283111111111111,0,0,0,0,0,0,0,0
8,2018-05-28,Samsung,220,0.19393940404040402,0.25611402585091464,0.05329250000000001,0.163505,0.3101,-0.57925,0.9924,0,0,0,0,0,0,0,0
9,2018-05-29,Samsung,347,0.24068583630666449,0.22671933832369004,0.08785,0.21622,0.35485500000000003,-0.36655999999999994,0.9931,0,0,0,0,0,0,0,0
10,2018-05-30,Samsung,345,0.21374377616747184,0.1826260877387594,0.10956000000000002,0.21834000000000003,0.31962999999999997,-0.48236999999999997,0.986,0,0,0,0,0,0,0,0
11,2018-05-20,BASF,11,0.11305181818181818,0.23332164866630709,-0.016950000000000003,0.05442,0.31110499999999996,-0.29998,0.4386500000000001,0,0,0,0,0,0,0,0
