,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates
0,2018-03-21,Samsung,50,0.21656202777777778,0.25957485749020986,0.09527166666666667,0.21404499999999999,0.329443125,-0.29619,0.8555,1509,3
1,2018-03-22,Samsung,50,0.08781709999999998,0.2148457934433344,-0.008,0.09605999999999999,0.226055,-0.4664,0.5253,2744,5
2,2018-03-23,Samsung,50,0.12788399365079367,0.16505888219943568,0.045,0.12656,0.2203925,-0.33263,0.43916000000000005,2692,0
3,2018-03-26,Samsung,50,0.13656024206349207,0.1975597228848717,0.030969166666666673,0.163885,0.25338499999999997,-0.6015900000000001,0.57843,794,0
4,2018-03-27,Samsung,50,0.15378318333333332,0.17405873936732502,0.09663,0.163225,0.2458036111111111,-0.5907500000000001,0.43698999999999993,2878,1
5,2018-03-28,Samsung,50,0.24307375476190474,0.16500502994316893,0.10333,0.24762499999999998,0.3642200000000001,-0.19577,0.6535875,789,3
6,2018-03-29,Samsung,50,0.15105349047619046,0.1861887686109425,0.041857500000000006,0.129465,0.23612321428571428,-0.29335,0.56909,4831,2
7,2018-03-30,Samsung,50,0.1661383095238095,0.14715312522633267,0.06996,0.1433,0.256575,-0.10434999999999998,0.6024499999999999,10647,1
8,2018-04-02,Samsung,50,0.1697360904761905,0.14809597744910336,0.07171928571428571,0.15625499999999998,0.257835,-0.18891999999999998,0.6081700000000001,2696,4
9,2018-04-03,Samsung,50,0.20607135,0.1457472045074527,0.1101975,0.21799999999999997,0.3034125,-0.05882999999999999,0.5528,3341,2
10,2018-04-04,Samsung,50,0.16184097142857148,0.1776478624126348,0.0501225,0.175425,0.2485725,-0.38935,0.5066200000000001,1302,3
11,2018-04-05,Samsung,50,0.21046977539682538,0.16528173258813864,0.11125499999999999,0.21243,0.32134500000000005,-0.19545,0.5104900000000001,1747,9
12,2018-04-06,Samsung,50,0.12266506666666668,0.2759647689946793,-0.03851500000000001,0.18966499999999997,0.309205,-0.523188888888889,0.59591,1552,2
13,2018-04-09,Samsung,50,0.12402316666666671,0.2725725838775077,0.0603075,0.15121,0.3409275,-0.5363399999999999,0.5382750000000001,2506,1
14,2018-04-10,Samsung,50,0.22635238650793654,0.18307718943194307,0.12238500000000001,0.21126500000000004,0.329605,-0.27886,0.58711,1709,1
15,2018-04-11,Samsung,50,0.13295662936507935,0.15641943109472642,0.05588499999999999,0.10074,0.1980225,-0.10715714285714284,0.65837,1232,5
16,2018-04-12,Samsung,50,0.14246365,0.18008747839252473,0.0471225,0.141245,0.2490875,-0.23445,0.6705875,981,1
17,2018-04-13,Samsung,50,0.2522430285714287,0.1886661486845335,0.09591249999999998,0.25749999999999995,0.45470000000000005,-0.13518000000000002,0.45470000000000005,426,2
18,2018-04-16,Samsung,50,0.15778768095238094,0.14772971917418554,0.06923249999999999,0.15119888888888888,0.24079,-0.30233999999999994,0.5607857142857143,3909,1
19,2018-04-17,Samsung,50,0.11382886984126986,0.21377171130719885,0.019955,0.115765,0.26618,-0.743,0.49853000000000003,1603,2
20,2018-04-18,Samsung,50,0.28109775317460306,0.2201209668913432,0.12216750000000001,0.29729,0.49429187499999994,-0.20486999999999997,0.6670699999999999,1141,1
21,2018-04-19,Samsung,50,0.15989156666666665,0.20035709361921417,0.09558,0.157465,0.28084,-0.33325,0.6515299999999999,5760,2
22,2018-04-20,Samsung,50,0.12880694285714284,0.17717797551512024,0.0008824999999999974,0.153835,0.2308775,-0.5173300000000001,0.44293000000000005,2139,1
23,2018-04-23,Samsung,50,0.1550134388888889,0.1952484609017077,0.05639750000000001,0.15345124999999998,0.26043499999999997,-0.4062,0.6186375,1546,2
24,2018-04-24,Samsung,50,0.18341309444444445,0.21197052482335882,0.067469375,0.21756999999999999,0.31483,-0.6284222222222222,0.5460099999999999,1226,1
25,2018-04-25,Samsung,50,0.20228968888888896,0.23410344245461243,0.057269999999999995,0.186105,0.3678499999999999,-0.25042,0.76231,2150,6
26,2018-04-26,Samsung,50,0.19932735000000007,0.22366417603959723,0.07124249999999999,0.18741,0.3776375,-0.44798,0.6716,5671,3
27,2018-04-27,Samsung,50,0.20104402222222226,0.1787267940944528,0.14995499999999998,0.17149999999999999,0.29805499999999996,-0.22803999999999996,0.5774699999999999,845,3
28,2018-04-30,Samsung,50,0.13422511428571432,0.15032966153795668,0.0784825,0.11973,0.21456000000000003,-0.21273,0.42838000000000004,551,3
29,2018-05-01,Samsung,50,0.1599508888888889,0.16124716143327808,0.07362214285714284,0.14978222222222226,0.2943225,-0.25871999999999995,0.49973999999999996,1880,5
30,2018-05-02,Samsung,50,0.08566934999999999,0.18782797200390589,0.0009649999999999978,0.06953500000000001,0.1794925,-0.5247833333333333,0.58876,2037,3
