,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates
0,2017-06-01,Samsung,50,0.1656176166666667,0.17187920337717333,0.08482999999999999,0.18218,0.2674725,-0.3926111111111111,0.46335,1922,2
1,2017-06-01,BASF,29,0.2718039176245211,0.22075509651230504,0.18142,0.23628000000000002,0.3877,-0.3906875,0.67285,152,3
2,2017-06-01,Telefonica,10,0.08213855555555556,0.2767473493292788,-0.07244,0.054975,0.18565750000000006,-0.37301999999999996,0.5720888888888889,508,0
3,2017-06-01,Apple,50,0.1603812,0.20460637822381905,0.04530250000000001,0.205475,0.304395,-0.48691999999999996,0.48226,14547,4
4,2017-06-01,Total,27,0.015326625514403284,0.2717020606439439,-0.14143000000000006,0.00995,0.26681,-0.5402399999999999,0.3702,2918,2
5,2017-06-01,Bayer,50,0.2791707222222222,0.181637681027196,0.09341249999999998,0.279715,0.3860525,-0.03114000000000001,0.71335,8477,7
6,2017-06-01,BMW,50,0.07908368333333332,0.205927521347719,0.0381525,0.11188,0.21066999999999997,-0.5376888888888889,0.35647,3539,1
7,2017-06-01,Allianz,50,0.1885093444444445,0.26054294940673345,0.0970325,0.23961,0.35972857142857145,-0.26026000000000005,0.71335,942,25
8,2017-06-01,Tesla,50,0.1588122674603174,0.1685438143471979,0.0321125,0.14000666666666667,0.25425,-0.15153,0.55448,31675,1
9,2017-06-01,Airbus,50,0.1752515936507936,0.16345974027433727,0.0769175,0.16320999999999994,0.3011225,-0.12865,0.467,1218,5
10,2017-06-01,Google,50,0.13287641428571428,0.1892256432343127,0.016465,0.15523499999999998,0.2556275,-0.32526,0.5859,5591,3
11,2017-06-02,BASF,33,0.27485764790764794,0.11502160675569788,0.21207,0.26837999999999995,0.30907,0.05968571428571427,0.6395000000000001,0,4
12,2017-06-02,Total,34,-0.03753450980392156,0.15121520933400684,-0.07403000000000001,-0.07403000000000001,0.048825,-0.5402399999999999,0.30223000000000005,308,9
13,2017-06-02,Tesla,50,0.10303521666666664,0.17013545026648982,-0.03612999999999999,0.115495,0.1893175,-0.30058,0.48371000000000003,1825,2
14,2017-06-02,Airbus,40,0.14013921031746032,0.18159015791019206,0.029911666666666663,0.13054000000000002,0.2602975,-0.23364,0.52564,1376,2
15,2017-06-02,Google,50,0.13542122857142855,0.18614788215328945,0.038167500000000014,0.14544999999999994,0.2579,-0.32182999999999995,0.49327,1923,5
16,2017-06-02,Allianz,23,0.2902286335403727,0.16309786545307228,0.169945,0.21893,0.43390500000000004,0.0296,0.6329600000000001,33,0
17,2017-06-02,BMW,50,0.12489426666666667,0.1799958393258614,0.024440000000000003,0.18825,0.1955025,-0.4082,0.48371000000000003,383,7
18,2017-06-02,Bayer,50,0.3167888500000001,0.1832717387314684,0.20474750000000005,0.33311375,0.429415,-0.08474999999999999,0.6471800000000001,910,6
19,2017-06-02,Apple,50,0.13994304999999996,0.23773969250349344,0.031555,0.187165,0.26408250000000005,-0.52599,0.6751,642,12
20,2017-06-02,Samsung,50,0.09595038174603174,0.2339670684325285,-0.048137500000000014,0.1425575,0.234675625,-0.4730875,0.5412888888888889,989,0
21,2017-06-02,Telefonica,16,0.23188277777777774,0.14822035710803885,0.11109000000000001,0.30241999999999997,0.30241999999999997,-0.0019299999999999983,0.5630299999999999,0,2
22,2017-06-05,Google,50,0.22003285714285706,0.1393667821746792,0.14550499999999994,0.20872,0.30191,-0.10344,0.5374399999999999,1618,3
23,2017-06-05,Allianz,17,0.2044814379084967,0.14192200513695302,0.11431,0.1966,0.26381,-0.05184,0.55053,55,0
24,2017-06-05,Apple,50,0.20164194523809525,0.15642384083951535,0.12778625,0.19314,0.2888000000000001,-0.22075999999999996,0.5374399999999999,472,3
25,2017-06-05,Tesla,50,0.14168009682539684,0.14554126236597092,0.026739999999999996,0.12076500000000001,0.21876750000000003,-0.10046666666666666,0.5377700000000001,395,5
26,2017-06-05,Telefonica,13,0.2529776923076923,0.1734970412405663,0.19972,0.2596,0.41513,-0.11408,0.45288,7,0
27,2017-06-05,BASF,29,0.3272106321839081,0.2299499458622816,0.20825,0.28611,0.38464,-0.22162,0.69516,0,3
28,2017-06-05,Samsung,50,0.2531984222222222,0.12212382147490583,0.22754,0.28051,0.30191,-0.034910000000000004,0.6839,121,5
29,2017-06-05,Bayer,50,0.2655887222222223,0.14463009014582318,0.1485175,0.23927500000000004,0.37011,0.017899999999999982,0.622325,942,4
30,2017-06-05,Total,30,-0.08384533333333334,0.21705709267591225,-0.20377,-0.06457499999999998,0.05400999999999999,-0.51978,0.4541200000000001,71,1
31,2017-06-05,BMW,50,0.07050695793650794,0.1846308038156141,-0.03933888888888888,0.097125,0.1905175,-0.42845,0.5101000000000001,2028,3
32,2017-06-05,Airbus,50,0.08796426587301588,0.21915165092688427,0.0459175,0.136915,0.17959999999999998,-0.6486,0.4283222222222223,883,10
33,2017-06-06,Telefonica,5,0.2588040952380953,0.13506837262606994,0.1776,0.2940833333333333,0.3777400000000001,0.06685714285714286,0.3777400000000001,0,1
34,2017-06-06,Samsung,50,0.1360219611111111,0.2131650544261942,0.061640000000000014,0.14691500000000002,0.2440325,-0.9747,0.6219300000000001,436,2
35,2017-06-06,Google,50,0.09275730000000004,0.20243380245636672,-0.090455,0.146175,0.28801,-0.32697,0.4776375000000001,272,18
36,2017-06-06,BMW,50,0.11063294999999998,0.22200298361589574,-0.035664999999999995,0.14847500000000002,0.2658508333333333,-0.50871,0.5482499999999999,499,0
