,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates
0,2017-04-03,Samsung,50,0.16572133174603174,0.13832105841146236,0.08563142857142855,0.14593499999999998,0.26747,-0.17315,0.44273999999999997,13767,2
1,2017-04-04,Samsung,50,0.16450595396825396,0.17833447702233868,0.0633725,0.16719,0.29036999999999996,-0.30310000000000004,0.5494,11655,3
2,2017-04-05,Samsung,50,0.16852494761904765,0.15620991266265988,0.0910875,0.14544285714285715,0.230975,-0.12947999999999998,0.6346200000000002,9146,0
3,2017-04-06,Samsung,50,0.20097576507936504,0.19719655989365192,0.04510499999999999,0.18513000000000002,0.38158749999999997,-0.14256666666666665,0.5791888888888889,17750,10
4,2017-04-07,Samsung,50,0.1314965833333333,0.2113554447537321,0.0025274999999999976,0.10268000000000002,0.25920999999999994,-0.38603,0.6628299999999999,17866,2
5,2017-04-10,Samsung,50,0.20308887777777776,0.18583895461258548,0.12527499999999997,0.19772999999999996,0.2955875,-0.2714499999999999,0.56534,22035,5
6,2017-04-11,Samsung,50,0.07638724761904761,0.16943142641853418,-0.020555000000000004,0.0832,0.1869275,-0.3763142857142857,0.38598999999999994,24400,1
7,2017-04-12,Samsung,50,0.10692348253968259,0.19099339662918893,0.014470000000000002,0.07644277777777778,0.19513124999999998,-0.23362,0.5751700000000001,2857,6
8,2017-04-13,Samsung,50,0.14199034285714288,0.1664187742760219,0.023917500000000008,0.168925,0.25339999999999996,-0.1572,0.47731,15876,5
9,2017-04-14,Samsung,50,0.10228226666666672,0.19710621469157388,-0.011570000000000007,0.09455,0.21971999999999997,-0.36998,0.48082,6026,4
10,2017-04-17,Samsung,50,0.04170971031746031,0.21729833975537183,-0.06693333333333334,0.048245,0.14249083333333334,-0.5310571428571428,0.579125,23270,2
11,2017-04-18,Samsung,50,0.22302420793650793,0.19394447625556793,0.12237,0.20584,0.3078175,-0.12477999999999996,0.60141,5516,6
12,2017-04-19,Samsung,50,0.1520131611111111,0.1826959909154964,0.04786250000000001,0.13538,0.23937444444444447,-0.31242000000000003,0.51558,4945,4
13,2017-04-20,Samsung,50,0.21165989682539682,0.13700506454563588,0.13472749999999997,0.193765,0.29455000000000003,-0.06172999999999999,0.5549000000000001,5907,1
14,2017-04-21,Samsung,50,0.11914049365079363,0.13913416876397572,0.07545555555555555,0.08216,0.16915499999999997,-0.31242000000000003,0.39802000000000004,5908,23
15,2017-04-24,Samsung,50,0.1414134626984127,0.2074359448830875,0.054890000000000015,0.15936499999999998,0.2170475,-0.44932,0.774,8154,6
16,2017-04-25,Samsung,50,0.11858659365079366,0.16364348300330656,0.020585,0.12929722222222223,0.22210749999999999,-0.44932,0.46272,7373,4
17,2017-04-26,Samsung,50,0.14197943492063492,0.17634877804805127,0.07101999999999999,0.125945,0.24097000000000002,-0.30487,0.585325,5132,5
18,2017-04-27,Samsung,50,0.14240177142857147,0.35452474398964207,0.008948928571428575,0.19195,0.41694000000000003,-0.8519,0.6343,4071,2
19,2017-04-28,Samsung,50,0.170519903968254,0.1623915211274206,0.07581428571428572,0.18407,0.24811750000000002,-0.26528999999999997,0.59182,3392,1
20,2017-05-01,Samsung,50,-0.061804323809523797,0.2350362424962556,-0.23095,-0.23095,0.117755,-0.50213,0.41339,1873,28
21,2017-05-02,Samsung,50,0.1767040444444444,0.1471366357267237,0.09249999999999999,0.146765,0.2713975,-0.12386,0.48317,11627,3
22,2017-05-03,Samsung,50,0.10004691666666667,0.20520097465864393,0.009825000000000004,0.106465,0.22617,-0.48427,0.47520999999999997,5846,4
23,2017-05-04,Samsung,50,0.1474917285714286,0.22429635391708924,0.04320857142857143,0.177325,0.3435825,-0.4726800000000001,0.5635899999999999,5232,8
24,2017-05-05,Samsung,50,0.15859128730158728,0.19219222617687406,0.042121785714285716,0.15294,0.25645249999999997,-0.38184999999999997,0.7182555555555555,6588,1
25,2017-05-08,Samsung,50,0.19841305714285715,0.1602169385249317,0.14046999999999998,0.24782999999999994,0.25033,-0.26202000000000003,0.51806,2680,13
26,2017-05-09,Samsung,50,0.21142822222222216,0.12021423154314004,0.11813749999999999,0.21658000000000005,0.30183,-0.013150000000000005,0.44467,7728,14
27,2017-05-10,Samsung,50,0.10000710000000002,0.19548766501639236,-0.026150000000000014,0.10440999999999999,0.23557,-0.32665000000000005,0.45187999999999995,5697,9
28,2017-05-11,Samsung,50,0.14440793174603175,0.1840694652385979,0.056406250000000005,0.15561,0.22220249999999997,-0.27624,0.476,9601,2
29,2017-05-12,Samsung,50,0.15802674047619047,0.15932037690039857,0.05262388888888889,0.15048642857142858,0.2541675,-0.30651,0.53208,7182,3
30,2017-05-15,Samsung,50,0.1617202761904762,0.2551971770471456,0.07672999999999999,0.19115071428571428,0.3354250000000001,-0.7661100000000001,0.6032200000000001,4634,1
31,2017-05-16,Samsung,50,0.12755016666666663,0.1745460731348338,0.009522499999999996,0.13081500000000001,0.24587,-0.27183,0.54405,5075,9
32,2017-05-17,Samsung,50,0.13703117222222222,0.13497768613463085,0.0657375,0.12353,0.22007499999999997,-0.22666999999999998,0.5278625,11325,9
33,2017-05-18,Samsung,50,0.17985620952380954,0.17737295684175786,0.0618775,0.18988,0.2801475,-0.25642,0.60888,4828,1
34,2017-05-19,Samsung,50,0.1800363753968254,0.15934905687502776,0.0782775,0.17626999999999998,0.28859250000000003,-0.27291,0.4829,6636,1
35,2017-05-22,Samsung,50,0.03824772063492064,0.2476148457469902,-0.17803,0.11935777777777778,0.18623812500000003,-0.33737999999999996,0.5802400000000001,4076,9
36,2017-05-23,Samsung,50,0.10728819444444448,0.19365243091222756,0.001882500000000013,0.11345999999999999,0.20456,-0.31394,0.6128399999999999,3957,4
37,2017-05-24,Samsung,50,0.20031263650793651,0.19512084386211054,0.07341,0.16782,0.3314908333333333,-0.3707000000000001,0.7177333333333333,2495,0
38,2017-05-25,Samsung,50,0.11639709920634923,0.21024723495759579,-0.023272499999999995,0.1464,0.21886607142857142,-0.33262,0.61141,4736,3
39,2017-05-26,Samsung,50,0.15267982301587302,0.22424673150762015,0.029640000000000003,0.17402625,0.24991249999999995,-0.4731799999999999,0.66012,6612,2
40,2017-05-29,Samsung,50,0.16356070555555557,0.1307921681017095,0.0681775,0.20178000000000001,0.269746875,-0.10826666666666666,0.33941,4115,2
41,2017-05-30,Samsung,50,0.10465406507936507,0.15060243163107756,0.007942499999999993,0.10376333333333332,0.19077607142857145,-0.20406,0.3703111111111111,6599,5
42,2017-05-31,Samsung,50,0.16210144603174612,0.19277073760954702,0.030072142857142853,0.18296,0.282145,-0.22213000000000002,0.49428,2678,5
43,2017-04-03,BASF,22,0.3118927272727272,0.22567973580743253,0.13460000000000003,0.26919000000000004,0.47435999999999995,-0.036019999999999996,0.6933999999999999,257,0
44,2017-04-04,BASF,50,0.20613545396825397,0.17096453668128606,0.1021725,0.17339500000000002,0.32328250000000003,-0.23875000000000002,0.5589444444444445,2723,0
45,2017-04-05,BASF,42,0.22156470143613,0.155834438773204,0.12061999999999999,0.21537388888888886,0.29166,-0.035620000000000006,0.5455,520,0
46,2017-04-06,BASF,31,0.23379681003584238,0.1629627317696362,0.12061999999999999,0.24687,0.3030155555555556,-0.10815,0.6961900000000001,917,1
47,2017-04-07,BASF,24,0.24465187499999994,0.273307346434028,0.12061999999999999,0.210105,0.51287,-0.5456,0.64356,230,0
