,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates,Previous_Day_Return,Next_Day_Return
28,2016-12-29,Airbus,50,0.08169390396825396,0.18286534322120296,0.024390000000000002,0.066745,0.17767687499999998,-0.21916666666666668,0.7006899999999999,1591,11,-0.004794639199518613,0.011231629578896118
29,2016-12-29,BMW,50,0.06893058015873019,0.23766584572453145,-0.04925249999999999,0.08175,0.2253585714285714,-0.6287833333333334,0.6414300000000001,11477,8,-0.01491309804671914,0.009402204101095712
30,2016-12-29,BASF,22,0.24860454545454536,0.2280746757142592,0.0378225,0.15825999999999998,0.4325975,-0.0823,0.6190899999999999,8,4,-0.0004546487916465836,-0.011337989937397095
31,2016-12-29,Bayer,50,0.21474747222222226,0.14844383521552135,0.15751875,0.22402,0.30282999999999993,-0.07971250000000002,0.5341400000000001,34692,4,0.00040522743944215733,0.00547401217602861
32,2016-12-29,Apple,50,0.06871807777777778,0.2231137843766073,-0.0188475,0.131305,0.2057,-0.46999,0.4313900000000001,5601,4,-0.000256970321341754,0.0028451974187744256
33,2017-01-03,BASF,28,0.2266879166666667,0.16464372098099475,0.1398875,0.19883777777777772,0.340908125,-0.09475,0.5560400000000001,678,0,-0.011337989937397095,0.005118009465742368
34,2017-01-03,Total,50,0.03303642857142857,0.18415855808326184,-0.09019500000000001,0.07605999999999999,0.17264000000000002,-0.3271,0.58596,8946,5,0.047983724266222,0.01696262721957931
35,2017-01-03,Google,50,0.18448705396825388,0.14900786640152835,0.0978775,0.177205,0.307680625,-0.16480999999999998,0.4837,3595,6,0.02125741479942089,-0.004624879774989489
36,2017-01-03,Telefonica,9,0.060918425925925924,0.059107444181896826,0.010233333333333329,0.0441625,0.07923999999999999,0.005130000000000011,0.15209,40,0,0.01997846693088645,0.00802631087422867
37,2017-01-03,Tesla,50,0.000371454761904762,0.159688965141987,-0.09883499999999996,-0.04818611111111112,0.13057464285714288,-0.44565,0.35956,2611,5,0.015324902870927025,0.04505469411831165
38,2017-01-03,Samsung,50,0.15294820000000006,0.1583394782942327,0.13291999999999998,0.1683,0.20037000000000005,-0.42332,0.4617999999999999,5844,6,0.010471299867296223,-0.008810629682155735
39,2017-01-03,Allianz,12,0.14796780092592593,0.18350284066815875,-0.03713,0.13832555555555553,0.220646875,-0.07390999999999999,0.5119900000000001,1139,1,0.01420254266002008,0.005313342708161528
40,2017-01-03,Apple,50,0.1399729777777778,0.21186448950865128,-0.0008400000000000185,0.16559000000000001,0.2583125,-0.44896,0.6086,5001,17,0.0028451974187744256,-0.0011198691784999326
41,2017-01-03,Airbus,33,0.18239142135642133,0.20352204133490973,0.0,0.26577,0.38372857142857136,-0.1828,0.42408999999999997,1568,2,0.011231629578896118,-0.002204725302512145
42,2017-01-03,Bayer,50,0.16325628333333336,0.18113251473022346,0.005369999999999997,0.155315,0.27360500000000004,-0.10039,0.5753100000000001,15033,7,0.00547401217602861,0.012820688429060922
43,2017-01-03,BMW,50,0.04573639999999999,0.3069117320608182,-0.20437,0.14142000000000002,0.2539975,-0.5817,0.532,3919,11,0.009402204101095712,-0.007181954521183975
44,2017-01-04,Apple,50,0.10076347380952384,0.17429225392019462,-0.039375,0.07486,0.2225,-0.26271666666666665,0.6090166666666667,4482,7,-0.0011198691784999326,0.005072443494323231
45,2017-01-04,BASF,44,0.2968685984848485,0.1751841440734497,0.157555,0.30429500000000004,0.426195,-0.08778999999999999,0.60002,30,1,0.005118009465742368,-0.00409230990576237
46,2017-01-04,Airbus,29,0.09420060071154902,0.18583388479131474,0.0,0.08412,0.16261,-0.2707428571428571,0.5780444444444446,624,0,-0.002204725302512145,0.01796782968432353
47,2017-01-04,Total,50,-0.03965741904761907,0.2124116720269012,-0.21051000000000009,-0.0024949999999999946,0.1089375,-0.40579,0.2316000000000001,7720,15,0.01696262721957931,0.0030534374868902425
48,2017-01-04,Samsung,50,0.1829774452380953,0.13134546387692547,0.07486,0.1554988888888889,0.24286857142857146,-0.03645,0.51495,2495,7,-0.008810629682155735,-0.01673212487827236
49,2017-01-04,Google,50,0.07192884603174604,0.20692694135561154,-0.10715,0.09403,0.19919,-0.765,0.40967,3705,11,-0.004624879774989489,-0.010484854318915993
50,2017-01-04,BMW,50,-0.02801173333333333,0.19051388570576028,-0.06653999999999999,-0.06653999999999999,0.109655,-0.4949833333333333,0.5028900000000001,6906,29,-0.007181954521183975,0.0017726572335199364
51,2017-01-04,Tesla,50,0.10126985793650788,0.12466263492877785,0.052305,0.0837,0.09883916666666666,-0.12773333333333334,0.52964,4176,14,0.04505469411831165,-0.0010578746523641767
52,2017-01-04,Telefonica,12,0.11319796296296294,0.21881778202867588,-0.02617,0.066725,0.315765,-0.20223333333333327,0.43468999999999997,1120,0,0.00802631087422867,-0.004369999671118396
53,2017-01-04,Bayer,50,0.2019172444444444,0.17746760330008216,0.08438500000000003,0.204375,0.3382725,-0.15445,0.6288199999999999,5130,4,0.012820688429060922,0.005862254209088924
54,2017-01-04,Allianz,14,0.14560642857142853,0.2562012415332658,0.011395000000000004,0.08510500000000001,0.3206675,-0.37740999999999997,0.6000300000000001,1685,1,0.005313342708161528,0.0018685773110522774
55,2017-01-05,Bayer,50,0.19138258650793646,0.14923384421701233,0.07387,0.17712767857142855,0.2868125,-0.04247000000000006,0.53135,33455,3,0.005862254209088924,-0.0024384308595353232
56,2017-01-05,Samsung,50,0.155817519047619,0.15060314553200607,0.10901,0.18680166666666667,0.2448700000000001,-0.3477500000000001,0.38385,3165,17,-0.01673212487827236,0.017837708186021928
57,2017-01-05,Total,50,0.034135242063492006,0.12200320199619055,0.0476875,0.0476875,0.0476875,-0.5209,0.32469000000000003,17135,31,0.0030534374868902425,0.0092935709206019
58,2017-01-05,Allianz,15,0.14839260317460318,0.21335212605029352,0.003224999999999995,0.09912857142857144,0.2789216666666667,-0.13051,0.58187,169,0,0.0018685773110522774,0.002486017439462529
59,2017-01-05,Airbus,50,0.060302119841269874,0.12879831159469327,0.015465000000000003,0.0484,0.10734,-0.29587,0.36364,1082,9,0.01796782968432353,0.00909447501415972
60,2017-01-05,BASF,41,0.2676309756097561,0.2123309892299231,0.11147,0.25992000000000004,0.36163,-0.05211000000000002,0.9723,17,5,-0.00409230990576237,-0.0030802602644461885
61,2017-01-05,BMW,50,0.1629116761904762,0.14858267651430573,0.076859375,0.15684,0.2263025,-0.30469,0.5042300000000001,11266,2,0.0017726572335199364,0.0018800116126209687
62,2017-01-05,Google,50,0.16804737380952384,0.16818158057403698,0.04536187500000001,0.16899999999999998,0.28726214285714285,-0.23251,0.4743600000000001,29134,8,-0.010484854318915993,0.016326629879261034
63,2017-01-05,Telefonica,5,0.2052191111111111,0.2480463263374529,0.10605555555555554,0.28474000000000005,0.36507,-0.17679,0.4470199999999999,51,0,-0.004369999671118396,-0.01396568086197192
64,2017-01-05,Apple,50,0.1943194722222222,0.12901394563412394,0.0897575,0.192395,0.2731075000000001,-0.14783,0.5601200000000001,1808,8,0.005072443494323231,0.01108658805634022
65,2017-01-05,Tesla,50,0.12772815555555556,0.18270848927111027,0.015802499999999997,0.1468,0.2622375,-0.42207,0.43292,20616,4,-0.0010578746523641767,0.009917581727838964
66,2017-01-06,Total,16,0.028404375000000006,0.1990595252336597,-0.04976499999999999,0.021265000000000013,0.0978525,-0.45043,0.41694,7341,0,0.0092935709206019,0.008085030409713756
67,2017-01-06,Telefonica,5,0.296788,0.12368079244571488,0.34976999999999997,0.34976999999999997,0.35441,0.07558000000000001,0.35441,11,1,-0.01396568086197192,0.008843093736333962
68,2017-01-06,Samsung,50,0.16172505793650796,0.1874846804767499,0.034805,0.18042,0.30107,-0.5256,0.4543111111111111,2965,4,0.017837708186021928,0.027787132382378843
69,2017-01-06,Bayer,50,0.10999375952380952,0.16960510489282624,-0.016579999999999994,0.101185,0.1964725,-0.3784299999999999,0.6203285714285715,17319,14,-0.0024384308595353232,-0.006859409550893146
70,2017-01-06,Apple,50,0.18706252857142847,0.13685523896730653,0.12004,0.20614,0.26735,-0.20819000000000001,0.5395200000000001,881,13,0.01108658805634022,0.009117834378480794
71,2017-01-06,BMW,50,0.05252868888888887,0.18477963493171293,-0.06685,0.060995000000000014,0.18820750000000008,-0.40602,0.4758,6345,5,0.0018800116126209687,-0.007541346597963461
72,2017-01-06,Airbus,50,0.07084400952380952,0.14519465834556752,-0.05037142857142857,0.08229500000000001,0.186435,-0.20819000000000001,0.3312,2685,5,0.00909447501415972,-0.0012283127599932446
73,2017-01-06,Allianz,13,0.20840675824175825,0.12469716337304396,0.13552999999999998,0.2253428571428571,0.3459,-0.05097,0.3459,404,3,0.002486017439462529,-0.004978230567421528
74,2017-01-06,Tesla,50,0.13509471746031748,0.17832178438743712,-0.013669999999999998,0.12211500000000003,0.28395000000000004,-0.24739,0.54751,6841,8,0.009917581727838964,0.009863426985005752
75,2017-01-06,BASF,26,0.3315472023809524,0.2216465484986547,0.15947,0.334845,0.4543,-0.11477,0.7660666666666667,26,0,-0.0030802602644461885,0.0015983563169923445
76,2017-01-06,Google,50,0.1349449333333333,0.1777676465033344,0.009907499999999998,0.146975,0.24971500000000002,-0.3503875,0.4687099999999999,9726,3,0.016326629879261034,0.007016229828520793
77,2017-01-09,Telefonica,2,0.26771,0.15430484179052836,0.213155,0.26771,0.322265,0.15860000000000002,0.3768199999999999,322,0,0.008843093736333962,0.02963715288922364
78,2017-01-09,BASF,31,0.22467290322580644,0.11210499617749864,0.12196,0.23649,0.31059000000000003,0.05193,0.5042099999999999,188,1,0.0015983563169923445,0.005006837951470722
79,2017-01-09,BMW,50,0.11040280634920638,0.14937789884976646,-0.001859999999999995,0.11091500000000001,0.227375,-0.26480000000000004,0.38408000000000003,3049,4,-0.007541346597963461,0.0008901747555656314
80,2017-01-09,Airbus,43,0.06070957548911037,0.16780570380050974,-0.08167499999999997,0.048609999999999993,0.20284000000000002,-0.33059000000000005,0.36189,15523,11,-0.0012283127599932446,0.0013817458251201842
81,2017-01-09,Google,50,0.15425495952380955,0.1283190355591909,0.0848575,0.19383,0.19383,-0.22805,0.37749,3985,41,0.007016229828520793,-0.0047145856949804
82,2017-01-09,Tesla,50,0.15392263333333334,0.124645157933961,0.0982,0.15145,0.2221325,-0.11244000000000001,0.607475,23004,7,0.009863426985005752,-0.006115165971765535
83,2017-01-09,Allianz,9,0.1646647222222222,0.2127191839919344,-0.010037499999999993,0.23057,0.27233,-0.09337999999999999,0.57205,399,0,-0.004978230567421528,-0.001560793199635313
84,2017-01-09,Samsung,50,0.16454639999999995,0.15118556693284665,0.07883499999999999,0.17559,0.2277450000000001,-0.19075999999999999,0.47885,17417,9,0.027787132382378843,0.0005372011947617494
85,2017-01-09,Apple,50,0.17068467539682536,0.11298000075822112,0.1439075,0.19383,0.19842416666666668,-0.1793875,0.388,1930,40,0.009117834378480794,0.0010079799257471929
86,2017-01-09,Total,50,0.2283206,0.20678096983858973,0.17616249999999994,0.30001,0.35465,-0.29453,0.48016,952,15,0.008085030409713756,-0.0060105365021425605
87,2017-01-09,Bayer,50,0.4264726984126983,0.1877704758841981,0.2860875,0.4362,0.5359,0.03345999999999999,0.93679,15620,16,-0.006859409550893146,-0.008393038654292972
88,2017-01-10,BMW,50,0.06228175476190479,0.16567779139255087,0.025212499999999995,0.08115000000000003,0.11657999999999999,-0.4638,0.43192,6801,10,0.0008901747555656314,0.002443902571637402
89,2017-01-10,Tesla,50,0.1866163555555556,0.1414893537261382,0.0958675,0.17182500000000006,0.269425,-0.16285000000000002,0.48963999999999996,12660,1,-0.006115165971765535,-0.0006092254322460633
90,2017-01-10,Allianz,30,-0.03214733333333334,0.20843696804505696,-0.21391,-0.09654,0.088365,-0.46399999999999997,0.4653000000000001,3636,5,-0.001560793199635313,0.0009367682183869519
91,2017-01-10,Total,50,-0.009837519047619085,0.1765478016510388,-0.08635999999999999,-0.08635999999999999,0.092185,-0.40472,0.451275,6289,13,-0.0060105365021425605,-0.005478430628481856
92,2017-01-10,Apple,50,0.1431135388888889,0.20845487508496746,0.049322500000000005,0.16604666666666668,0.2816425,-0.41503,0.5308250000000001,28486,5,0.0010079799257471929,0.0053588003982154575
93,2017-01-10,BASF,35,0.2426272006802721,0.1935734875524804,0.12196,0.16873999999999995,0.3484433333333333,0.033440000000000004,0.9638,37,2,0.005006837951470722,0.01072547679353697
94,2017-01-10,Google,50,0.10539924365079363,0.17219944353472225,0.02732,0.10879555555555556,0.194285625,-0.6234900000000001,0.4571444444444445,24297,18,-0.0047145856949804,0.006111943645931818
95,2017-01-10,Telefonica,10,0.16693100000000002,0.17816173996618292,0.0785675,0.12967,0.2692125,-0.14665,0.46557,954,0,0.02963715288922364,0.013442013504096021
96,2017-01-10,Samsung,50,0.10937910555555558,0.2353671219904037,-0.017497500000000003,0.11381,0.248605625,-0.5106,0.6003,14645,4,0.0005372011947617494,0.0275441141758872
97,2017-01-10,Airbus,50,0.16259117142857146,0.14765924187128418,0.0503475,0.15626500000000002,0.25988749999999994,-0.08739,0.5564142857142858,30032,7,0.0013817458251201842,0.004744785820546049
98,2017-01-10,Bayer,50,0.2956073444444444,0.14565505490437405,0.18119749999999998,0.29018944444444444,0.38933249999999997,-0.06222857142857141,0.6184499999999999,7073,10,-0.008393038654292972,0.0019811794494088986
99,2017-01-11,BMW,50,0.06620496111111111,0.2285987739212389,-0.07523250000000001,0.06892000000000001,0.20951,-0.7130750000000001,0.43935,4913,2,0.002443902571637402,-0.03007152658354428
100,2017-01-11,Apple,50,0.16672401428571434,0.16509813335143586,0.06876499999999999,0.17212,0.24862,-0.13540000000000005,0.6899500000000001,9283,3,0.0053588003982154575,-0.004184106522574282
101,2017-01-11,BASF,25,0.2135726222222222,0.15481170006941564,0.09461,0.20533,0.36651,-0.06271999999999997,0.42866,104,2,0.01072547679353697,-0.009817829805879086
102,2017-01-11,Allianz,14,-0.1044617857142857,0.1753669275636213,-0.20164,-0.06051500000000001,0.02743250000000001,-0.47038,0.08499000000000001,545,0,0.0009367682183869519,-0.006261761223976592
103,2017-01-11,Bayer,50,0.15307288333333335,0.2163479817622973,-0.027185000000000004,0.102415,0.30845500000000003,-0.20629,0.7327199999999999,27536,10,0.0019811794494088986,-0.01044525786153816
104,2017-01-11,Samsung,50,0.1167945507936508,0.17720912796970065,0.0209,0.110675,0.22285500000000003,-0.46779,0.43194,7327,7,0.0275441141758872,0.013492680044475236
105,2017-01-11,Airbus,50,0.09506695476190474,0.13859479447447298,-0.06528750000000001,0.1372975,0.17675999999999994,-0.19414,0.4024666666666666,40947,15,0.004744785820546049,-0.01136375865031436
106,2017-01-11,Google,50,0.043235672222222285,0.291478647689604,-0.057784999999999975,0.15501166666666666,0.22122812500000005,-0.4788799999999999,0.50092,6000,3,0.006111943645931818,-0.017776879810622148
107,2017-01-11,Total,28,-0.0012618253968253881,0.2131197624481901,-0.090625,0.04034,0.11887749999999996,-0.58199,0.33740000000000003,13278,0,-0.005478430628481856,0.008676025754009942
108,2017-01-11,Telefonica,11,0.37295025252525255,0.1379355715232376,0.2874275,0.3979666666666665,0.43765,0.15255999999999995,0.5792399999999999,2223,0,0.013442013504096021,0.004207579840015185
109,2017-01-11,Tesla,50,0.1460395277777778,0.15147971428302734,0.0660525,0.143015,0.22857,-0.20111250000000008,0.45588,6652,6,-0.0006092254322460633,-0.0006095968141401897
110,2017-01-12,Telefonica,9,0.2301149382716049,0.2276566660112445,0.14682222222222224,0.19725,0.28137,-0.0699,0.66051,1724,1,0.004207579840015185,-0.01409466603118714
111,2017-01-12,Samsung,50,0.08835143333333334,0.18025075250361386,0.0023675000000000002,0.021125,0.22819250000000002,-0.376,0.40876666666666667,2377,9,0.013492680044475236,-0.03514654961328567
112,2017-01-12,Bayer,50,0.2490481936507937,0.20464084838656732,0.1431589285714286,0.24266500000000002,0.3887325,-0.262875,0.6422300000000001,33819,4,-0.01044525786153816,0.016365354086263828
113,2017-01-12,Tesla,46,0.17209073498964805,0.15889617600046302,0.05466333333333332,0.16829000000000002,0.27867,-0.14862999999999998,0.56015,11061,3,-0.0006095968141401897,0.0349245919355603
114,2017-01-12,Airbus,50,0.08352614444444445,0.14021218768616006,0.038840000000000006,0.046229999999999986,0.1491925,-0.27792,0.5625899999999999,1110,11,-0.01136375865031436,0.012432053295981405
115,2017-01-12,Allianz,21,0.10217802721088436,0.1338565303770682,0.09329000000000004,0.09998,0.11872,-0.32175,0.45929,1323,1,-0.006261761223976592,0.010000083334583463
116,2017-01-12,BASF,32,0.2296422135416667,0.12445230831981165,0.19041999999999995,0.2487666666666667,0.306558125,-0.0992,0.4194400000000001,946,4,-0.009817829805879086,0.009930119963764916
117,2017-01-12,Total,35,0.06640151473922902,0.1656042512349364,-0.05604000000000001,0.035239999999999994,0.17474499999999998,-0.36824,0.33740000000000003,15772,1,0.008676025754009942,0.013801039640660928
118,2017-01-12,Apple,50,0.07242564126984131,0.1654391379578245,-0.04315000000000002,0.0792,0.17118000000000005,-0.1782375,0.4255333333333334,23650,13,-0.004184106522574282,-0.0017625586836693683
119,2017-01-12,BMW,50,0.12359487539682534,0.1876824936828042,0.015219999999999997,0.093895,0.25335250000000004,-0.20777,0.60492,6277,3,-0.03007152658354428,0.003993843387130268
120,2017-01-12,Google,50,0.26770916666666666,0.22485177823672828,0.13802999999999999,0.27266999999999997,0.4650300000000001,-0.24034,0.693175,728,8,-0.017776879810622148,0.010450839718549432
121,2017-01-13,Tesla,50,0.02787615555555556,0.19137586276586893,-0.1117725,0.088995,0.17534249999999998,-0.3182666666666667,0.34985,7548,7,0.0349245919355603,-0.00916914289486126
122,2017-01-13,Bayer,50,0.24122010396825394,0.1471289829171912,0.15192,0.281675,0.3365849999999999,-0.13094,0.5011099999999999,11455,4,0.016365354086263828,-0.0064500347654821155
123,2017-01-13,Apple,50,0.039482192857142884,0.2711856186796395,-0.29279499999999997,0.09254375,0.20422250000000008,-0.35415,0.7962500000000001,16502,17,-0.0017625586836693683,0.008032171697264445
124,2017-01-13,BMW,50,-0.0450941873015873,0.2538501268011089,-0.2127925,-0.12869999999999998,0.17808500000000002,-0.5724,0.55523,9745,11,0.003993843387130268,-0.0006936416463085847
125,2017-01-13,Airbus,50,0.14378315,0.16110652268447154,-0.014059999999999994,0.1604,0.26581999999999995,-0.23091,0.4866600000000001,11414,10,0.012432053295981405,0.0012258659212118776
126,2017-01-13,Samsung,50,0.13950596666666665,0.1614068649724258,0.0344125,0.140325,0.26675125000000005,-0.26894,0.45411999999999997,6017,5,-0.03514654961328567,0.008150004361924701
127,2017-01-13,Total,28,0.07274515873015873,0.13239928696473902,0.007542499999999992,0.09565499999999999,0.19362,-0.26958000000000004,0.25205,21376,4,0.013801039640660928,-0.007249776153439136
128,2017-01-13,Google,50,0.15579633412698413,0.13233580688543153,0.053547500000000005,0.130795,0.25731,-0.13747000000000004,0.39336,6254,10,0.010450839718549432,-0.014988540867856948
129,2017-01-13,Telefonica,6,0.10807500000000002,0.2656604197655345,-0.060999999999999985,0.19359500000000002,0.22091750000000002,-0.2732,0.4503,91,0,-0.01409466603118714,0.020373026382311643
130,2017-01-13,BASF,35,0.28278007142857137,0.1859929418534376,0.18029,0.29634,0.3855650000000001,-0.04657,0.6585,1669,5,0.009930119963764916,0.003843549836815896
131,2017-01-13,Allianz,21,0.1176174603174603,0.15311562707787124,0.07991000000000001,0.10206,0.15911999999999998,-0.3083,0.45763,1424,1,0.010000083334583463,-0.002193326901529069
132,2017-01-17,Allianz,28,0.14626126984126986,0.17478955937276702,0.03370999999999999,0.09548,0.2171025000000001,-0.13018999999999994,0.5189100000000001,89,7,-0.002193326901529069,0.002193326901529069
133,2017-01-17,Total,24,0.11015958333333337,0.22656418055048885,-0.10107000000000002,0.25046999999999997,0.28958,-0.31189,0.3514900000000001,14760,1,-0.007249776153439136,0.003538508208394741
134,2017-01-17,BASF,23,0.27325608695652176,0.1667795988106658,0.16986999999999994,0.23876,0.378375,-0.11972000000000002,0.5693400000000001,8,1,0.003843549836815896,0.004727608985364284
135,2017-01-17,Airbus,50,0.09948445000000004,0.2266307382805909,0.0019250000000000005,0.09319,0.26289,-0.32062,0.509175,11724,4,0.0012258659212118776,-0.006760935403213431
136,2017-01-17,BMW,50,0.12446559047619045,0.1470000970633234,0.042849642857142864,0.17407999999999998,0.238615,-0.25015000000000004,0.35505,7585,6,-0.0006936416463085847,0.0061105856822445395
137,2017-01-17,Telefonica,2,0.41657,0.21793030996169396,0.33952,0.41657,0.49362,0.26247,0.57067,7,0,0.020373026382311643,-0.02535347068645644
138,2017-01-17,Samsung,50,0.028926838888888882,0.19616917146723736,-0.14316625,0.060725000000000015,0.1452875,-0.34245,0.4609888888888889,16954,6,0.008150004361924701,-0.0005412720023887374
139,2017-01-17,Google,50,0.09333195555555557,0.19322657308705496,-0.061780000000000015,0.097785,0.241975,-0.28423000000000004,0.5225700000000001,14200,8,-0.014988540867856948,0.0020071876983873693
140,2017-01-17,Tesla,31,0.13791575268817208,0.2334759497518244,-0.022560000000000004,0.14409,0.29572,-0.21669,0.66125,9536,2,-0.00916914289486126,0.011731577348140121
141,2017-01-17,Apple,50,0.12688177777777782,0.181464968116722,0.04313,0.11907833333333336,0.252035,-0.25603000000000004,0.58304,9274,4,0.008032171697264445,-8.333680574867941e-05
142,2017-01-17,Bayer,50,0.2108936960317461,0.17340222025086996,0.1017025,0.17544500000000002,0.342625,-0.19369,0.66223,23018,1,-0.0064500347654821155,0.015312722023327119
143,2017-01-18,Google,50,0.13110266587301586,0.2217292254798058,0.02120305555555556,0.16445250000000006,0.2611433333333333,-0.5084,0.6303500000000001,8191,20,0.0020071876983873693,0.005354333341484718
144,2017-01-18,Allianz,18,0.06680666666666664,0.2409499204496774,-0.09586249999999998,0.0547,0.220575,-0.3431,0.47381,184,0,0.002193326901529069,-0.0012527405333910835
145,2017-01-18,Samsung,50,-0.11891654999999995,0.2775985367235781,-0.261645,-0.0977,0.0689775,-0.8176,0.30529,2087,2,-0.0005412720023887374,0.014512482599126741
146,2017-01-18,Telefonica,6,0.2985342857142857,0.12085780722546202,0.271305,0.32424000000000003,0.36493928571428574,0.08275999999999999,0.4278000000000001,197,1,-0.02535347068645644,0.01275708300077083
