,Timestamp,AIR.DE
169,2000-12-25,-inf
170,2000-12-27,inf
171,2000-12-28,0.03696166335327611
172,2000-12-29,-0.029980832211935926
173,2001-01-01,-inf
174,2001-01-02,inf
175,2001-01-03,-0.006557400546158831
176,2001-01-04,-0.009253205480483473
177,2001-01-05,-inf
178,2001-01-08,inf
179,2001-01-09,-0.010284016413240948
180,2001-01-10,0.010728757358974939
181,2001-01-11,-0.00624444491164633
182,2001-01-12,0.015097977732172474
183,2001-01-15,-0.030427403253380003
184,2001-01-16,0.018456522105643636
185,2001-01-17,0.01943524072265035
186,2001-01-18,0.016916473666701126
187,2001-01-19,-0.022619494168913512
188,2001-01-22,-0.014178350051616384
189,2001-01-23,0.025116984607774118
190,2001-01-24,0.022376148729503775
191,2001-01-25,0.010582109330536937
192,2001-01-26,-0.024724192036365444
193,2001-01-29,0.0025862083380330247
194,2001-01-30,-0.007778777339660259
195,2001-01-31,-0.002171553513508062
196,2001-02-01,0.008658062743114758
197,2001-02-02,-0.008658062743114758
198,2001-02-05,0.008658062743114758
199,2001-02-06,0.012848142477849045
200,2001-02-07,-0.02892496060840921
201,2001-02-08,0.018229671491661215
202,2001-02-09,-0.02835522575512517
203,2001-02-12,-0.004434597067866086
204,2001-02-13,0.011049836186585171
205,2001-02-14,-0.03352269203864333
206,2001-02-15,-inf
207,2001-02-16,inf
208,2001-02-19,-0.020572154075208182
209,2001-02-20,0.034055504412495274
210,2001-02-21,-0.029447201326301187
211,2001-02-22,0.029447201326301187
212,2001-02-23,0.0
213,2001-02-26,0.005342844410495484
214,2001-02-27,-0.004896515458653994
215,2001-02-28,-0.018010392274465215
216,2001-03-01,0.006340600952774
217,2001-03-02,-0.0009033424281859048
218,2001-03-05,0.014356460125304782
219,2001-03-06,-0.004911820547208734
220,2001-03-07,-0.004036785028805223
221,2001-03-08,0.04181027006001514
222,2001-03-09,-0.008658062743114758
223,2001-03-12,0.0
224,2001-03-13,-0.000869943508539972
225,2001-03-14,1.8826555643943146
226,2001-03-15,-1.9632786551369574
227,2001-03-16,0.05058549678810609
228,2001-03-19,-0.03189336377595353
229,2001-03-20,-0.04740223889458406
230,2001-03-21,-0.07090176577592677
231,2001-03-22,0.005715785891231118
232,2001-03-23,-0.005715785891231118
233,2001-03-26,-0.002086594392953778
234,2001-03-27,0.0523892992988082
235,2001-03-28,-0.005964232391673541
236,2001-03-29,0.016807118316381153
237,2001-03-30,0.06131642398861237
238,2001-04-02,-0.050589846249969206
239,2001-04-03,-0.018106685036265446
240,2001-04-04,-0.0009881423728943517
241,2001-04-05,0.0068965790590604925
242,2001-04-06,-0.02183709601401107
243,2001-04-09,0.01543471019456133
244,2001-04-10,0.0029600416284769615
245,2001-04-11,0.019995789359751104
246,2001-04-12,-0.01508177455732218
247,2001-04-13,-inf
248,2001-04-17,inf
249,2001-04-18,0.04327125394063458
250,2001-04-19,-0.02140159505066741
251,2001-04-20,-0.0029542118974315024
252,2001-04-23,-0.023953241022492744
253,2001-04-24,0.005540180375615211
254,2001-04-25,-0.008068626728974237
255,2001-04-26,0.01257878220686015
256,2001-04-27,0.01439588028373251
257,2001-04-30,0.014677367201974878
258,2001-05-01,-inf
259,2001-05-02,inf
260,2001-05-03,-0.009852296443011443
261,2001-05-04,-0.009950330853168321
262,2001-05-07,2.117459608867357
263,2001-05-08,-2.117459608867357
264,2001-05-09,0.01242251999855748
265,2001-05-10,2.1158091858507104
266,2001-05-11,-2.0420540096082154
267,2001-05-14,-0.004597709248629567
268,2001-05-15,0.03442368876388313
269,2001-05-16,0.006213956967943357
270,2001-05-17,0.015368030228313678
271,2001-05-18,-0.015368030228313678
272,2001-05-21,0.014932205422984346
273,2001-05-22,0.02624370876120219
274,2001-05-23,0.0
275,2001-05-24,0.0
276,2001-05-25,-0.034121211204296564
277,2001-05-28,0.013094905582782701
278,2001-05-29,-0.020149608562672672
279,2001-05-30,-0.0022148403295529917
280,2001-05-31,0.026259714583555915
281,2001-06-01,-0.007370508111633534
282,2001-06-04,-0.007863736460214543
283,2001-06-05,0.03236528450203169
284,2001-06-06,0.00677107961488721
285,2001-06-07,0.02663494945128475
286,2001-06-08,-0.0061792163659579735
287,2001-06-11,-0.019612562714968806
288,2001-06-12,0.0146415499929482
289,2001-06-13,-0.007084838970386809
290,2001-06-14,-0.02455669543689476
291,2001-06-15,-inf
292,2001-06-18,inf
293,2001-06-19,0.03172147668971981
294,2001-06-20,-0.037399587599381334
295,2001-06-21,-0.001314924581309107
296,2001-06-22,0.013072081567352622
297,2001-06-25,-0.008695706967553729
298,2001-06-26,-0.02924444117781233
299,2001-06-27,-0.01769154784078264
300,2001-06-28,-0.004587164006906175
301,2001-06-29,0.02047853134354094
302,2001-07-02,0.018299997411644675
303,2001-07-03,-0.013805607823805577
304,2001-07-04,0.016896800393478184
305,2001-07-05,0.005277057100844029
306,2001-07-06,0.0
307,2001-07-09,0.0
308,2001-07-10,-0.02666824708216131
309,2001-07-11,0.0
310,2001-07-12,-0.027398974188114433
311,2001-07-13,-inf
312,2001-07-16,inf
313,2001-07-17,0.0046403795565024275
314,2001-07-18,0.018803580848250956
315,2001-07-19,-0.021121078988613373
316,2001-07-20,0.0023174981403624173
317,2001-07-23,-0.03677925150329653
318,2001-07-24,0.022793009528556674
319,2001-07-25,0.006551263487221792
320,2001-07-26,0.025784117155714714
321,2001-07-27,0.030441025501235064
322,2001-07-30,-0.0035335725813108176
323,2001-07-31,0.0022099456508026805
324,2001-08-01,-0.0022099456508026805
325,2001-08-02,-0.006659292089977065
326,2001-08-03,-0.025717636634482677
327,2001-08-06,0.019013700912292375
328,2001-08-07,-0.018100041643617892
329,2001-08-08,-0.032485455144488196
330,2001-08-09,0.015910490050275783
331,2001-08-10,-0.001858736594625654
