,Timestamp,Samsung,Telefonica,Allianz,Total,Bayer,Tesla,Airbus,Apple,BASF,BMW,Google
15,2010-07-22,-0.01107703633890722,0.012572924645187557,0.02682130679292793,0.07939060461814895,0.0131725285565385,0.037850224131097836,0.0513389693493056,0.01864201871074389,0.03428401678040327,0.02521699645136488,-0.01453200605226268
16,2010-07-23,0.0037059955943163922,-0.0037088591425229467,0.0035761703914429788,0.005853675251460633,-0.0013094720334696495,0.013715041181964873,0.04081042372725063,0.0035301136542926774,0.015534292962184003,0.0005955571613109889,0.003042980437593989
17,2010-07-26,0.008594282487335292,0.006481504171996111,0.012132459681041041,0.004529286293593947,-0.006353400712099333,-0.01609883253724131,-0.002502434226784977,-0.002542276320150805,0.0006420545966951963,0.0028537474777343697,0.008213143897862095
18,2010-07-27,0.013357818532547585,-0.024288910055981102,0.01803882058967776,-0.01234182603038736,-0.018970006987725,-0.01927770542590279,-0.022808253253657984,0.0183435287116458,-0.013570482892097502,-0.014591814937183756,-0.006985851299066147
19,2010-07-28,0.009603915354180259,0.0187359110574703,-0.005152918313520161,-0.015810606026642304,-0.010130658456268371,0.008238476449038412,-0.005712669063396182,-0.01188494867223433,-0.017060781265856306,-0.01897405499438509,0.006134988567515265
20,2010-07-29,-0.012019375465785131,-0.006984894521951279,-0.0024738571033333656,-0.010681009420334231,-0.0013585420407151714,-0.018018505502678032,0.005142868478179352,-0.01098128822608313,-0.021180147448310205,-0.0001227973231725521,-0.017871582091066433
21,2010-07-30,-0.020770447357206127,0.0060563893484659745,0.0031474846128078933,0.0006709158252338199,-0.0004532577981279928,-0.02035314735491189,0.029484095568958587,-0.003337475932461586,0.009642411293603992,0.014508026489578276,-0.013436176618485618
22,2010-08-02,0.0,-0.0013943762426547044,0.026142383753144927,0.013986241974739856,0.037265865994935865,0.04797787466302994,0.0030390961366011378,0.01772344601133824,0.033034553907938864,0.013464978622379055,0.021359004197397446
23,2010-08-03,0.006153865574377804,0.005565877077445157,-0.005811738492087493,-0.014657157799973675,0.0038145106467140093,0.048061500324458,-0.006642703639899938,0.00030547176532902404,-0.00900076563949126,0.03034456035888189,-0.0050704139147716995
24,2010-08-04,-0.01110437073423398,0.026473476667171703,0.002964917342464624,0.010016778243471693,0.012968948657902768,-0.031939766607378406,1.4897846201901013,0.0040006911679473225,0.01191134819334838,0.011976191046715544,-0.0058793016847973325
25,2010-08-05,-0.0024844733276623288,0.005838776973832616,-0.011469027348764982,0.0013280214435189563,0.04081769943962588,-0.03884449042499094,-1.4543199106178184,-0.004879174122673469,-0.019236587311757702,0.018935879588985127,0.03824971631464447
26,2010-08-06,-0.0037383221106068727,-0.0017929184542890828,0.0005544159370263202,0.008589415213826612,0.007803715544387745,-0.04296365053236162,-0.008343474588842437,-0.006167239756283749,-0.018160171313268414,-0.013911890944509064,0.00026333385980148455
27,2010-08-09,0.0012476607981550814,-0.02498426570471413,0.01255799715546857,0.015018238522838791,0.007844775598237153,0.0005103342800225619,1.4635731695804526,0.006358279970830161,0.022321368732519886,0.0091832174181401,-0.0244688333189087
28,2010-08-10,-0.011285386231666195,-0.02468111311647192,-0.015110859410989441,-0.024271444003321815,-0.011533682332952822,-0.029512884928413637,-0.017319590806270213,-0.008980028110197935,-0.009001158467810466,-0.021906181178661832,0.021708128671952487
29,2010-08-11,-0.017812175764099436,-0.01090316560844018,-0.02840587742825207,-0.03651521297509763,-0.015101652329155169,-0.061215968461349135,-0.01550792511882104,-0.03618919243195951,-0.02308953168813277,-0.02216092556463733,0.003772087954526881
30,2010-08-12,-0.016828876130157155,0.0009528347552718586,-0.008266407577553814,-0.010384309305716322,0.0064409115251176105,-0.016901810802602668,0.0009405685447934076,0.006374777554357003,0.005738412371282475,-0.011744603827874569,-0.021646589052116028
31,2010-08-13,0.01939298009909507,0.008534902449837567,-0.0036960079034331623,-0.0006961364708555352,-0.007587999611687213,0.04009445720187799,-0.01180941436721028,-0.010740984494710835,-0.017314980200280328,-0.00035805932231935955,0.011090376672346023
32,2010-08-16,0.001279590705625111,0.01359927171742914,-0.005686119178655247,0.002086957279198387,-0.0014618359082305687,0.02479911453413264,0.0033200929857368773,-0.00587834361710371,-0.0032014662606028037,-0.0017922222372988015,-0.0044454849226136526
33,2010-08-17,0.0,0.0041831341501064045,0.010303998546315364,0.008304545996820067,0.005418937812398994,0.019510241846537824,0.016905899868482344,0.01733395415461381,0.02354115049772565,0.030387451741228144,-0.005317639703586785
34,2010-08-18,-0.005128216366919958,0.004165708407702695,-0.005080842338892389,0.0006889425005534022,0.0025948429111544162,-0.02004286502823716,-1.4441650946960425,0.004356097494963684,-0.0050462680676242044,0.009237940984936356,0.010971634347598958
35,2010-08-19,0.014039796667482562,0.005067967539243322,-0.02496759830008433,-0.01947210341282002,-0.020103284077995557,0.0010649628269563394,-0.011188546243587894,-0.012685327675239222,-0.0228561885511982,-0.015288692515090132,-0.01896169989525376
36,2010-08-20,-0.006357300495466235,0.009604464408776714,-0.021475241953717198,-0.0035174148118786164,-0.011595257832186512,0.016363521627210442,1.416179487825413,-0.0009609225595275106,-0.021391189981317726,-0.022902665548496067,-0.024278993770614044
37,2010-08-23,0.0076239251106589015,-0.01190490250631848,0.000484966061881309,-0.0021164029063776013,-0.0018206162994105488,0.052522904599115794,-0.007291043904881889,-0.01550168293390719,0.004338401598598107,-0.00023886301319864242,-0.00794629544900527
38,2010-08-24,-0.008900249470263688,0.014178147404333432,-0.02193581000435429,-0.011363758650315248,-0.0067760409843673495,-0.04730096061796418,-0.007835255458569002,-0.024170982999605076,-0.019732429689889308,-0.00815547816022022,0.005121027306046244
39,2010-08-25,-0.014148145966027316,0.016663299316129532,-0.0022326975288269324,0.01769957709940106,0.0159523751146593,0.035809452696710764,-0.009880515163586344,0.01226145182288807,-0.013334331753962037,-0.002049304556627441,-0.02129469058878364
40,2010-08-26,0.0012944985626468508,-0.020302975763579312,0.00037246260285339616,0.0007015082714905142,-0.005218051347765762,-0.007566240383316103,-1.4044325360867136,-0.010803755973257443,0.014407741124128124,0.0060154175615712005,0.0020749723040234262
41,2010-08-27,-0.009096878846831302,0.038449081113311134,0.010741507068733114,0.020132578631351542,0.0068099858840158225,-0.002534855603188113,-0.03135407239688704,0.005561334109457583,0.0019054429964211472,0.0017975917118060456,-0.0058129815661462905
42,2010-08-30,0.012970350442627064,-0.022173857494322213,-0.003567697700739281,-0.01663240004914179,-0.0024420036555516944,0.008592420819782731,1.4504499179747388,0.003635466286119993,-0.009563730994071484,-0.013379335359036126,0.012095028650080941
43,2010-08-31,-0.02611114400368564,0.021296279552962986,-0.0024679183305815755,-0.007716628961144778,0.024051991762810587,-0.019822758349336226,-1.4585168012477383,0.002471170944539302,0.0002402113871746714,0.011101839618822941,-0.009281851758379922
44,2010-09-01,-0.005305052229692464,0.03026603694085983,0.032694167945715336,0.04341019154262593,0.03297058019687782,0.04859458427442176,0.03328425579774885,0.029307166106066877,0.032258956005779986,0.029443451169263387,-0.002813176891701019
45,2010-09-02,0.009265453445790328,0.005097717071668839,0.0,-0.03359932097836671,-0.013241210290570129,0.029392624217018607,1.4642173945734165,0.007323415815443823,0.0005812264040407911,0.015837565876345217,0.013706259051403435
46,2010-09-03,0.002631580466054828,-0.014941579998199115,0.010822487745209664,0.013850636933899095,0.007299302481611924,-0.00047494657743918367,-1.4483947188784536,0.025836173034901044,0.0072946540106100235,0.011403932460365418,0.0015260659941231935
47,2010-09-07,0.010204170174242577,-0.015168221473171428,-0.01014752335526481,-0.013153529899743166,-0.0005051780860152455,-0.024526355627978003,1.467143497763549,-0.0037167567662015344,-0.008913643551890615,-0.002273503309615954,0.0006811179245964638
48,2010-09-08,-0.02180971629455009,0.046083239039174106,0.007054492100428965,-0.006291527219480121,0.011155334011484276,0.017374954470352755,0.010862811509697146,0.019626923883087958,0.0020908359341844647,0.0237289739052744,-0.008258679979372019
49,2010-09-09,-0.01964699738379672,-0.013857034661426404,0.004398746913072849,-0.012703064256253782,0.009152471370710293,-0.009132483563272231,0.010519647602549751,0.0005703530639982192,0.009584922390240893,0.009071862194221405,0.015559593791672375
50,2010-09-10,0.013140793561058572,0.01510729529522026,-0.002375298028907125,0.009190591379113044,0.011813486471882406,-0.02642032344137224,0.013892019971329715,0.00129159720128591,0.004357805061519836,0.017575912292701282,0.012702695584594359
51,2010-09-13,0.005208345107138968,-0.002084636985913324,0.01369884435816182,0.02433210065953073,-0.005298805450688615,0.026903065425161632,0.00904523348413111,0.01368670625286583,0.022516083865852462,0.004965467887967812,-0.005135201677064494
52,2010-09-14,-0.013072081567353068,0.0016680571006970626,0.010268468288900046,-0.007583628210098947,0.012903404835908015,0.01912104144677862,0.004215757535157572,0.0038123761368256135,0.0105726876564467,0.01464405411535985,0.0040434580117683075
53,2010-09-15,-0.003955179842929368,-0.00543138999720716,-0.0018591685578286388,0.013745920904635334,0.003683959571167517,0.03991249013741438,-1.4664665509724562,0.008025605981462292,-0.0032156151232203283,0.002755114596420416,-0.012614625879317387
54,2010-09-16,0.0,0.005847969882423421,-0.003962247346653847,0.006802747322752546,-0.0052391698379739005,-0.048471743533084144,-0.018911204151402128,0.023227511446799017,0.003990251359599295,0.002114165692335579,-0.0005425105479481829
55,2010-09-17,0.02091579514997477,0.0,-0.02028849963344026,0.016140229328677425,-0.006636760647781959,-0.034494554262737065,0.009899746403083665,-0.0043483055795032755,-0.009558814585311382,0.0012663572819393565,-0.0049390795887491725
56,2010-09-20,0.00901487109621435,0.009533750967951615,0.009015482178623023,0.01850680711603481,0.02437729533560562,0.039971410434237235,1.479895510446389,0.028143640513426327,0.01518455332094737,0.035534893275398716,0.018493833497337242
57,2010-09-24,-0.023347363996990108,0.00783024812630462,0.017041465854851445,0.02656198656669773,0.016188443717856767,0.027233150458358942,0.02350873921419261,0.011699259447050636,0.02788164183935704,0.04167058353331221,-0.0002633746571341078
58,2010-09-27,-0.009228806437622694,0.008990661296192748,-0.005212664332441719,-0.003281919585109261,-0.0065209283621694425,0.021167415965812172,-1.4609312732696238,-0.00396241032316258,-0.006844214504393875,-0.003980104756626801,0.018209864778919282
59,2010-09-28,-0.013333530869465092,-0.012280137946591552,0.0005937184761473091,0.00393701295933946,0.00019240019299360256,0.04150369099696327,1.4589569437311725,-0.014892390440467198,0.005884572696996049,0.010315505079873777,0.006344797966395532
60,2010-09-29,0.0356003316452167,0.002057190604134007,-0.006669867509106807,-0.003279766797001482,-0.017661788553791524,0.026742026947669476,-0.0017579690438660476,0.0017762921968431655,-0.008786084592351973,0.007667392325519273,-0.016360657179521176
61,2010-09-30,0.0064558003428718536,0.0041017284742177465,-0.009364938175363768,0.0013131978249605325,0.0015652517380830846,-0.0743529801177063,-0.005294959360881535,-0.012677015267297698,-0.004422161118981194,0.007414668116026313,0.0014691469050482908
62,2010-10-01,0.0,0.006934557668667907,0.0024096397201534003,0.0019665689720409496,0.004486499284102052,0.009511106937766469,-0.01582899977477581,-0.004344224254890783,0.013208245711333166,-0.04249199888071953,-0.0036692211282485228
63,2010-10-04,0.003853569315989347,-0.024692612590371255,-0.012959667846744516,-0.002622952323470873,-0.00311891091035843,0.01875505803700639,-0.008802787414889934,-0.0138287184829764,-0.008786084592351973,-0.022150208295619308,-0.015329003323074632
64,2010-10-05,-0.00901487109621435,0.02184302792245241,0.013079997550276444,0.01563549767790473,0.026586038972284957,0.006174325005519066,0.016414418609802084,0.036298428043489935,0.016755100892326347,0.03534872743195683,-0.001471240646234051
65,2010-10-06,0.02554417304742529,0.004068353862048291,0.017651024750988675,-0.012357880846600722,0.013220211428134563,-0.03174869831458027,0.016806893442806725,0.0008648574389251706,0.02632005717865749,-0.009250945813211064,0.02080701266428253
66,2010-10-07,-0.029432706787117624,0.0012172856037517832,0.004129068569201699,0.0,0.0009376465759634024,-0.0014673516939498474,-0.00483623663707089,0.00010373264648588788,-0.015269058011376124,0.010151351056375102,-0.013835225252753602
67,2010-10-08,-0.015707129205358328,0.018083675433295362,-0.005785481631315648,0.004570690294831703,0.011183713956381514,0.0,0.012047017666620974,0.01663019004995725,0.01989702945354388,0.0013990209137073606,-0.007948592292778223
68,2010-10-11,-0.006618157842478212,0.0035778213478838685,0.0005918911093187872,0.0013020835172983247,0.0,-0.009343564410265959,-0.002834843589838876,0.0043771170778841295,-0.002671325948966352,-0.004002406783822021,0.008446202736278606
69,2010-10-12,-0.009339627596132159,0.0015860431556347088,-0.002251052428543509,0.008422466374696569,-0.005389846706665757,0.0,-1.5201498706252723,0.01070897589060582,-0.002472189145389159,0.006595407139652121,0.017552465875321666
70,2010-10-13,-0.0026845653706697448,0.004348692364180007,0.025759532257698226,0.008991711191964402,0.023573835669650208,0.01471336008114754,1.5436700069547353,0.005345105262749783,0.024954189903049432,-0.0025930003558301,0.0059095765706196355
71,2010-10-14,0.008032171697264445,-0.0103093696588612,0.00863215350318125,0.007643349312567604,0.01230116813869042,0.010172042176295193,0.002981902333437425,0.007203948492577439,0.008713561066038709,-0.0013990209137073606,-0.015425807949240422
72,2010-10-15,0.005319161477599366,-0.01162570720739442,0.0076488756954464785,0.009472757919962492,-0.002520253359187485,-0.010172042176295193,-0.0023416719224345073,0.040293920212297614,0.016418131621803056,-0.011060947359424757,0.09224585351768333
73,2010-10-18,-0.003986716243820965,-0.003635633170417929,0.009845606607213677,0.005015684496167515,-0.0018040777038148548,-0.015207553320758294,0.007960345596073282,0.010304481607458449,0.001176470723929679,-0.009141759958094742,0.027263528982112817
74,2010-10-19,-0.013405026468047865,-0.02044224905055136,0.0006754475096384382,-0.01830281449160065,-0.008887335181018585,-0.008937497427075947,-0.0075337529281700455,-0.027125601355217018,-0.007671917239959303,0.0023441890162065877,0.008014472506326697
75,2010-10-20,0.005383593083472249,0.015980671988349737,0.0007874459037857662,0.0176772279838664,-0.013019345904848656,0.029486165654463825,0.007004487135406912,0.003354733638808227,0.02515488002030697,0.009826346604048908,0.002278100941385475
76,2010-10-21,0.026491615446976983,-0.011858654610285235,0.010625903905579824,-0.013228539363181469,0.021726094177926925,0.004830927269665608,0.01844530503803643,-0.003257804671510378,0.01661453285598835,0.008432091718590941,-0.004561403478684944
77,2010-10-22,0.015564516541111573,-0.012417378094869758,-0.005019250959038324,0.013228539363181469,-0.00852458231939135,-0.0014468292854252773,0.0006234819957446902,-0.006645188880676223,-0.0005683432946392841,0.0001999000506409665,-0.003248179447646216
78,2010-10-25,-0.0077519768043181605,0.004156281959917685,-0.0039213539689226815,-0.010695289116747995,0.0018198367169866003,0.00625453085352845,0.0043489769642128815,0.004445821929033754,0.006422387016731257,0.013697484628856673,0.004390482399964314
79,2010-10-26,-0.010430342278873184,0.009330043323857229,0.0014582985365247936,-0.007619084476439664,0.0018165309263977747,0.024166065847183397,-0.01646084316586371,-0.002561235980035548,-0.007939550213113655,-0.005535799032251987,0.004443457290615349
80,2010-10-27,-0.013192803484562532,0.013631195024328413,-0.0016828410321352294,-0.011538589556493672,-0.004000732741238799,-0.016997576368571018,-1.5499502325136607,-0.0007144249183523853,-0.008960120950211259,-0.01126463588669102,0.019916173640454282
81,2010-10-28,0.01450256136662631,-0.017583769340151708,0.011054771728407964,-0.0006449532632464282,-0.01653537582777176,0.009006934556784696,1.5273229266122623,-0.008449330120795295,0.002868345020413443,-0.0006016847353600419,-0.00958258757069963
82,2010-10-29,-0.025183570786960985,0.010668956349567882,-0.00011105558343338372,0.007071710602139625,-0.006691474782045237,0.030213778596496432,-1.4988799037737,-0.014054535062859586,-0.0017200195353752614,0.032857773102826116,0.001079682446277097
83,2010-11-01,0.002680966753258573,0.017799822701209056,-0.0014448460418501339,-0.00771708009856331,0.011312128045156022,-0.019885048275112727,1.5057326985536081,0.01057581408565067,0.005531726075335364,0.02776094805125906,-0.004773684124564248
84,2010-11-02,-0.00941499893460218,0.009974150112628257,0.0076450430522525545,0.009637080688388087,0.004966440816229323,-0.007501207231165541,-1.4837537918348325,0.016886015854818304,0.03108864602161265,-0.011584974312206951,-0.002170881449646167
85,2010-11-03,0.0,-0.019239070364000188,-0.009314771274547162,0.0019163212507642413,0.001650014124467969,0.02417597987603015,-0.01617567228403427,0.011058361372114687,-0.0025849349696334123,-0.013655371338103794,-0.008477340200312433
86,2010-11-04,0.03060784508624081,0.019635974516858837,0.023343936046511082,0.008261883664991476,0.017972708520691327,0.1343349282242059,1.517068800605645,0.01733607046813379,0.03737735530111674,0.046167865756266746,-0.0004348200321242501
87,2010-11-05,0.016894488898762106,-0.00916889022569567,0.008885094750911371,0.007566240383316103,0.003771217543079075,-0.01864666916726732,0.008877714826001082,-0.003588294690608507,0.018002604091427617,-0.0003698908864069317,0.0016205551457062484
88,2010-11-08,0.002574003995173157,-0.0060253245152206425,0.0006470398155222767,-0.007566240383316103,-0.0016144949241985176,0.02185437039403704,-1.5504418828785398,0.004687385696067636,-0.00737362891436799,-0.012096546496622729,0.01833902348961836
89,2010-11-09,-0.005154650588664822,0.0008054772888166363,-0.003239393827252357,-0.006986373287980019,0.004835685970030035,-0.014110292564985194,1.5433464880529777,-0.008003824041614038,0.011562847818033184,0.02769748693910179,0.009999442617241172
90,2010-11-10,0.020461071871340053,0.004017683186612775,-0.025412101297576758,0.010776649461760712,-0.010236239150030356,0.17566799161386815,-0.019775398353221615,0.006150371849980907,-0.023260960659299282,-0.021351814283008697,0.005808655641983407
91,2010-11-11,-0.02954614409381051,-0.008051573287548575,-0.011716922529950049,-0.00442338793915109,-0.01198489014070514,-0.046179474170678685,0.0020268877556999247,-0.004332864810589143,0.009581336605467785,0.012388066347328142,-0.01207589059722558
92,2010-11-12,0.014239722811135282,-0.007302263685400323,0.009940328680474229,-0.01724731351247799,-0.012870190520534841,0.06239604575992441,-0.016550621373521146,-0.027615672314874832,-0.009046624891453805,0.015860326994741047,-0.0015629949805449073
93,2010-11-15,0.03783553434270459,0.00851414022232655,0.001332741201265364,-0.010362787035546715,0.03794591586211027,0.0316649146439687,-1.5308465844245194,-0.0032354332240451806,0.018711931659905368,0.013830485386800541,-0.0205308515490783
94,2010-11-16,0.0037059955943163922,-0.02286747255130095,-0.016562598842948084,-0.01707198389864706,-0.020337243721637144,-0.03737825567679831,1.5178673980230628,-0.017893268518168526,-0.039234704157065536,-0.026022429691082927,-0.00617500164309881
95,2010-11-17,-0.019925939461080237,0.009455363353427336,0.012224679799848205,0.01642073021232715,0.00796816964917646,-0.006085211475546082,0.0037257323846464634,-0.0036207251101760822,0.009233341600710432,-0.005875889105669163,-0.008707730803168445
96,2010-11-18,0.0050188311119416795,-0.003278691461698457,0.016911151844995587,0.01358804471703978,0.01964699738379672,0.013472753468661836,0.019174172657011827,0.02604715924747492,0.03139947533215892,0.03617030820575495,-0.004057435216897609
97,2010-11-19,0.023501390836473846,0.0012307693861326465,-0.0018649558364600691,0.0038486256612939584,0.02169434277264504,0.03614059550381032,-1.591046178120299,-0.0055270314313089495,0.0024420036555516944,0.006550435035883595,0.0110205571237314
98,2010-11-22,0.03601829918915556,-0.01695306262846064,-0.005615827124854532,0.001918772574622363,-0.011838578376124786,0.07489132818299771,1.5829654433738578,0.021384807566147582,0.007290433262679308,0.0178388780872698,-0.01768516722115976
99,2010-11-23,-0.009478743954543845,-0.028766789027713457,-0.021655048683529188,-0.011568252401187085,-0.009148550788543377,0.03443035395087879,-1.6198482195586994,-0.014885580841466071,-0.019913321765720585,-0.02137432458405275,0.009054141500651092
100,2010-11-24,0.013010236736015202,0.017443539505659356,-0.004863987871254416,-0.0019411199883450079,0.014911249002784288,0.025701014851997158,1.6099571644344302,0.019454524800619488,0.03450710811528879,0.045859752955201394,0.006239204240644725
101,2010-11-26,-0.009512556867697695,0.01090614836897874,-0.01598207533856844,-0.0006478782215606492,-0.0020811662038244805,-0.004237893049771291,-0.008219708391398406,0.0006510055089039567,-0.013952923317478216,-0.010910725106162644,0.003317091829227792
102,2010-11-29,-0.001195457404774558,-0.007537724131426505,-0.015423277841382975,-0.01567634976738796,-0.02710002196520378,-0.028429768266158725,-0.019631382203947112,0.005918956302621403,-0.036113824178650056,-0.025815605780451282,-0.0022398317047498395
103,2010-11-30,-0.012033839563722282,0.0004202563625628208,-0.01258322006683521,-0.006605043827923929,-0.0019641109787071893,0.028712853901453176,-0.000664192320884105,-0.018216484113027683,0.02126804832736973,0.0032852108737433387,-0.006319841437506746
104,2010-12-01,-0.007290433262680195,0.006700192569819574,0.017363176705007533,0.01251251095861683,0.02174575213623076,-0.02813044270269538,0.010143763797487715,0.01673212487827236,0.03014959434211395,0.04999778960731849,-0.04320357928606101
105,2010-12-02,0.046464581725956584,-0.00041744939032462014,0.01775262760553531,0.009768882636695064,-0.0014000702322007894,-0.059987997721448576,0.004598190862356688,0.005515733785301791,0.01157633932810498,0.046520015634892616,0.009399133942120663
106,2010-12-03,0.03993685318925877,0.00041744939032462014,-0.015197161004023131,0.008389852375176421,0.0003502013693639228,-0.02694398583397639,-1.5607367031181367,-0.0022341455822934013,-0.012758272770890144,-0.0017256259674693908,0.00822818351498533
107,2010-12-06,-0.004484312447328165,-0.01725995278482184,-0.00663448863154681,-0.009038150615062523,0.008020967152701175,-0.03819234404322147,1.5728926103099201,0.00850081186830387,0.013925231309587892,-0.013913267916985106,0.011258834158157429
108,2010-12-07,0.012283794882151255,-0.008528836347520663,0.006286400213574518,0.0006482982398861027,0.00933455351805268,0.040412804907961515,-1.5539091814795096,-0.0060780937793225576,0.018652022120959618,0.018456238055082785,0.014111450757394728
109,2010-12-08,-0.014533514616166697,-0.006875832847465624,0.022036929870028917,-0.0012970170430448569,0.00856609658066354,0.02534157196047948,1.5844030296565483,0.00876073310726877,-0.0027839205730719736,-0.03305035483082186,-0.0012412370048275891
110,2010-12-09,0.032135729264293644,-0.00996757981607477,0.031070894585551127,-0.009781623475713541,-0.005816953955742221,-0.009934884571473734,-1.5685318904425678,-0.0039093792840256825,-0.009722413240298877,-0.027847827375774514,0.003272284989743745
111,2010-12-10,0.002178650099223134,0.0013057673237244494,-0.0035277293778328564,0.0052287700827990955,-0.0032654493225621195,-0.016674918377000747,1.5696823380359977,0.002506570319157575,0.0018198367169857121,0.037814153238500126,0.002160724772456213
112,2010-12-13,0.0118984637916153,0.01253528408814697,0.0013243573285421915,0.0,-0.013692908283747585,-0.03125757937207396,0.0025056913633374482,0.0034567089835952913,0.003135574810968045,0.014608071773317022,0.005088684678502098
113,2010-12-14,-0.0010758473334639973,0.007702220362092227,0.0023134133148765557,-0.009168368086879486,-0.004723178552246132,-0.0684085203921958,-1.5816246800540736,-0.00429933991431497,0.0042749160795168,-0.015408135821114222,-0.008940170606616782
114,2010-12-15,-0.014092374139707431,-0.0059854817430378135,-0.007732281979903276,0.00393959800408039,-0.0017550022054573233,0.036818196104606134,-0.013475779445347502,0.0002185280583120175,0.009145907292996469,0.0003201024355119486,0.0018024832626748481
115,2010-12-16,-0.005473467414173427,-0.011645592039633891,0.00022175407563995717,0.004576667027411664,-0.004577472781462255,0.0400649512785618,1.6080497249269454,0.002774272753947926,0.0035702731855273844,0.004948529533161938,0.0029004022884961955
116,2010-12-17,0.016331337386221282,-0.008277111075993382,-0.0033314855910031587,-0.002612672942751804,-0.0038896795858569533,0.017693882873630606,0.0015419348734031502,-0.0019942050045145265,-0.014686948073190818,-0.013627465399000728,-0.002404506818457719
117,2010-12-20,0.006458580039412354,-0.007023733879307326,0.00554632592055615,-0.0006542362025965254,-0.0012408049097043516,0.010783485401027805,-1.6050795258054826,0.004978075679548333,0.0036101122240994603,0.01918524072134797,0.009118921798386026
118,2010-12-21,0.0042826617920006535,0.02006172821743757,0.008042791109904357,-0.007224990377933337,0.006188685652508853,0.01751139181382788,0.017571223237501155,0.006172524876840058,0.010752791776262429,0.02579275456172869,0.004583538225946704
119,2010-12-22,0.003200002730670448,0.014999209847183613,-0.005612119269043703,0.008533035037948887,0.0007048458441589744,0.011404037908166577,1.5960021892438534,0.0029413371170683433,-0.0016217973064964752,-0.006657917293703797,0.01815286836410479
120,2010-12-23,-0.003200002730670448,0.0021244962314077576,-0.004645512170413646,-0.0065574005461592755,-0.004413459366308103,-0.08103921996327568,-0.0158162861944513,-0.004809183694034935,-0.0030886800138025805,-0.01739446818702195,0.003373208888474366
