,Timestamp,BMW
0,2018-06-26,-0.0020374386266235334
1,2018-06-25,0.005085834230005304
2,2018-06-22,0.01834683279132321
3,2018-06-21,0.011267376057781497
4,2018-06-20,0.02983847805846107
5,2018-06-19,0.004530829260358082
6,2018-06-18,0.00817491668358894
7,2018-06-15,0.011613714909270989
8,2018-06-14,0.006162451918656053
9,2018-06-13,-0.01860246682182254
10,2018-06-12,0.007295008230968847
11,2018-06-11,0.000937426832182453
12,2018-06-08,0.003040582391665936
13,2018-06-07,0.011493712180566718
14,2018-06-06,0.004261942752535219
15,2018-06-05,-0.004723783194873654
16,2018-06-04,-0.0045141577900622565
17,2018-06-01,-0.003719204659067721
18,2018-05-31,0.0
19,2018-05-30,0.003719204659067721
20,2018-05-29,-0.001393081256173545
21,2018-05-28,0.013156566001145897
22,2018-05-25,0.002633539049990752
23,2018-05-24,0.0005715918989581681
24,2018-05-23,0.016997576368570577
25,2018-05-22,0.020353257781982492
26,2018-05-21,-0.025196427692630863
27,2018-05-18,0.0
28,2018-05-17,0.05202690803180676
29,2018-05-16,-0.012293910905716743
30,2018-05-15,0.00010850105799153908
31,2018-05-14,-0.0036956563801417985
32,2018-05-11,0.0038041456669315465
33,2018-05-10,0.0019507971939320967
34,2018-05-09,-0.004340284591314081
35,2018-05-08,-0.0002175095168990282
36,2018-05-07,-0.004141695293715664
37,2018-05-04,0.0
38,2018-05-03,0.006531701863215389
39,2018-05-02,0.010040570180817276
40,2018-04-30,-0.006682499538851694
41,2018-04-27,-0.010545295308070912
42,2018-04-26,-0.012205330471156017
43,2018-04-25,-0.01246815661904943
44,2018-04-24,0.020621573316764952
45,2018-04-23,0.0007678385722504899
46,2018-04-20,-0.001975634491790501
47,2018-04-19,-0.0015393076156540175
48,2018-04-18,-0.0008806693655936115
49,2018-04-17,0.004614885676306635
50,2018-04-16,-0.006157925770851058
51,2018-04-13,0.007363075190884416
52,2018-04-12,-0.015447730777163216
53,2018-04-11,-0.0006674082561426431
54,2018-04-10,0.0013343713755755715
55,2018-04-09,-0.018505546877476853
56,2018-04-06,0.007106228088295197
57,2018-04-05,-0.003039344941141664
58,2018-04-04,-0.014650196723137832
59,2018-04-03,0.01442469215571407
60,2018-03-29,-0.005994475904230967
61,2018-03-28,-0.029822024629674537
62,2018-03-27,0.0029176656048246485
63,2018-03-26,-0.007016751979165292
64,2018-03-23,-0.012161434497439672
65,2018-03-22,0.013568729206069108
66,2018-03-21,0.008983318885190883
67,2018-03-20,-0.0012784010108797261
68,2018-03-19,-0.009581751269815086
69,2018-03-16,0.008068803643424438
70,2018-03-15,-0.008656037203079947
71,2018-03-14,-0.01122346236984928
72,2018-03-13,0.005450250458529204
73,2018-03-12,0.012680691228776908
74,2018-03-09,-0.0067900050148255175
75,2018-03-08,-0.001881246880516052
76,2018-03-07,-0.00129541324127036
77,2018-03-06,-0.00828309078477929
78,2018-03-05,-0.007992884783490695
79,2018-03-02,0.005732727989562925
80,2018-03-01,0.015714862302161237
81,2018-02-28,0.017662555373814115
82,2018-02-27,0.01008488950668962
83,2018-02-26,0.0005699629678384
84,2018-02-23,-0.008009196131777863
85,2018-02-22,0.0019509962004224946
86,2018-02-21,-0.005172722609222191
87,2018-02-20,0.00034568186090666586
88,2018-02-19,0.005514719858510375
89,2018-02-16,0.009578180409327786
90,2018-02-15,-0.007861048741343524
91,2018-02-14,0.006498341285407605
92,2018-02-13,-0.014652276786870644
93,2018-02-12,0.006780466131379725
94,2018-02-09,-0.0077034011299810246
95,2018-02-08,0.010219989051611478
96,2018-02-07,0.0177777427324175
97,2018-02-06,-0.010946337365195014
98,2018-02-05,0.013636318812404014
99,2018-02-02,0.009358357068965262
100,2018-02-01,0.014531299288537802
101,2018-01-31,0.0051234646331304035
102,2018-01-30,0.007258576910079029
103,2018-01-29,0.00966813847305481
104,2018-01-26,0.003095482004217942
105,2018-01-25,-0.006200575778033013
106,2018-01-24,0.011727213290633642
107,2018-01-23,0.009808653232485476
108,2018-01-22,0.010232938827918758
109,2018-01-19,-0.01655007922918017
110,2018-01-18,-0.01715088644816376
111,2018-01-17,-0.007766191552370572
112,2018-01-16,0.003135307179436886
113,2018-01-15,-0.03124740329196829
114,2018-01-12,0.00022271715014099414
115,2018-01-11,-0.012549184294496918
116,2018-01-10,0.007973538791107515
117,2018-01-09,0.008908744889109421
118,2018-01-08,-0.005893162104621652
119,2018-01-05,-0.01313371295007304
120,2018-01-04,-0.011592356205316179
121,2018-01-03,-0.007112568701891142
122,2018-01-02,-0.0053099512966658935
123,2017-12-29,0.0049645082625433545
124,2017-12-28,0.003563836616742755
125,2017-12-27,0.0013761470061677272
126,2017-12-22,0.002975170978206876
127,2017-12-21,0.003649639087549339
128,2017-12-20,-0.010413780670247341
129,2017-12-19,0.0019536867674840863
130,2017-12-18,-0.0016086410455029565
131,2017-12-15,-0.011682510984095451
132,2017-12-14,0.0026724003588336487
133,2017-12-13,-0.005468627276901117
134,2017-12-12,0.0033777913427162076
135,2017-12-11,-0.005947886215365017
136,2017-12-08,-0.00011697958719558699
137,2017-12-07,-0.0073974387707114175
138,2017-12-06,0.0024718981452522826
139,2017-12-05,0.004691540390391324
140,2017-12-04,-0.0015223376673851874
141,2017-12-01,-0.02084148853514911
142,2017-11-30,0.013194842253319905
143,2017-11-29,0.000590283943708414
144,2017-11-28,0.002593117907568221
145,2017-11-27,0.008673284563085915
146,2017-11-24,0.008020034851528024
147,2017-11-23,-0.00046317740522372475
148,2017-11-22,0.002775851886503311
149,2017-11-21,0.002307338356369648
