,Timestamp,Tesla
150,2017-11-17,0.020231857634369632
151,2017-11-16,-0.008126887211608036
152,2017-11-15,-0.003847391728894145
153,2017-11-14,-0.008387145939448892
154,2017-11-13,0.02147174302082444
155,2017-11-10,-0.040141872864519534
156,2017-11-09,0.0
157,2017-11-08,0.004609972272319851
158,2017-11-07,0.005438713360340408
159,2017-11-06,-0.010742018113345964
160,2017-11-03,0.010872707171590612
161,2017-11-02,-0.022566415600049794
162,2017-11-01,0.07037755250810207
163,2017-10-31,0.032027990005424556
164,2017-10-30,-0.03514733871982045
165,2017-10-27,0.002465092129020796
166,2017-10-26,0.016382661161866707
167,2017-10-25,-0.00101225449971043
168,2017-10-24,0.034684860489711866
169,2017-10-23,-0.0009490480574720905
170,2017-10-20,0.023691954331560794
171,2017-10-19,0.019257027037125063
