,Timestamp,Airbus
0,2018-06-26,-0.02629711058153905
1,2018-06-25,0.005686239151645012
2,2018-06-22,0.03524772421650546
3,2018-06-21,-0.016658689302284202
4,2018-06-20,0.010569326837439164
5,2018-06-19,0.005093643971743944
6,2018-06-18,0.015617595281127272
7,2018-06-15,0.01499103319750894
8,2018-06-14,0.010380716054561034
9,2018-06-13,-0.04278414010922038
10,2018-06-12,0.0021932019557953097
11,2018-06-11,0.005164890305557002
12,2018-06-08,-0.00039635355255285276
13,2018-06-07,-0.012164872320420628
14,2018-06-06,0.0024048107781791117
15,2018-06-05,-0.008745092672762134
16,2018-06-04,0.0054369847989885756
17,2018-06-01,-0.0021108717693740786
18,2018-05-31,0.0
19,2018-05-30,-0.028372144955701728
20,2018-05-29,0.007939413772191983
21,2018-05-28,-0.001336005542742491
22,2018-05-25,0.010536642926413542
23,2018-05-24,0.0003052347787848575
24,2018-05-23,0.007802643831817946
25,2018-05-22,0.017311684652329795
26,2018-05-21,-0.028477046280717566
27,2018-05-18,0.0
28,2018-05-17,0.0007142493033613917
29,2018-05-16,-0.021861047940653577
30,2018-05-15,0.0018748052569881324
31,2018-05-14,0.00952782684082365
32,2018-05-11,0.024838410469522287
33,2018-05-10,0.001306204656955856
34,2018-05-09,-0.005336030783456458
35,2018-05-08,0.010843479741706297
36,2018-05-07,0.0025930003558309878
37,2018-05-04,-0.01667207442691243
38,2018-05-03,-0.006400834655416965
39,2018-05-02,-0.0006117455329448518
40,2018-04-30,-0.007473034727032868
41,2018-04-27,-0.005357523632790517
42,2018-04-26,-0.012997323596249721
43,2018-04-25,-0.00629923342798655
44,2018-04-24,0.018159547237161178
45,2018-04-23,-0.005184582330932663
46,2018-04-20,-0.02154236619152794
47,2018-04-19,0.0012738855225888912
48,2018-04-18,0.003283379531835884
49,2018-04-17,-0.015880962593329606
50,2018-04-16,-0.028662126592786663
51,2018-04-13,0.011323157313276155
52,2018-04-12,0.016586645099795128
53,2018-04-11,-0.004633878651251422
54,2018-04-10,0.02906160134641045
55,2018-04-09,-0.009170024732222615
56,2018-04-06,-0.0010594343611964874
57,2018-04-05,0.006023796286284799
58,2018-04-04,-0.022374681535098695
59,2018-04-03,0.007834759690438453
60,2018-03-29,0.0016023076653564061
61,2018-03-28,0.00287769982761521
62,2018-03-27,0.012480331213423845
63,2018-03-26,-0.024795098396833914
64,2018-03-23,0.0005385899844743136
65,2018-03-22,0.020676426669200332
66,2018-03-21,0.008298802814694639
67,2018-03-20,0.009267520903204485
68,2018-03-19,-0.02147691370389726
69,2018-03-16,0.010848492302772073
70,2018-03-15,0.013112894728786628
71,2018-03-14,-0.01584026450921705
72,2018-03-13,0.0030415881647911647
73,2018-03-12,0.0036586044050279654
74,2018-03-09,0.02595408298085289
75,2018-03-08,-0.012686890036803788
76,2018-03-07,-0.015042557621112174
77,2018-03-06,0.00438048259910051
78,2018-03-05,-0.0039624660813615264
79,2018-03-02,-0.019198901937358848
80,2018-03-01,0.03227776804599891
81,2018-02-28,0.013724099062377704
82,2018-02-27,0.00446565240239849
83,2018-02-26,0.0012144521278107945
84,2018-02-23,-0.006290605159671614
85,2018-02-22,-0.005511342793118601
86,2018-02-21,-0.0008190847186719807
87,2018-02-20,-0.007092592820350241
88,2018-02-19,-0.02327263917921929
89,2018-02-16,0.008934731219598646
90,2018-02-15,-0.029307682665454138
91,2018-02-14,-0.09760807656866977
92,2018-02-13,-0.01387748075654116
93,2018-02-12,-0.0062840085943038915
94,2018-02-09,0.012409050261688925
95,2018-02-08,0.02331328590381343
96,2018-02-07,0.03177428577526342
97,2018-02-06,-0.038699602496103935
98,2018-02-05,0.021786846488096145
99,2018-02-02,0.013734907459185486
100,2018-02-01,0.03934312501689252
101,2018-01-31,0.011302011197377837
102,2018-01-30,-0.030167372946136695
103,2018-01-29,0.007102460219671869
104,2018-01-26,-0.010449183557621922
105,2018-01-25,-0.016676442809046677
106,2018-01-24,0.028341297622092476
107,2018-01-23,0.01773445493976844
108,2018-01-22,0.01218672402528842
109,2018-01-19,-0.005481821649271801
110,2018-01-18,-0.025323335273901293
111,2018-01-17,-0.009552444068812171
112,2018-01-16,0.00556484463340734
113,2018-01-15,-0.00011099395094316122
114,2018-01-12,0.004540680042532053
115,2018-01-11,-0.004540680042532053
116,2018-01-10,0.0011093855142680908
117,2018-01-09,-0.036815359086643795
118,2018-01-08,-0.004958783153139024
119,2018-01-05,-0.009174909027042766
120,2018-01-04,-0.00011667930705705487
121,2018-01-03,-0.018608474769234995
122,2018-01-02,-0.015574772717077856
123,2017-12-29,0.010210912190085963
124,2017-12-28,0.00011951000910581655
125,2017-12-27,0.021399409721529317
126,2017-12-22,-0.01058335372221908
127,2017-12-21,0.00448219669952632
128,2017-12-20,-0.0009419522655731427
129,2017-12-19,0.008562599966923656
130,2017-12-18,0.011611835069680332
131,2017-12-15,-0.02430594064783609
132,2017-12-14,0.009887086191171512
133,2017-12-13,0.011760047040977106
134,2017-12-12,0.009905632711743273
135,2017-12-11,-0.014895489308226928
136,2017-12-08,0.021521056154716334
137,2017-12-07,0.0022745375437889237
138,2017-12-06,0.008145762882710628
139,2017-12-05,-0.0021431399551437025
140,2017-12-04,-0.008732689462264354
141,2017-12-01,-0.028187149697667557
142,2017-11-30,0.02178785920467785
143,2017-11-29,0.0009166953775885389
144,2017-11-28,-0.006895786433647189
145,2017-11-27,-0.011949791249575625
146,2017-11-24,0.0018656721829497513
147,2017-11-23,0.0017459121003620126
148,2017-11-22,-0.006416635210920063
149,2017-11-21,0.007462721201589417
