,Timestamp,Total
154,2000-08-14,0.0
155,2000-08-15,0.003422707277501935
156,2000-08-16,0.028075959781868942
157,2000-08-17,-0.013939450687269428
158,2000-08-18,0.0
159,2000-08-21,-0.024439977464324247
160,2000-08-22,0.017679388334448376
161,2000-08-23,-0.014233089690860456
162,2000-08-24,-0.014438599086075588
163,2000-08-25,-0.04826674096983474
164,2000-08-28,0.00729930248161148
165,2000-08-29,0.026317308317373556
166,2000-08-30,-0.011279430952833014
167,2000-08-31,-0.015037877364540542
168,2000-09-01,-0.00729930248161148
169,2000-09-05,0.03715226563129281
170,2000-09-06,0.01111447533854193
171,2000-09-07,-0.029518081721014333
172,2000-09-08,0.0035885205973316125
173,2000-09-11,-0.0035885205973316125
174,2000-09-12,0.014867951550164626
175,2000-09-13,-0.01846939601907227
