,Timestamp,Google
0,2004-08-20,-0.1207658072142932
1,2004-08-23,0.02523446401242513
2,2004-08-24,0.03275109302370893
3,2004-08-25,0.0011488620919659631
4,2004-08-26,-0.02497277774224571
5,2004-08-27,0.02497277774224571
6,2004-08-30,0.026792465833453072
7,2004-08-31,0.02027672127520841
8,2004-09-01,0.01774504450788994
9,2004-09-02,-0.006111330283834704
10,2004-09-03,-0.01644182857829124
11,2004-09-06,-0.006930484882316179
12,2004-09-07,0.0015488463011341658
13,2004-09-08,0.0041832135105095425
14,2004-09-09,0.0015577568126929897
15,2004-09-10,-0.046060765723453745
16,2004-09-13,-0.002288527941230356
17,2004-09-14,-0.037571994953190746
18,2004-09-15,-0.03938913017438228
19,2004-09-16,0.011386628581410818
20,2004-09-17,-0.030256722066317465
21,2004-09-20,-0.007241223696993426
22,2004-09-21,0.016107744656714384
23,2004-09-22,-0.008866520959720958
24,2004-09-23,-0.017498600578433
25,2004-09-24,0.00460280389840495
26,2004-09-27,-0.0033770540875872612
27,2004-09-28,-0.06064835257700496
28,2004-09-29,-0.021874377232031783
29,2004-09-30,0.022450752724165746
30,2004-10-01,-0.04293555261348114
31,2004-10-04,-0.02547946487265218
32,2004-10-05,-0.001795486118467693
33,2004-10-06,-0.0008965355906083161
34,2004-10-07,-0.007143494957592367
35,2004-10-08,0.008577625730624483
36,2004-10-11,0.008380669024209197
37,2004-10-12,-0.022282625946853152
38,2004-10-13,-0.0026498211400367566
39,2004-10-14,-0.013153437152040759
40,2004-10-15,-0.012980961827926407
41,2004-10-18,-0.03547637340735843
42,2004-10-19,0.02691394999759389
43,2004-10-20,0.04178161521372292
44,2004-10-21,-0.23287325836841255
45,2004-10-22,-0.00021098387728368806
46,2004-10-25,-0.027568197382697335
47,2004-10-26,-0.011170401164702248
48,2004-10-27,-0.029762001149379103
49,2004-10-28,-0.0026253180278867916
50,2004-10-29,-0.00874976919567061
51,2004-11-01,-0.007510856609862948
52,2004-11-02,0.0
53,2004-11-03,0.07806538078937475
54,2004-11-04,0.049035116815510094
55,2004-11-05,0.02823313869437616
56,2004-11-08,-0.008255907079704805
57,2004-11-09,0.03189457217184444
58,2004-11-10,-0.008452558328851723
59,2004-11-11,-0.0864374568533064
60,2004-11-12,0.0035152411982402043
61,2004-11-15,-0.00140757965660665
62,2004-11-16,0.06688530940875737
63,2004-11-17,0.0075478498874463895
64,2004-11-18,0.028430028807091112
65,2004-11-19,0.003122829067606858
66,2004-11-22,-0.0007816219984073669
67,2004-11-23,-0.05472503728373823
68,2004-11-24,0.009661255445684525
69,2004-11-25,0.010511499780204048
70,2004-11-26,-0.02607297808894682
71,2004-11-29,-0.002202183397128188
72,2004-11-30,-0.005852749070722751
73,2004-12-01,0.01914656292833783
74,2004-12-02,-0.012559805805913093
75,2004-12-03,0.010331615935966987
76,2004-12-06,0.03318538643021185
77,2004-12-07,0.020140288533730732
78,2004-12-08,0.007854608509525463
79,2004-12-09,-0.023382657913828986
80,2004-12-10,0.0015421524646468399
81,2004-12-13,0.015552201822203848
82,2004-12-14,-0.045201914179005875
83,2004-12-15,0.01130051801248122
84,2004-12-16,-0.006795623395992045
85,2004-12-17,-0.013452781838461547
86,2004-12-20,-0.02202774275196351
87,2004-12-21,0.008021143244733686
88,2004-12-22,-0.017632575331270495
89,2004-12-23,0.0
90,2004-12-24,0.002376328156861618
91,2004-12-27,-0.01857213752939213
92,2004-12-28,0.001416552253703962
93,2004-12-29,0.002837728315062904
94,2004-12-30,0.0
95,2004-12-31,-0.019703956596176297
96,2005-01-03,-0.04430132825007149
97,2005-01-04,0.024976770927186642
98,2005-01-05,-0.00409312415917551
99,2005-01-06,0.029708358279167513
100,2005-01-07,-0.03581680180833935
101,2005-01-10,-0.008085646878137176
102,2005-01-11,0.006734608070091852
103,2005-01-12,0.0027052497640482898
104,2005-01-13,-0.006751454746983576
105,2005-01-14,-0.021306227047979576
106,2005-01-17,-0.032279598254700836
107,2005-01-18,-0.001402628545468687
108,2005-01-19,0.058359153382590456
109,2005-01-20,-0.010746486645777154
110,2005-01-21,0.03604643030958066
111,2005-01-24,0.04171766480851424
112,2005-01-25,0.0
113,2005-01-26,-0.03755352814999924
114,2005-01-27,-0.0006952280600378558
115,2005-01-28,-0.01790697740123104
116,2005-01-31,-0.018932547344562067
117,2005-02-01,-0.07792828103631244
118,2005-02-02,0.023191993910257835
119,2005-02-03,-0.026902887493663208
120,2005-02-04,0.01869247967445542
121,2005-02-07,0.03716056727696415
122,2005-02-08,-0.01297017351648666
123,2005-02-09,0.04076787104669943
124,2005-02-10,0.02583370094138715
125,2005-02-11,-0.0006885264985836415
126,2005-02-14,-0.02380187633784825
127,2005-02-15,-0.018048199972423795
128,2005-02-16,-0.001253887476723392
129,2005-02-17,0.002640490338937873
130,2005-02-18,0.0006612134294048388
131,2005-02-21,0.0
132,2005-02-22,0.04740225163599465
133,2005-02-23,-0.005532988281244933
134,2005-02-24,0.020907079943765616
135,2005-02-25,0.01776256151986022
136,2005-02-28,-0.014941444384717784
137,2005-03-01,0.007797949427125417
138,2005-03-02,0.0
139,2005-03-03,-0.012729693763522398
140,2005-03-04,0.017724777036751682
141,2005-03-07,-0.022632318584101974
142,2005-03-08,0.031975622119854386
143,2005-03-09,0.03527047525273641
144,2005-03-10,-0.00447651985327191
145,2005-03-11,0.017274170868883054
146,2005-03-14,0.01526726398776912
147,2005-03-15,-0.034029657797788104
148,2005-03-16,0.034029657797788104
149,2005-03-17,-0.028064915003380264
150,2005-03-18,-0.01705637325489473
