,Timestamp,TSLA
1403,2016-01-26,193.56
1404,2016-01-27,188.07
1405,2016-01-28,189.7
1406,2016-01-29,191.2
1407,2016-02-01,196.94
1408,2016-02-02,182.78
1409,2016-02-03,173.48
1410,2016-02-04,175.33
1411,2016-02-05,162.6
1412,2016-02-08,147.99
1413,2016-02-09,148.25
1414,2016-02-10,143.67
1415,2016-02-11,150.47
1416,2016-02-12,151.04
1417,2016-02-16,155.17
1418,2016-02-17,168.68
1419,2016-02-18,166.77
1420,2016-02-19,166.58
1421,2016-02-22,177.74
1422,2016-02-23,177.21
1423,2016-02-24,179.0
1424,2016-02-25,187.43
1425,2016-02-26,190.34
1426,2016-02-29,191.93
1427,2016-03-01,186.35
1428,2016-03-02,188.34
1429,2016-03-03,195.74
1430,2016-03-04,201.04
1431,2016-03-07,205.29
1432,2016-03-08,202.6
1433,2016-03-09,208.72
1434,2016-03-10,205.18
1435,2016-03-11,207.5
1436,2016-03-14,215.15
1437,2016-03-15,218.34
1438,2016-03-16,221.93
1439,2016-03-17,226.38
1440,2016-03-18,232.74
1441,2016-03-21,238.32
1442,2016-03-22,234.24
1443,2016-03-23,222.58
1444,2016-03-24,227.75
1445,2016-03-28,230.26
1446,2016-03-29,230.13
1447,2016-03-30,226.89
1448,2016-03-31,229.77
1449,2016-04-01,237.59
1450,2016-04-04,246.99
1451,2016-04-05,255.47
1452,2016-04-06,265.42
1453,2016-04-07,257.2
1454,2016-04-08,250.07
1455,2016-04-11,249.92
1456,2016-04-12,247.82
1457,2016-04-13,254.53
1458,2016-04-14,251.86
1459,2016-04-15,254.51
1460,2016-04-18,253.88
1461,2016-04-19,247.37
1462,2016-04-20,249.97
1463,2016-04-21,248.29
1464,2016-04-22,253.75
1465,2016-04-25,251.82
1466,2016-04-26,253.74
1467,2016-04-27,251.47
1468,2016-04-28,247.71
1469,2016-04-29,240.76
1470,2016-05-02,241.8
1471,2016-05-03,232.32
1472,2016-05-04,222.56
1473,2016-05-05,211.53
1474,2016-05-06,214.93
1475,2016-05-09,208.92
1476,2016-05-10,208.69
1477,2016-05-11,208.96
1478,2016-05-12,207.28
1479,2016-05-13,207.61
1480,2016-05-16,208.29
1481,2016-05-17,204.66
1482,2016-05-18,211.17
1483,2016-05-19,215.21
1484,2016-05-20,220.28
1485,2016-05-23,216.22
1486,2016-05-24,217.91
1487,2016-05-25,219.58
1488,2016-05-26,225.12
1489,2016-05-27,223.04
1490,2016-05-31,223.23
1491,2016-06-01,219.56
1492,2016-06-02,218.96
1493,2016-06-03,218.99
1494,2016-06-06,220.68
1495,2016-06-07,232.34
1496,2016-06-08,235.52
1497,2016-06-09,229.36
1498,2016-06-10,218.79
1499,2016-06-13,217.87
1500,2016-06-14,214.96
1501,2016-06-15,217.7
1502,2016-06-16,217.93
1503,2016-06-17,215.47
1504,2016-06-20,219.7
1505,2016-06-21,219.61
1506,2016-06-22,196.66
1507,2016-06-23,196.4
1508,2016-06-24,193.15
1509,2016-06-27,198.55
1510,2016-06-28,201.79
1511,2016-06-29,210.19
1512,2016-06-30,212.28
1513,2016-07-01,216.5
1514,2016-07-05,213.98
1515,2016-07-06,214.44
1516,2016-07-07,215.94
1517,2016-07-08,216.78
1518,2016-07-11,224.78
1519,2016-07-12,224.65
1520,2016-07-13,222.53
1521,2016-07-14,221.53
1522,2016-07-15,220.4
1523,2016-07-18,226.25
1524,2016-07-19,225.26
1525,2016-07-20,228.36
1526,2016-07-21,220.5
1527,2016-07-22,222.27
1528,2016-07-25,230.01
1529,2016-07-26,229.51
1530,2016-07-27,228.49
1531,2016-07-28,230.61
1532,2016-07-29,234.79
1533,2016-08-01,230.01
1534,2016-08-02,227.2
1535,2016-08-03,225.79
1536,2016-08-04,230.61
1537,2016-08-05,230.03
1538,2016-08-08,226.16
1539,2016-08-09,229.08
1540,2016-08-10,225.65
1541,2016-08-11,224.91
1542,2016-08-12,225.61
1543,2016-08-15,225.59
1544,2016-08-16,223.61
1545,2016-08-17,223.24
1546,2016-08-18,223.51
1547,2016-08-19,225.0
1548,2016-08-22,222.93
1549,2016-08-23,224.84
1550,2016-08-24,222.62
1551,2016-08-25,220.96
1552,2016-08-26,219.99
1553,2016-08-29,215.2
1554,2016-08-30,211.34
1555,2016-08-31,212.01
1556,2016-09-01,200.77
1557,2016-09-02,197.78
1558,2016-09-06,202.83
1559,2016-09-07,201.71
1560,2016-09-08,197.36
1561,2016-09-09,194.47
1562,2016-09-12,198.3
1563,2016-09-13,196.05
1564,2016-09-14,196.41
1565,2016-09-15,200.42
1566,2016-09-16,205.4
1567,2016-09-19,206.34
1568,2016-09-20,204.64
1569,2016-09-21,205.22
1570,2016-09-22,206.43
1571,2016-09-23,207.45
1572,2016-09-26,208.99
1573,2016-09-27,205.81
1574,2016-09-28,206.27
1575,2016-09-29,200.7
1576,2016-09-30,204.03
1577,2016-10-03,213.7
1578,2016-10-04,211.41
1579,2016-10-05,208.46
1580,2016-10-06,201.0
1581,2016-10-07,196.61
1582,2016-10-10,200.95
1583,2016-10-11,200.1
1584,2016-10-12,201.51
1585,2016-10-13,200.24
1586,2016-10-14,196.51
1587,2016-10-17,193.96
1588,2016-10-18,199.1
1589,2016-10-19,203.56
1590,2016-10-20,199.1
1591,2016-10-21,200.09
1592,2016-10-24,202.76
1593,2016-10-25,202.34
1594,2016-10-26,202.24
1595,2016-10-27,204.01
1596,2016-10-28,199.97
1597,2016-10-31,197.73
1598,2016-11-01,190.79
1599,2016-11-02,188.02
1600,2016-11-03,187.42
1601,2016-11-04,190.56
1602,2016-11-07,193.21
1603,2016-11-08,194.94
1604,2016-11-09,190.06
1605,2016-11-10,185.35
1606,2016-11-11,188.56
1607,2016-11-14,181.45
1608,2016-11-15,183.77
1609,2016-11-16,183.93
1610,2016-11-17,188.66
1611,2016-11-18,185.02
1612,2016-11-21,184.52
1613,2016-11-22,191.17
1614,2016-11-23,193.14
1615,2016-11-25,196.65
1616,2016-11-28,196.12
1617,2016-11-29,189.57
1618,2016-11-30,189.4
1619,2016-12-01,181.88
1620,2016-12-02,181.47
1621,2016-12-05,186.8
1622,2016-12-06,185.85
1623,2016-12-07,193.15
1624,2016-12-08,192.29
1625,2016-12-09,192.18
1626,2016-12-12,192.43
1627,2016-12-13,198.15
1628,2016-12-14,198.69
1629,2016-12-15,197.58
1630,2016-12-16,202.49
1631,2016-12-19,202.73
1632,2016-12-20,208.79
1633,2016-12-21,207.7
1634,2016-12-22,208.45
1635,2016-12-23,213.34
1636,2016-12-27,219.53
1637,2016-12-28,219.74
1638,2016-12-29,214.68
1639,2016-12-30,213.69
1640,2017-01-03,216.99
1641,2017-01-04,226.99
1642,2017-01-05,226.75
1643,2017-01-06,229.01
1644,2017-01-09,231.28
1645,2017-01-10,229.87
1646,2017-01-11,229.73
1647,2017-01-12,229.59
1648,2017-01-13,237.75
1649,2017-01-17,235.58
1650,2017-01-18,238.36
1651,2017-01-19,243.76
1652,2017-01-20,244.73
1653,2017-01-23,248.92
1654,2017-01-24,254.61
1655,2017-01-25,254.47
1656,2017-01-26,252.51
1657,2017-01-27,252.95
1658,2017-01-30,250.63
1659,2017-01-31,251.93
1660,2017-02-01,249.24
1661,2017-02-02,251.55
1662,2017-02-03,251.33
1663,2017-02-06,257.77
1664,2017-02-07,257.48
1665,2017-02-08,262.08
1666,2017-02-09,269.2
1667,2017-02-10,269.23
1668,2017-02-13,280.6
1669,2017-02-14,280.98
1670,2017-02-15,279.76
1671,2017-02-16,268.95
1672,2017-02-17,272.23
1673,2017-02-21,277.39
1674,2017-02-22,273.51
1675,2017-02-23,255.99
1676,2017-02-24,257.0
1677,2017-02-27,246.23
1678,2017-02-28,249.99
1679,2017-03-01,250.02
1680,2017-03-02,250.48
1681,2017-03-03,251.57
1682,2017-03-06,251.21
1683,2017-03-07,248.59
1684,2017-03-08,246.87
1685,2017-03-09,244.9
1686,2017-03-10,243.69
1687,2017-03-13,246.17
1688,2017-03-14,258.0
1689,2017-03-15,255.73
1690,2017-03-16,262.05
1691,2017-03-17,261.5
1692,2017-03-20,261.92
1693,2017-03-21,250.68
1694,2017-03-22,255.01
1695,2017-03-23,254.78
1696,2017-03-24,263.16
1697,2017-03-27,270.22
1698,2017-03-28,277.45
1699,2017-03-29,277.38
1700,2017-03-30,277.92
1701,2017-03-31,278.3
1702,2017-04-03,298.52
1703,2017-04-04,303.7
1704,2017-04-05,295.0
1705,2017-04-06,298.7
1706,2017-04-07,302.54
1707,2017-04-10,312.39
1708,2017-04-11,308.71
1709,2017-04-12,296.84
1710,2017-04-13,304.0
1711,2017-04-17,301.44
1712,2017-04-18,300.25
1713,2017-04-19,305.52
1714,2017-04-20,302.51
1715,2017-04-21,305.6
1716,2017-04-24,308.03
1717,2017-04-25,313.79
1718,2017-04-26,310.17
1719,2017-04-27,308.63
1720,2017-04-28,314.07
1721,2017-05-01,322.83
1722,2017-05-02,318.89
1723,2017-05-03,311.02
1724,2017-05-04,295.46
1725,2017-05-05,308.35
1726,2017-05-08,307.19
1727,2017-05-09,321.26
1728,2017-05-10,325.22
1729,2017-05-11,323.1
1730,2017-05-12,324.81
1731,2017-05-15,315.88
1732,2017-05-16,317.01
1733,2017-05-17,306.11
1734,2017-05-18,313.06
1735,2017-05-19,310.83
1736,2017-05-22,310.35
1737,2017-05-23,303.86
1738,2017-05-24,310.22
1739,2017-05-25,316.83
1740,2017-05-26,325.14
1741,2017-05-30,335.1
1742,2017-05-31,341.01
1743,2017-06-01,340.37
1744,2017-06-02,339.85
1745,2017-06-05,347.32
1746,2017-06-06,352.85
1747,2017-06-07,359.65
1748,2017-06-08,370.0
1749,2017-06-09,357.32
1750,2017-06-12,359.01
1751,2017-06-13,375.95
1752,2017-06-14,380.66
1753,2017-06-15,375.34
1754,2017-06-16,371.4
1755,2017-06-19,369.8
1756,2017-06-20,372.24
1757,2017-06-21,376.4
1758,2017-06-22,382.61
1759,2017-06-23,383.45
1760,2017-06-26,377.49
1761,2017-06-27,362.37
1762,2017-06-28,371.24
1763,2017-06-29,360.75
1764,2017-06-30,361.61
1765,2017-07-03,352.62
1766,2017-07-05,327.09
1767,2017-07-06,308.83
1768,2017-07-07,313.22
1769,2017-07-10,316.05
1770,2017-07-11,327.22
1771,2017-07-12,329.52
1772,2017-07-13,323.41
1773,2017-07-14,327.78
1774,2017-07-17,319.57
1775,2017-07-18,328.24
1776,2017-07-19,325.26
1777,2017-07-20,329.92
1778,2017-07-21,328.4
1779,2017-07-24,342.52
1780,2017-07-25,339.6
1781,2017-07-26,343.85
1782,2017-07-27,334.46
1783,2017-07-28,335.07
1784,2017-07-31,323.47
1785,2017-08-01,319.57
1786,2017-08-02,325.89
1787,2017-08-03,347.09
1788,2017-08-04,356.91
1789,2017-08-07,355.17
1790,2017-08-08,365.22
1791,2017-08-09,363.53
1792,2017-08-10,355.4
1793,2017-08-11,357.87
1794,2017-08-14,363.8
1795,2017-08-15,362.33
1796,2017-08-16,362.91
1797,2017-08-17,351.92
1798,2017-08-18,347.46
1799,2017-08-21,337.86
1800,2017-08-22,341.35
1801,2017-08-23,352.77
1802,2017-08-24,352.93
1803,2017-08-25,348.05
1804,2017-08-28,345.66
1805,2017-08-29,347.36
1806,2017-08-30,353.18
1807,2017-08-31,355.9
1808,2017-09-01,355.4
1809,2017-09-05,349.59
1810,2017-09-06,344.53
1811,2017-09-07,350.61
1812,2017-09-08,343.4
1813,2017-09-11,363.69
1814,2017-09-12,362.75
1815,2017-09-13,366.23
1816,2017-09-14,377.64
1817,2017-09-15,379.81
1818,2017-09-18,385.0
1819,2017-09-19,375.1
1820,2017-09-20,373.91
1821,2017-09-21,366.48
1822,2017-09-22,351.09
1823,2017-09-25,344.99
1824,2017-09-26,345.25
1825,2017-09-27,340.97
1826,2017-09-28,339.6
1827,2017-09-29,341.1
1828,2017-10-02,341.53
1829,2017-10-03,348.14
1830,2017-10-04,355.01
1831,2017-10-05,355.33
1832,2017-10-06,356.88
1833,2017-10-09,342.94
1834,2017-10-10,355.59
1835,2017-10-11,354.6
1836,2017-10-12,355.68
1837,2017-10-13,355.57
1838,2017-10-16,350.6
1839,2017-10-17,355.75
1840,2017-10-18,359.65
1841,2017-10-19,351.81
1842,2017-10-20,345.1
1843,2017-10-23,337.02
1844,2017-10-24,337.34
1845,2017-10-25,325.84
1846,2017-10-26,326.17
1847,2017-10-27,320.87
1848,2017-10-30,320.08
1849,2017-10-31,331.53
1850,2017-11-01,321.08
1851,2017-11-02,299.26
1852,2017-11-03,306.09
1853,2017-11-06,302.78
1854,2017-11-07,306.05
1855,2017-11-08,304.39
1856,2017-11-09,302.99
1857,2017-11-10,302.99
1858,2017-11-13,315.4
1859,2017-11-14,308.7
1860,2017-11-15,311.3
1861,2017-11-16,312.5
1862,2017-11-17,315.05
1863,2017-11-20,308.74
1864,2017-11-21,317.81
1865,2017-11-22,312.6
1866,2017-11-24,315.55
1867,2017-11-27,316.81
1868,2017-11-28,317.55
1869,2017-11-29,307.54
1870,2017-11-30,308.85
1871,2017-12-01,306.53
1872,2017-12-04,305.2
1873,2017-12-05,303.7
1874,2017-12-06,313.26
1875,2017-12-07,311.24
1876,2017-12-08,315.13
1877,2017-12-11,328.91
1878,2017-12-12,341.03
1879,2017-12-13,339.03
1880,2017-12-14,337.89
1881,2017-12-15,343.45
1882,2017-12-18,338.87
1883,2017-12-19,331.1
1884,2017-12-20,328.98
1885,2017-12-21,331.66
1886,2017-12-22,325.2
1887,2017-12-26,317.29
1888,2017-12-27,311.64
1889,2017-12-28,315.36
1890,2017-12-29,311.35
1891,2018-01-02,320.53
1892,2018-01-03,317.25
1893,2018-01-04,314.62
1894,2018-01-05,316.58
1895,2018-01-08,336.41
1896,2018-01-09,333.69
1897,2018-01-10,334.8
1898,2018-01-11,337.95
1899,2018-01-12,336.22
1900,2018-01-16,340.06
1901,2018-01-17,347.16
1902,2018-01-18,344.57
1903,2018-01-19,350.02
1904,2018-01-22,351.56
1905,2018-01-23,352.79
1906,2018-01-24,345.89
1907,2018-01-25,337.64
1908,2018-01-26,342.85
1909,2018-01-29,349.53
1910,2018-01-30,345.82
1911,2018-01-31,354.31
1912,2018-02-01,349.25
1913,2018-02-02,343.75
1914,2018-02-05,333.13
1915,2018-02-06,333.97
1916,2018-02-07,345.0
1917,2018-02-08,315.23
1918,2018-02-09,310.42
1919,2018-02-12,315.73
1920,2018-02-13,323.66
1921,2018-02-14,322.31
1922,2018-02-15,334.065
1923,2018-02-16,335.49
1924,2018-02-20,334.77
1925,2018-02-21,333.3
1926,2018-02-22,346.17
1927,2018-02-23,352.05
1928,2018-02-26,357.42
1929,2018-02-27,350.99
1930,2018-02-28,343.06
1931,2018-03-01,330.93
1932,2018-03-02,335.12
1933,2018-03-05,333.35
1934,2018-03-06,328.2
1935,2018-03-07,332.3
1936,2018-03-08,329.1
1937,2018-03-09,327.17
1938,2018-03-12,345.51
1939,2018-03-13,341.84
1940,2018-03-14,326.63
1941,2018-03-15,325.6
1942,2018-03-16,321.35
1943,2018-03-19,313.56
1944,2018-03-20,310.55
1945,2018-03-21,316.53
1946,2018-03-22,309.1
1947,2018-03-23,301.54
1948,2018-03-26,304.18
1949,2018-03-27,279.18
1950,2018-03-28,257.78
1951,2018-03-29,266.13
1952,2018-04-02,252.48
1953,2018-04-03,267.53
1954,2018-04-04,286.94
1955,2018-04-05,305.72
1956,2018-04-06,299.3
1957,2018-04-09,289.66
1958,2018-04-10,304.7
1959,2018-04-11,300.93
1960,2018-04-12,294.08
1961,2018-04-13,300.34
1962,2018-04-16,291.21
1963,2018-04-17,287.69
1964,2018-04-18,293.35
1965,2018-04-19,300.08
1966,2018-04-20,290.24
1967,2018-04-23,283.37
1968,2018-04-24,283.46
1969,2018-04-25,280.69
1970,2018-04-26,285.48
1971,2018-04-27,294.075
1972,2018-04-30,293.9
1973,2018-05-01,299.92
1974,2018-05-02,301.15
1975,2018-05-03,284.45
1976,2018-05-04,294.09
1977,2018-05-07,302.77
1978,2018-05-08,301.97
1979,2018-05-09,306.85
1980,2018-05-10,305.02
1981,2018-05-11,301.06
