,Timestamp,Bayer
150,2000-07-31,0.000443768162074587
151,2000-08-01,-0.0011079260624438092
152,2000-08-02,-0.0033164321712559897
153,2000-08-03,0.007312531600167205
154,2000-08-04,-0.011717401081656753
155,2000-08-07,0.016396762936170095
156,2000-08-08,0.008076003042384539
157,2000-08-09,-0.00606253988846861
158,2000-08-10,-0.024981362216358605
159,2000-08-11,-0.003705007986428477
160,2000-08-14,-0.016825391548954904
161,2000-08-15,-0.00042810964172179666
162,2000-08-16,0.0157316309185358
163,2000-08-17,-0.012519601773080868
164,2000-08-18,-0.005989199997081585
165,2000-08-21,-0.006162439110102724
166,2000-08-22,-0.004230970999463235
167,2000-08-23,0.0019016145840304866
168,2000-08-24,-0.028758989416569847
169,2000-08-25,0.007837621954323026
170,2000-08-28,0.00977797689282367
171,2000-08-29,0.0006290578154288795
172,2000-08-30,0.006295324264099733
173,2000-08-31,0.01805720793649268
174,2000-09-01,0.0002134932071520268
175,2000-09-04,-0.00598447131485047
176,2000-09-05,0.0006390960150546299
177,2000-09-06,0.021338126244553113
178,2000-09-07,0.030977430334409473
179,2000-09-08,0.003376156039577083
180,2000-09-11,0.0006761426207946286
181,2000-09-12,-0.015355497263375373
182,2000-09-13,0.011303198603003661
183,2000-09-14,0.010843605604563322
184,2000-09-15,0.017647927806169417
185,2000-09-18,-0.007142778816268347
186,2000-09-19,0.03504349884363256
187,2000-09-20,0.018234386005356207
188,2000-09-21,-0.054194249719575094
189,2000-09-22,0.011533044700456685
190,2000-09-25,0.016610330983815924
191,2000-09-26,0.002361604876155887
192,2000-09-27,-0.001654188606535989
193,2000-09-28,0.004970797541044902
194,2000-09-29,-0.02599267110099257
195,2000-10-02,-0.016496223323945625
196,2000-10-03,-0.0034160624906056647
197,2000-10-04,-0.02395768282353572
198,2000-10-05,-0.015585704440197468
199,2000-10-06,0.01890948534749093
200,2000-10-09,-0.001996494405533511
201,2000-10-10,0.0008873394813164737
202,2000-10-11,0.03038996677870376
203,2000-10-12,-0.0158032281580347
204,2000-10-13,0.0
205,2000-10-16,0.0
206,2000-10-17,0.0
207,2000-10-18,0.0
208,2000-10-19,0.0
209,2000-10-20,-0.0515863470081368
210,2000-10-23,-0.016033840666842547
211,2000-10-24,0.0011866011686865185
212,2000-10-25,-0.016702358972352283
213,2000-10-26,-0.016020177493853538
214,2000-10-27,-0.008116144369922473
215,2000-10-30,-0.01340248328844762
216,2000-10-31,-0.026417962470774548
217,2000-11-01,0.018622690159208588
218,2000-11-02,-0.018816075588810932
219,2000-11-03,-0.007930053063880393
220,2000-11-06,-0.0007690193230636133
221,2000-11-07,0.005983789082105506
222,2000-11-08,0.013453282048925264
223,2000-11-09,0.020221186507082933
224,2000-11-10,0.004618276887996764
225,2000-11-13,-0.014019182090180937
226,2000-11-14,-0.0166925620238767
227,2000-11-15,0.032121461575429944
228,2000-11-16,0.0072785879299255285
229,2000-11-17,0.021750140209194413
230,2000-11-20,-0.022358373228606343
231,2000-11-21,0.012245943997394093
232,2000-11-22,0.0010271228105884767
233,2000-11-23,-0.009613969610518858
234,2000-11-24,-0.01555526709263999
235,2000-11-27,-0.02298396328635821
236,2000-11-28,-0.003324615828340427
237,2000-11-29,0.019118092383297647
238,2000-11-30,-0.01422570498899356
239,2000-12-01,0.0001953966158736442
240,2000-12-04,-0.029009129221175378
241,2000-12-05,-0.028006700749553026
242,2000-12-06,0.00650799637109456
243,2000-12-07,-0.03663431048708654
244,2000-12-08,0.010123129827580346
245,2000-12-11,0.04041275496062191
246,2000-12-12,0.012373597045998164
247,2000-12-13,-0.0017229347038529852
248,2000-12-14,-0.00362672691105681
249,2000-12-15,-0.02835977201911888
250,2000-12-18,-0.01743982434709812
251,2000-12-19,0.0009102447558628768
252,2000-12-20,0.02396384187815004
253,2000-12-21,-0.0018637533876799672
254,2000-12-22,0.0
255,2000-12-25,0.0
256,2000-12-26,-0.019364372366159177
257,2000-12-27,-0.02060868141048866
258,2000-12-28,0.00035823881455154805
259,2000-12-29,-0.016032617253134873
260,2001-01-01,-0.0022348375635994344
261,2001-01-02,0.019521391732758353
262,2001-01-03,0.04209186488511252
263,2001-01-04,-0.011348660172748826
264,2001-01-05,0.00799052482862983
265,2001-01-08,0.032565464385598375
266,2001-01-09,0.022380810669142104
267,2001-01-10,-0.009987576268949194
268,2001-01-11,-0.008921784151342482
269,2001-01-12,-0.015523629816866169
270,2001-01-15,0.017069281335721165
271,2001-01-16,-0.005785381435821968
272,2001-01-17,0.013551659823392459
273,2001-01-18,0.011174613727969351
274,2001-01-19,-0.005505308455961977
275,2001-01-22,-0.00955998383184431
276,2001-01-23,-0.0029081071116991986
277,2001-01-24,-0.0011620580547351267
278,2001-01-25,-0.01153525298809166
279,2001-01-26,-0.00267329523338411
280,2001-01-29,-0.010430573459125903
281,2001-01-30,-0.0054570238117261916
282,2001-01-31,0.003947340864887128
283,2001-02-01,-0.00037706488929512005
284,2001-02-02,0.0
285,2001-02-05,-0.0005643745875145711
286,2001-02-06,0.003582962743989171
287,2001-02-07,0.005873486072544232
288,2001-02-08,0.0026622060980767692
289,2001-02-09,-0.003802638601854369
290,2001-02-12,0.0017101709127005371
291,2001-02-13,0.003809159739843082
292,2001-02-14,-0.016032415241743703
293,2001-02-15,-0.0066097865411496315
294,2001-02-16,-0.011685568584971051
295,2001-02-19,0.01317869658550519
296,2001-02-20,-0.002052239880116158
297,2001-02-21,0.008049056638727237
298,2001-02-22,0.031895415342648725
299,2001-02-23,-0.022451470573297883
300,2001-02-26,0.0
301,2001-02-27,-0.007562660123387577
302,2001-02-28,0.0018867478361341838
303,2001-03-01,0.0028339291514956066
304,2001-03-02,0.0018937577108593118
305,2001-03-05,0.01048026261590218
306,2001-03-06,-0.009532037191003706
307,2001-03-07,-0.006618773442236492
308,2001-03-08,0.005670548017338017
309,2001-03-09,0.00875894282390588
310,2001-03-12,0.021064366281066782
311,2001-03-13,0.04432763693026809
312,2001-03-14,-0.024603044604035063
313,2001-03-15,0.006997886542436049
314,2001-03-16,0.026628966546215604
315,2001-03-19,-0.008818397459546823
316,2001-03-20,0.03279514885518742
317,2001-03-21,0.03412909013829779
318,2001-03-22,-0.011938261174607057
319,2001-03-23,-0.024508222869554785
320,2001-03-26,-0.05129457796019521
321,2001-03-27,0.01877703399384556
322,2001-03-28,0.0006110855243788293
323,2001-03-29,0.018523172629050677
324,2001-03-30,0.02099165753949439
325,2001-04-02,0.00937770144497918
326,2001-04-03,0.011412388929882944
327,2001-04-04,-0.001730619749565676
328,2001-04-05,0.011744118786503499
329,2001-04-06,-0.041775677849707815
330,2001-04-09,-0.00814972054268015
331,2001-04-10,-0.011380294575245475
332,2001-04-11,-0.006358980609462606
333,2001-04-12,-0.015828082287189904
334,2001-04-13,0.0
335,2001-04-16,0.015009836610013316
336,2001-04-17,-0.006717884487598358
337,2001-04-18,-0.013503298313940704
338,2001-04-19,0.00401165710838125
339,2001-04-20,0.023386751979797005
340,2001-04-23,-0.010031685126542733
341,2001-04-24,0.01436077785527523
342,2001-04-25,-0.020454878357169637
343,2001-04-26,0.030634527989972238
344,2001-04-27,0.008384989467724147
345,2001-04-30,-0.01876621305785431
346,2001-05-01,0.05521269710201615
347,2001-05-02,0.01186021071117338
348,2001-05-03,-0.02595343746065204
349,2001-05-04,-0.008686501758382814
350,2001-05-07,-0.00414883126215404
351,2001-05-08,-0.009308251961248626
352,2001-05-09,-0.016453285756813152
353,2001-05-10,0.022791978349242736
354,2001-05-11,0.008298874592828742
355,2001-05-14,0.0075060177965271535
356,2001-05-15,-0.02550587330700127
357,2001-05-16,0.0027312648376907056
358,2001-05-17,0.002528630417145017
359,2001-05-18,-0.011952864167746657
360,2001-05-21,-0.000626829154525943
361,2001-05-22,0.0155382245459732
362,2001-05-23,0.00275383509142868
363,2001-05-24,0.0034016099181930493
364,2001-05-25,0.00021203860047425138
365,2001-05-28,0.020437627224007215
366,2001-05-29,-0.005635815353936202
367,2001-05-30,-0.009035768149619372
368,2001-05-31,-0.010864131220438278
369,2001-06-01,-0.0006348994758518245
370,2001-06-04,0.021833570250252787
371,2001-06-05,-0.0010813282928641144
372,2001-06-06,-0.0169346247837181
373,2001-06-07,-0.006355337832888441
374,2001-06-08,-0.004005111328472033
375,2001-06-11,0.016758609395992607
376,2001-06-12,-0.0032052804933484502
377,2001-06-13,0.002136435482726018
378,2001-06-14,-0.010677641466317223
379,2001-06-15,0.02683152571751446
380,2001-06-18,0.005008372486912993
381,2001-06-19,0.0037171584019941584
382,2001-06-20,0.03681269318123315
383,2001-06-21,0.012119276389352507
384,2001-06-22,0.002073276776198174
385,2001-06-25,0.0009210143056725961
386,2001-06-26,-0.008042469247800277
387,2001-06-27,-0.03220736631936738
388,2001-06-28,-0.026894856853994398
389,2001-06-29,-0.008379101828553281
390,2001-07-02,0.013570927042588554
391,2001-07-03,0.005218921000859744
392,2001-07-04,0.012503520567474169
393,2001-07-05,0.021194548810464564
394,2001-07-06,0.0038406004837474583
395,2001-07-09,0.00863708249953321
396,2001-07-10,0.013794321022842393
397,2001-07-11,-0.009446477977795187
398,2001-07-12,-0.019923054830518705
399,2001-07-13,0.01306811437077915
400,2001-07-16,-0.014469598712502307
401,2001-07-17,0.0067561329725114305
402,2001-07-18,-0.026978456259529437
403,2001-07-19,0.007730363472605362
404,2001-07-20,-0.004203575852137931
405,2001-07-23,0.005977971146469141
406,2001-07-24,0.01229037463818683
407,2001-07-25,-0.019371383509628082
408,2001-07-26,-0.014667154994401521
409,2001-07-27,-0.014239649019069933
410,2001-07-30,-0.012136100167057684
411,2001-07-31,0.009570691751733307
412,2001-08-01,0.024659066743916824
413,2001-08-02,0.010346258226602956
414,2001-08-03,-0.0035331125417239484
415,2001-08-06,0.0
416,2001-08-07,0.19407567218932442
417,2001-08-08,0.009958003099380441
418,2001-08-09,0.02491500884184017
419,2001-08-10,-0.0008307273847583119
420,2001-08-13,-0.004148923145879557
421,2001-08-14,0.0370960149391073
422,2001-08-15,0.05987307299532052
423,2001-08-16,-0.012986438311334947
424,2001-08-17,-0.03159920116639592
425,2001-08-20,-0.025826792862834402
426,2001-08-21,0.011397924604556575
427,2001-08-22,0.017339794265863073
428,2001-08-23,-0.0043632176066559225
429,2001-08-24,-0.01840657513394861
430,2001-08-27,-0.020868478536197
431,2001-08-28,0.0005588612992175612
432,2001-08-29,0.007285187080347644
433,2001-08-30,0.005641214058905497
434,2001-08-31,-0.022654639972355728
435,2001-09-03,-0.02025716713696335
436,2001-09-04,0.02330523349775282
437,2001-09-05,0.019606573611566258
438,2001-09-06,0.009380465833678908
439,2001-09-07,0.012065062784404557
440,2001-09-10,0.04130278000176579
441,2001-09-11,0.007560955804115643
442,2001-09-12,0.030504450438503472
443,2001-09-13,0.05995933859907776
444,2001-09-14,-0.031073913876474624
445,2001-09-17,0.01951421679238674
446,2001-09-18,0.028312286726884572
447,2001-09-19,0.08235463022170064
448,2001-09-20,0.04233533100659592
449,2001-09-21,-0.016032933263056215
450,2001-09-24,-0.07951974131167505
451,2001-09-25,-0.013819322014829716
452,2001-09-26,-0.04297261685650122
453,2001-09-27,-0.032654085429392854
454,2001-09-28,0.031012476284129953
455,2001-10-01,-0.013040041295672822
456,2001-10-02,-0.016031315000112567
457,2001-10-03,-0.019281817107014376
458,2001-10-04,0.0012523244330151506
459,2001-10-05,-0.010585658069775405
460,2001-10-08,-0.0415523328614289
461,2001-10-09,-0.021455974529114297
462,2001-10-10,0.0008720522601528558
463,2001-10-11,-0.07267239260357305
464,2001-10-12,0.04766641698895224
465,2001-10-15,-0.0160318857077848
466,2001-10-16,0.026878010471516056
467,2001-10-17,-0.015660058473243588
468,2001-10-18,0.022858818370852685
469,2001-10-19,0.004344262613591443
470,2001-10-22,-0.023807247892184247
471,2001-10-23,-0.009029102510465847
472,2001-10-24,0.05871240682834289
473,2001-10-25,-0.01272588318286516
474,2001-10-26,0.021402450228960923
475,2001-10-29,0.02125904556465663
476,2001-10-30,-0.012808351509701055
477,2001-10-31,-0.02395398806702742
478,2001-11-01,0.002368838405907958
479,2001-11-02,-0.026050203645473502
480,2001-11-05,0.01601743681294865
481,2001-11-06,-0.035192648925284065
482,2001-11-07,-0.008186703823336305
483,2001-11-08,0.02016521991449194
484,2001-11-09,0.022042325836473253
485,2001-11-12,-0.02319017069465179
486,2001-11-13,0.022308494022222458
487,2001-11-14,-0.000583385437863182
488,2001-11-15,-0.06846823686387582
489,2001-11-16,-0.05116852418062434
490,2001-11-19,0.01544693168180622
491,2001-11-20,0.0018490320663477888
492,2001-11-21,0.0037083526084216167
493,2001-11-22,-0.004237379975770672
494,2001-11-23,0.02271359329700129
495,2001-11-26,0.014975003767766726
496,2001-11-27,0.023596345271124974
497,2001-11-28,-0.007833075558361546
498,2001-11-29,-0.015213917975810176
499,2001-11-30,-0.0005493517369532519
500,2001-12-03,0.02303418920237066
501,2001-12-04,-0.02577364998378684
502,2001-12-05,-0.020310183880518196
503,2001-12-06,0.010510903345575695
504,2001-12-07,0.0016256402815195692
505,2001-12-10,-0.0008131504790140909
506,2001-12-11,0.028325344369775962
507,2001-12-12,0.018864570025735272
508,2001-12-13,0.01229929857891543
509,2001-12-14,-0.02725030275206919
510,2001-12-17,0.01211278907308655
511,2001-12-18,0.02032974141741084
512,2001-12-19,-0.002310659859449782
513,2001-12-20,0.006658697723163076
514,2001-12-21,-0.01603136280190398
515,2001-12-24,0.0
516,2001-12-25,0.0
517,2001-12-26,-0.009213669850799633
518,2001-12-27,-0.014063562513468408
519,2001-12-28,-0.016032870258992915
520,2001-12-31,0.0
521,2002-01-01,0.0051978429524459635
522,2002-01-02,-0.028333173298707326
523,2002-01-03,-0.02046982668778874
524,2002-01-04,0.002897582467329407
525,2002-01-07,-0.01856483536203779
526,2002-01-08,0.006497113689987177
527,2002-01-09,0.003136861997373508
528,2002-01-10,0.027849611169108446
529,2002-01-11,0.030032203772910826
530,2002-01-14,-0.01603418248839006
531,2002-01-15,0.03788723456022991
532,2002-01-16,-0.0182443506019645
533,2002-01-17,0.01118784657514782
534,2002-01-18,-0.012577567385887
535,2002-01-21,0.013984890272622952
536,2002-01-22,-0.038947754586289296
537,2002-01-23,-0.018788384358751742
538,2002-01-24,-0.0002674464954108835
539,2002-01-25,0.009348918618055535
540,2002-01-28,0.01950619277104959
541,2002-01-29,-0.009529441885802736
542,2002-01-30,-0.007558158767520418
543,2002-01-31,-0.005367029309848448
544,2002-02-01,0.01076027124953427
545,2002-02-04,0.013063151023966935
546,2002-02-05,0.0339961162526774
547,2002-02-06,0.013699837557132888
548,2002-02-07,0.010107410335051359
549,2002-02-08,-0.015265416298219314
550,2002-02-11,0.01468450011516298
551,2002-02-12,-0.00173778367390387
552,2002-02-13,0.0008685143504871817
553,2002-02-14,0.014893295683269692
554,2002-02-15,0.0014719612049542974
555,2002-02-18,0.01903621906621389
556,2002-02-19,-0.004493951699411802
557,2002-02-20,-0.022174696900341573
558,2002-02-21,0.00439816385413172
559,2002-02-22,-0.02178821603739456
560,2002-02-25,-0.0057301240790508245
561,2002-02-26,-0.012776841753758372
562,2002-02-27,-0.038731420540753625
563,2002-02-28,-0.013478721559594842
564,2002-03-01,-0.017513601386071276
565,2002-03-04,0.005538576330427425
566,2002-03-05,0.0026487514678557034
567,2002-03-06,0.007988611686234215
568,2002-03-07,-0.027687963265810023
569,2002-03-08,0.0018225565533898092
570,2002-03-11,-0.017305234443234063
571,2002-03-12,-0.007907986609693829
572,2002-03-13,-0.017377943815646724
573,2002-03-14,-0.01855412615655938
574,2002-03-15,0.018054415952706737
575,2002-03-18,-0.010180625316146052
576,2002-03-19,0.013429397819555877
577,2002-03-20,0.009812698103174089
578,2002-03-21,0.010678326308643626
579,2002-03-22,-0.008146926873951799
580,2002-03-25,0.0063592685021536255
581,2002-03-26,0.003833502085763829
582,2002-03-27,0.005134303813449925
583,2002-03-28,-0.014229172932108902
584,2002-03-29,0.0
585,2002-04-01,-0.01243907415005241
586,2002-04-02,-0.001252227193410338
587,2002-04-03,0.026119945651644993
588,2002-04-04,-0.006913204329059397
589,2002-04-05,0.018803145095337204
590,2002-04-08,-0.0007791237497318804
591,2002-04-09,-0.019552669541259338
592,2002-04-10,0.017993604822382547
593,2002-04-11,-0.02307829807510986
594,2002-04-12,-0.011341172680793932
595,2002-04-15,-0.0027518169935700776
596,2002-04-16,0.0022502288327554965
597,2002-04-17,-0.0027504389568244747
598,2002-04-18,0.00024880421775375083
599,2002-04-19,-0.001996304836826557
600,2002-04-22,0.02781457772339646
601,2002-04-23,-0.005114608803737042
602,2002-04-24,0.04167131754419939
603,2002-04-25,0.013928233850389216
604,2002-04-26,0.037925642532688375
605,2002-04-29,-0.018592346193718967
606,2002-04-30,-0.004418649119003248
607,2002-05-01,0.0013973597189815834
608,2002-05-02,0.016862924915086897
609,2002-05-03,0.008960834871977408
610,2002-05-06,-0.021703841047131966
611,2002-05-07,-0.013123879780848835
612,2002-05-08,0.009279766624802566
613,2002-05-09,0.018540895716526506
614,2002-05-10,-0.01579541190039091
615,2002-05-13,-0.0032942341693931176
616,2002-05-14,0.004944030416312195
617,2002-05-15,0.0030354566048123033
618,2002-05-16,0.0052602444632530165
619,2002-05-17,0.02275296720697284
620,2002-05-20,-0.01410611832823827
621,2002-05-21,0.00843804849945995
622,2002-05-22,-0.0067572657138130765
623,2002-05-23,0.015270016263708719
624,2002-05-24,-0.01274067485603192
625,2002-05-27,-0.016032191588239986
626,2002-05-28,0.01828715173700113
627,2002-05-29,0.03645868699003074
628,2002-05-30,-0.01739005218326284
629,2002-05-31,0.008657224828578336
630,2002-06-03,0.03180409228329362
631,2002-06-04,0.0023988492161954866
632,2002-06-05,-0.008661031793379959
633,2002-06-06,-0.016809082351424642
634,2002-06-07,0.022174696900341573
635,2002-06-10,-0.005960691737715962
636,2002-06-11,0.024062051171722665
637,2002-06-12,0.0015230833612807082
638,2002-06-13,0.035057794975144496
639,2002-06-14,-0.04868580302722325
640,2002-06-17,0.015764850464414337
641,2002-06-18,0.02568613906410766
642,2002-06-19,0.01579659515923426
643,2002-06-20,-0.019240515661091973
644,2002-06-21,0.019878247042417474
645,2002-06-24,0.002551753809527657
646,2002-06-25,0.012863941406990875
647,2002-06-26,-0.029026904789880348
648,2002-06-27,-0.01991906207102545
649,2002-06-28,-0.0030766272693454333
650,2002-07-01,0.021741050123953887
651,2002-07-02,0.03352272829392078
652,2002-07-03,-0.01450656016393026
653,2002-07-04,-0.06263445611705354
654,2002-07-05,0.009664520408288357
655,2002-07-08,0.014672635645727627
656,2002-07-09,0.037978682729510105
657,2002-07-10,0.008350002325791639
658,2002-07-11,0.01954599782299038
659,2002-07-12,0.03515005644362956
660,2002-07-15,-0.0034010346479962372
661,2002-07-16,-0.025148979727473986
662,2002-07-17,0.011659344634176616
663,2002-07-18,0.06041294353557003
664,2002-07-19,0.05298273930426056
665,2002-07-22,0.05079953305484075
666,2002-07-23,0.017923469243501966
667,2002-07-24,0.04901237205072029
668,2002-07-25,-0.0417487649769952
669,2002-07-26,-0.09898695991153739
670,2002-07-29,-0.004754611609398829
671,2002-07-30,0.08369866567470385
672,2002-07-31,0.05925983410432245
673,2002-08-01,0.0025318367189051116
674,2002-08-02,0.08085051631939244
675,2002-08-05,-0.04606140143461657
676,2002-08-06,0.07202513896705387
677,2002-08-07,-0.1008859013703316
678,2002-08-08,-0.07837708979914648
679,2002-08-09,0.04497000636906279
680,2002-08-12,0.0012318383715657077
681,2002-08-13,0.04284668640642986
682,2002-08-14,-0.030016751769355032
683,2002-08-15,0.004173228726100042
684,2002-08-16,-0.04538096064893704
685,2002-08-19,0.049571678223489624
686,2002-08-20,-0.020370417622046055
687,2002-08-21,-0.023989119199014475
688,2002-08-22,-0.020443552644957563
689,2002-08-23,0.0
690,2002-08-26,0.0
691,2002-08-27,0.0
692,2002-08-28,0.07578445358680863
693,2002-08-29,-0.028466405322851607
694,2002-08-30,0.03699442858082769
695,2002-09-02,0.08207746477384159
696,2002-09-03,-0.005098493751054978
697,2002-09-04,0.012566823771881008
698,2002-09-05,-0.03407652906827119
699,2002-09-06,0.03642097257460897
700,2002-09-09,-0.020909382739654703
701,2002-09-10,-0.011880132294951107
702,2002-09-11,0.02577260960964134
703,2002-09-12,0.02693126920788469
704,2002-09-13,-0.025067751172635155
705,2002-09-16,-0.029905030368332586
706,2002-09-17,0.06847117244677525
707,2002-09-18,0.055903365062373034
708,2002-09-19,-0.015784871309150628
709,2002-09-20,0.056649902300213384
710,2002-09-23,0.018897621398475284
711,2002-09-24,-0.03375737698370207
712,2002-09-25,-0.04330887455949384
713,2002-09-26,0.014740403551886772
714,2002-09-27,0.11261091846718108
715,2002-09-30,-0.08351763113323818
716,2002-10-01,-0.012049268716642025
717,2002-10-02,0.0020821254730707395
718,2002-10-03,0.02484019471999499
719,2002-10-04,0.023823487814361943
720,2002-10-07,0.030597499153424135
721,2002-10-08,0.0062369366585373065
722,2002-10-09,-0.052063352867178114
723,2002-10-10,-0.0551175519930891
724,2002-10-11,0.031125113431184293
725,2002-10-14,-0.090122481106921
726,2002-10-15,0.00773054157075137
727,2002-10-16,-0.03808284301048204
728,2002-10-17,-0.00790902877767552
729,2002-10-18,0.038261330217406186
730,2002-10-21,0.058488897485519775
731,2002-10-22,0.07304556946063823
732,2002-10-23,-0.029222197977146536
733,2002-10-24,0.017759387222601397
734,2002-10-25,-0.015621811200210889
735,2002-10-28,0.0145356246828805
736,2002-10-29,-0.04713901998919079
737,2002-10-30,0.008833704504593864
738,2002-10-31,0.01684730024614156
739,2002-11-01,-0.04818820512531907
740,2002-11-04,-0.005545973404659232
741,2002-11-05,-0.026800060809648585
742,2002-11-06,0.04866924708034093
743,2002-11-07,0.0010245259850312216
744,2002-11-08,-0.00871148695924262
745,2002-11-11,-0.06613212942978919
746,2002-11-12,0.018800363679829957
747,2002-11-13,-0.06453790303539853
748,2002-11-14,-0.018978393616747358
749,2002-11-15,-0.03992515085996384
750,2002-11-18,0.0017191191672485395
751,2002-11-19,0.019581119404383784
752,2002-11-20,-0.018718259342219934
753,2002-11-21,-0.009012253194091713
754,2002-11-22,0.012471158046374331
755,2002-11-25,0.03927066515364075
