,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,ibm_articleCount,sadness_count,anger_count,fear_count,joy_count,analytical_count,confident_count,tentative_count
0,2018-05-25,Samsung,1070,0.011969237390594929,0.2204503101902782,-0.10089749999999999,0.0,0.12972999999999998,-0.6173200000000001,0.9964,1385,0.2527075812274368,0.007942238267148015,0.0021660649819494585,0.27870036101083034,0.29169675090252706,0.08014440433212996,0.08664259927797834
1,2018-05-25,BASF,250,0.11195698222222214,0.2672604593881561,-0.05389250000000001,0.18144500000000002,0.28341500000000003,-0.6768000000000001,0.8071666666666667,360,0.175,0.008333333333333333,0.011111111111111112,0.225,0.48333333333333334,0.09722222222222222,0.0
2,2018-05-25,Apple,2053,0.025197007921044637,0.2063528212183177,-0.05727,0.0,0.12774000000000002,-0.9595,0.9964,2708,0.24852289512555392,0.014771048744460856,0.007016248153618907,0.24926144756277696,0.2898818316100443,0.05096011816838995,0.1395864106351551
3,2018-05-25,Tesla,265,0.010617772985923927,0.22532954275024297,-0.20082,-0.014199999999999997,0.18073999999999998,-0.5599500000000001,0.5725166666666667,587,0.27938671209540034,0.015332197614991482,0.022146507666098807,0.1635434412265758,0.36626916524701875,0.02385008517887564,0.12947189097103917
4,2018-05-25,Airbus,162,0.04323808764452283,0.18689644582458143,0.0,0.0,0.11828249999999998,-0.49744,0.58117,123,0.21138211382113822,0.016260162601626018,0.008130081300813009,0.3333333333333333,0.3008130081300813,0.08943089430894309,0.04065040650406504
5,2018-05-25,Bayer,1270,0.034464880671165994,0.22715844735443871,-0.08470749999999998,0.0,0.18317,-0.66376,0.6779,1454,0.3576341127922971,0.017881705639614855,0.011004126547455296,0.3321870701513067,0.08872077028885832,0.14167812929848694,0.05089408528198074
6,2018-05-25,BMW,569,-0.06278649510419285,0.22904931793873276,-0.23976000000000003,-0.026140000000000007,0.0781,-0.5806,0.6739,609,0.43349753694581283,0.029556650246305417,0.029556650246305417,0.18226600985221675,0.17733990147783252,0.029556650246305417,0.11822660098522167
7,2018-05-25,Telefonica,98,0.052366815678652395,0.14567717527056065,0.0,0.041400000000000006,0.10738,-0.46745000000000003,0.38919999999999993,74,0.0945945945945946,0.0,0.04054054054054054,0.6486486486486487,0.12162162162162163,0.06756756756756757,0.02702702702702703
8,2018-05-25,Google,2247,0.06435061185637281,0.1723657282139683,-0.02714,0.02023,0.14669500000000002,-0.9648,0.83636,3153,0.1649222962258167,0.012052013954963527,0.0130034887408817,0.2981287662543609,0.3355534411671424,0.037107516650808754,0.139232477006026
9,2018-05-25,Allianz,102,0.006663159041394329,0.2628322276676965,-0.150045,0.0,0.15753,-0.6690600000000001,0.48461999999999994,110,0.2727272727272727,0.0,0.0,0.23636363636363636,0.4,0.05454545454545454,0.03636363636363636
10,2018-05-25,Total,103,-0.05879509439050703,0.15644547853591326,-0.111675,0.0,0.0,-0.52087,0.418,50,0.38,0.0,0.04,0.3,0.16,0.02,0.1
