,25quantileSentiment,50quantileSentiment,75quantileSentiment,ID,Timestamp,analytical_count,anger_count,articleCount,avgSentiment,confident_count,fear_count,ibm_articleCount,joy_count,maxSentiment,minSentiment,nbOfDuplicates,sadness_count,socialScore,stdSentiment,tentative_count
31,-0.20377,-0.06457499999999998,0.05400999999999999,Total,2017-06-05,,,30,-0.08384533333333334,,,,,-0.51978,0.4541200000000001,1.0,,71.0,0.21705709267591225,
32,0.0459175,0.136915,0.17959999999999998,Airbus,2017-06-05,,,50,0.08796426587301588,,,,,-0.6486,0.4283222222222223,10.0,,883.0,0.21915165092688427,
33,0.07992,0.13048499999999996,0.2376575,Airbus,2017-06-06,,,50,0.12175684285714278,,,,,-0.50134,0.5497571428571428,5.0,,9629.0,0.21534859123073272,
34,-0.035664999999999995,0.14847500000000002,0.2658508333333333,BMW,2017-06-06,,,50,0.11063294999999998,,,,,-0.50871,0.5482499999999999,0.0,,499.0,0.22200298361589574,
35,0.06251,0.086325,0.16027,Apple,2017-06-06,,,50,0.1056756444444444,,,,,-0.21699,0.4441,29.0,,47.0,0.15134889790278955,
36,0.061640000000000014,0.14691500000000002,0.2440325,Samsung,2017-06-06,,,50,0.1360219611111111,,,,,-0.9747,0.6219300000000001,2.0,,436.0,0.2131650544261942,
37,-0.090455,0.146175,0.28801,Google,2017-06-06,,,50,0.09275730000000004,,,,,-0.32697,0.4776375000000001,18.0,,272.0,0.20243380245636672,
38,0.1776,0.2940833333333333,0.3777400000000001,Telefonica,2017-06-06,,,5,0.2588040952380953,,,,,0.06685714285714286,0.3777400000000001,1.0,,0.0,0.13506837262606994,
39,0.039368928571428576,0.135105,0.2095,Tesla,2017-06-06,,,50,0.12265157142857147,,,,,-0.12474,0.402,18.0,,378.0,0.11050893971924497,
40,0.1662475,0.26210500000000003,0.3833214285714287,BASF,2017-06-06,,,14,0.2836826530612245,,,,,0.053170000000000016,0.6950285714285714,0.0,,4.0,0.17307371922115009,
41,-0.019220000000000004,0.10840999999999998,0.16345,Total,2017-06-06,,,25,0.0544668,,,,,-0.5462,0.43984,4.0,,289.0,0.2018552913954285,
42,0.20647750000000006,0.40048,0.45586750000000004,Bayer,2017-06-06,,,50,0.3196143166666666,,,,,-0.22607000000000005,0.6208899999999999,6.0,,555.0,0.20473721495088645,
43,0.17310250000000002,0.375745,0.49332,Allianz,2017-06-06,,,10,0.30056700000000003,,,,,-0.0888,0.53964,0.0,,33.0,0.2297187804952443,
44,0.013129999999999994,0.090365,0.2402325,Apple,2017-06-07,,,50,0.12343037777777785,,,,,-0.19117,0.6655,6.0,,233.0,0.15942996695602238,
45,0.107585625,0.258245,0.3398311111111111,Bayer,2017-06-07,,,50,0.2479255444444445,,,,,-0.14354,0.6281700000000001,1.0,,829.0,0.17805210490438209,
46,0.08734,0.16578000000000004,0.3214425,Airbus,2017-06-07,,,50,0.1880348666666667,,,,,-0.1934,0.47497,5.0,,14.0,0.14034722025786206,
47,-0.04128250000000002,0.226275,0.25885249999999993,Telefonica,2017-06-07,,,10,0.118586,,,,,-0.37835,0.32935,0.0,,17.0,0.2422601364557437,
48,0.050487500000000005,0.14238499999999998,0.25842625,Samsung,2017-06-07,,,50,0.15867942539682545,,,,,-0.27039,0.47496000000000005,0.0,,769.0,0.15696419296838088,
49,0.1080625,0.3002599999999999,0.3002599999999999,Tesla,2017-06-07,,,50,0.22481553333333326,,,,,-0.06569,0.4846,19.0,,175.0,0.13214288784145506,
50,-0.18254750000000006,0.0092,0.16341250000000002,Total,2017-06-07,,,20,-0.005632999999999997,,,,,-0.33971999999999997,0.34989000000000003,1.0,,2563.0,0.2117418864934132,
51,0.013129999999999994,0.09905499999999999,0.21955,Google,2017-06-07,,,50,0.11652253333333334,,,,,-0.4194699999999999,0.66385,11.0,,4094.0,0.19547741697622428,
52,0.06449055555555555,0.27137,0.4071150000000001,Allianz,2017-06-07,,,23,0.27306657004830914,,,,,-0.04249999999999999,0.6214099999999999,0.0,,39.0,0.2128597784806409,
53,0.2274,0.30600000000000005,0.39495,BASF,2017-06-07,,,22,0.2949256818181818,,,,,0.06949999999999999,0.4875600000000001,0.0,,0.0,0.13549465392981602,
54,-0.016840833333333336,0.133415,0.2537849999999999,BMW,2017-06-07,,,50,0.07903110158730159,,,,,-0.62142,0.6506700000000001,1.0,,108.0,0.25233491611467745,
55,-0.04495892857142855,0.10822000000000001,0.2887575,BMW,2017-06-08,,,50,0.0849865492063492,,,,,-0.58135,0.5289,1.0,,146.0,0.2588087582743293,
56,0.0448775,0.16359,0.24885250000000006,Samsung,2017-06-08,,,50,0.1338742880952381,,,,,-0.44882,0.6287666666666666,2.0,,447.0,0.23062314111843765,
57,-0.0186275,0.059205000000000015,0.24079,Total,2017-06-08,,,24,0.04375458333333335,,,,,-0.6001500000000001,0.35118000000000005,0.0,,36.0,0.2431353201136671,
58,-0.037275000000000016,0.12409,0.30045000000000005,Allianz,2017-06-08,,,39,0.10843660256410256,,,,,-0.30702,0.5015400000000001,2.0,,24.0,0.2488738998287079,
59,0.022050000000000004,0.21702,0.28259,Airbus,2017-06-08,,,50,0.16110105793650792,,,,,-0.16404000000000002,0.53237,3.0,,91.0,0.175642962151732,
60,0.0195,0.0929375,0.27226500000000003,Tesla,2017-06-08,,,50,0.12694320793650793,,,,,-0.12521000000000002,0.36598,3.0,,406.0,0.13913303749500808,
61,0.19731083333333327,0.349475,0.5241775,BASF,2017-06-08,,,22,0.3878455808080809,,,,,0.10626,0.7309899999999999,0.0,,0.0,0.21187701804508055,
62,0.09045,0.20169000000000006,0.301065,Bayer,2017-06-08,,,50,0.18945714285714288,,,,,-0.24806,0.6704199999999999,3.0,,1816.0,0.15242530799826956,
63,0.226885,0.34713000000000005,0.461025,Telefonica,2017-06-08,,,7,0.3215485714285714,,,,,0.048639999999999996,0.47925,1.0,,0.0,0.1650923882182914,
64,0.0587525,0.13117714285714285,0.208075,Apple,2017-06-08,,,50,0.12509809523809526,,,,,-0.49594,0.4739500000000001,2.0,,473.0,0.15964716092971906,
65,0.0607625,0.2463633333333333,0.25984,Google,2017-06-08,,,50,0.15605396111111106,,,,,-0.30816,0.59219,3.0,,53.0,0.19340392771759085,
66,-0.053773214285714285,0.08851500000000001,0.14854,Google,2017-06-09,,,50,0.06438925396825397,,,,,-0.28673000000000004,0.4714666666666666,3.0,,2222.0,0.17029978014060854,
67,0.22393333333333326,0.2280142857142857,0.342625,Telefonica,2017-06-09,,,7,0.2677429931972789,,,,,0.08365999999999997,0.42941,1.0,,7.0,0.120839937797681,
68,-0.01171500000000001,0.11205999999999999,0.18634,Allianz,2017-06-09,,,27,0.14395195473251024,,,,,-0.078825,0.5595100000000001,0.0,,63.0,0.19064778798684645,
69,0.101705,0.2171,0.3132725,Bayer,2017-06-09,,,50,0.2047058888888889,,,,,-0.06470000000000001,0.50753,8.0,,22662.0,0.1417170406023009,
70,-0.1018175,0.0011700000000000046,0.08918500000000001,Total,2017-06-09,,,16,0.015785486111111108,,,,,-0.31993000000000005,0.4204500000000001,1.0,,56.0,0.18880886284930465,
71,-0.16383,-0.01795000000000001,0.10996833333333332,Airbus,2017-06-09,,,50,-0.02149421666666667,,,,,-0.38434,0.4433625,4.0,,720.0,0.2067012008655021,
72,-0.029622222222222223,0.058355,0.1901125,BMW,2017-06-09,,,50,0.07147047222222222,,,,,-0.38106,0.3479,15.0,,9325.0,0.15192399547677082,
73,-0.039365,0.07820500000000001,0.2290625,Tesla,2017-06-09,,,50,0.0933912,,,,,-0.2598300000000001,0.55019,2.0,,7454.0,0.18209223574099215,
74,-0.040835714285714295,0.07084000000000001,0.14533,Apple,2017-06-09,,,50,0.062488509523809514,,,,,-0.31551,0.36865,1.0,,9970.0,0.1472229219166342,
75,0.15857249999999998,0.274125,0.3258439285714286,BASF,2017-06-09,,,26,0.2269992719780219,,,,,-0.3894700000000001,0.6623625,2.0,,22.0,0.23640713056398005,
76,0.08195250000000001,0.17404999999999998,0.31257500000000005,Samsung,2017-06-09,,,50,0.19992432619047626,,,,,-0.10274999999999998,0.5951,4.0,,6390.0,0.1655749065336417,
77,0.059455,0.16477,0.292745,Tesla,2017-06-12,,,47,0.1605484194528875,,,,,-0.10356,0.43321,4.0,,23506.0,0.1360546729061709,
78,-0.23621,-0.034789999999999995,0.1623675,Total,2017-06-12,,,24,-0.05063958333333332,,,,,-0.45546000000000003,0.31458,2.0,,3132.0,0.2422174364433951,
79,0.02969916666666665,0.20573125,0.3082775,Bayer,2017-06-12,,,50,0.179388365079365,,,,,-0.16870000000000002,0.6178899999999998,2.0,,46733.0,0.16703513413155355,
80,0.191195,0.24094,0.30025749999999995,BASF,2017-06-12,,,36,0.24065256172839505,,,,,0.005979999999999996,0.47325,1.0,,128.0,0.1043306777334396,
81,-0.12772,-0.05421,0.157275,Airbus,2017-06-12,,,50,0.02886473333333332,,,,,-0.27080000000000004,0.5925,7.0,,3145.0,0.1982293462368264,
82,0.054155000000000016,0.11728999999999998,0.26748229166666665,Samsung,2017-06-12,,,50,0.13582406746031744,,,,,-0.46688,0.46958,1.0,,4819.0,0.18693983646919315,
83,0.0296,0.1903,0.364125,Allianz,2017-06-12,,,25,0.190657,,,,,-0.22541,0.6017,0.0,,1434.0,0.2260508700307669,
84,-0.1098725,-0.006825,0.1578525,Google,2017-06-12,,,50,0.018007328571428578,,,,,-0.55907,0.41912,3.0,,4945.0,0.19945982708651627,
85,0.0616425,0.099105,0.30767,Telefonica,2017-06-12,,,10,0.170592,,,,,-0.17334999999999998,0.47366,0.0,,570.0,0.20998937284221472,
86,-0.16429750000000004,0.068885,0.2373482142857143,BMW,2017-06-12,,,50,0.036591066666666665,,,,,-0.4441625,0.49381,2.0,,14168.0,0.24257073988598654,
87,-0.08825,0.036865,0.1615775,Apple,2017-06-12,,,50,0.04646737777777777,,,,,-0.37945999999999996,0.45682,4.0,,1620.0,0.17605222206209908,
88,0.0424175,0.16055142857142854,0.30720000000000003,BMW,2017-06-13,,,50,0.16415635873015869,,,,,-0.38864,0.5824999999999999,1.0,,8418.0,0.18616950597074974,
89,0.06773000000000001,0.18850999999999998,0.295495,Bayer,2017-06-13,,,50,0.1665211,,,,,-0.34914,0.4453699999999999,5.0,,19795.0,0.17641508729108268,
90,-0.014180000000000003,0.18942071428571428,0.349865,Allianz,2017-06-13,,,26,0.17344840659340655,,,,,-0.37413,0.55398,0.0,,656.0,0.2638706583721799,
91,-0.02589749999999999,0.122605,0.2182,Airbus,2017-06-13,,,48,0.12007999669312165,,,,,-0.18227,0.6993999999999999,2.0,,7580.0,0.1980299729211856,
92,0.02048,0.13455999999999999,0.2875725,Tesla,2017-06-13,,,50,0.14297705873015876,,,,,-0.3690250000000001,0.44968,2.0,,12160.0,0.17280744870258585,
93,-0.010197499999999995,0.11425071428571427,0.23443000000000006,Google,2017-06-13,,,50,0.10420363968253968,,,,,-0.3795000000000001,0.45566,1.0,,8113.0,0.17111116282251895,
94,0.07979499999999999,0.13643,0.230915,Apple,2017-06-13,,,50,0.14322610634920632,,,,,-0.3795000000000001,0.438925,1.0,,3184.0,0.13915807183830867,
95,-0.1754,-0.11410999999999999,-0.01924,Total,2017-06-13,,,43,-0.0807672388335179,,,,,-0.32784,0.857,10.0,,6494.0,0.21540856363593736,
96,0.08884500000000001,0.16419499999999998,0.27703249999999996,Samsung,2017-06-13,,,50,0.18619235555555547,,,,,-0.24083,0.5501,4.0,,5588.0,0.1672047661739174,
97,-0.021312499999999998,0.16058499999999998,0.28691750000000005,Telefonica,2017-06-13,,,10,0.120423,,,,,-0.33842000000000005,0.63767,1.0,,1789.0,0.314175451691496,
98,0.10965,0.20763,0.32672125,BASF,2017-06-13,,,36,0.20626629960317466,,,,,-0.36661,0.6051142857142856,0.0,,564.0,0.16903635235697026,
99,0.02631000000000001,0.113375,0.23078250000000006,Tesla,2017-06-14,,,50,0.11173613333333332,,,,,-0.5994,0.52856,5.0,,135067.0,0.20352051473407684,
100,0.06499500000000001,0.12728166666666665,0.1915908333333333,Apple,2017-06-14,,,50,0.12178195079365073,,,,,-0.23162500000000005,0.5357,7.0,,8846.0,0.13363627908863854,
101,0.04427,0.23565,0.29061000000000003,BASF,2017-06-14,,,44,0.1829141477272727,,,,,-0.40284000000000003,0.47681,13.0,,612.0,0.17037558381473353,
102,-0.103895,0.17634,0.30143000000000003,Telefonica,2017-06-14,,,10,0.11830299999999998,,,,,-0.18426,0.36274,0.0,,393.0,0.21822780808900896,
103,0.07589000000000001,0.1935838888888889,0.3184241666666666,Samsung,2017-06-14,,,50,0.19150540000000008,,,,,-0.38701,0.67024,2.0,,1831.0,0.2112999967679008,
104,0.061845,0.18413,0.303195,BMW,2017-06-14,,,50,0.16610856190476192,,,,,-0.44591,0.6544699999999999,1.0,,2485.0,0.2086561869360981,
105,-0.010085000000000007,0.13294,0.2732,Allianz,2017-06-14,,,19,0.17141052631578946,,,,,-0.21545,0.8316,2.0,,1090.0,0.26008145195247506,
106,0.0688275,0.10196000000000001,0.178795,Google,2017-06-14,,,50,0.13123419841269846,,,,,-0.15980999999999998,0.7289,9.0,,12244.0,0.1444575025529968,
107,-0.007834999999999995,0.10914,0.17515999999999998,Total,2017-06-14,,,50,0.09948156825396827,,,,,-0.39226,0.5309200000000001,23.0,,5992.0,0.20284108828298308,
108,0.038887499999999985,0.147705,0.24894,Airbus,2017-06-14,,,50,0.13485310000000006,,,,,-0.5994,0.45808000000000004,3.0,,5297.0,0.1720627070756888,
109,0.22122000000000006,0.294835,0.340395625,Bayer,2017-06-14,,,50,0.2975890452380952,,,,,0.07129999999999999,0.58996,7.0,,22806.0,0.11565074047022288,
110,-0.008852500000000001,0.16695500000000002,0.2740875,BMW,2017-06-15,,,50,0.1226774420634921,,,,,-0.4616142857142857,0.56491,5.0,,6421.0,0.2098962407525372,
111,0.14687999999999998,0.232075,0.3346892857142857,Bayer,2017-06-15,,,50,0.2257254452380953,,,,,-0.5994,0.7291000000000001,7.0,,28705.0,0.20992634108444072,
112,0.027440000000000003,0.1074222222222222,0.26357250000000004,Apple,2017-06-15,,,50,0.12504830476190476,,,,,-0.29174999999999995,0.59716,4.0,,3246.0,0.18368784892522655,
113,-0.2816892857142857,0.09718,0.25892750000000003,BASF,2017-06-15,,,50,0.025998844444444464,,,,,-0.4164000000000001,0.6356700000000001,12.0,,260.0,0.30205880113472383,
114,-0.22010000000000005,-0.22010000000000005,0.116685,Telefonica,2017-06-15,,,19,-0.07060368421052635,,,,,-0.22010000000000005,0.37614,9.0,,9954.0,0.20753105896629676,
115,0.0522525,0.1964375,0.2608725000000001,Tesla,2017-06-15,,,50,0.15313193333333333,,,,,-0.5994,0.39279,1.0,,35753.0,0.17860235849702102,
116,0.1006425,0.17134499999999994,0.2732825,Samsung,2017-06-15,,,50,0.1770986920634921,,,,,-0.29174999999999995,0.5735399999999999,2.0,,7592.0,0.1754604116285021,
117,0.08932000000000001,0.19053000000000006,0.36673,Allianz,2017-06-15,,,17,0.2223258823529412,,,,,-0.031010000000000003,0.57548,2.0,,3.0,0.19166197154948425,
118,0.049955,0.141455,0.2016375,Google,2017-06-15,,,50,0.1354081619047619,,,,,-0.36338,0.51945,2.0,,8495.0,0.18941591583458986,
119,-0.11191,-0.05392000000000001,-0.03129000000000001,Total,2017-06-15,,,50,-0.07262239999999999,,,,,-0.41206000000000004,0.28538,26.0,,2423.0,0.10194942110434076,
120,-0.002569999999999993,0.097135,0.197155,Airbus,2017-06-15,,,50,0.098656276984127,,,,,-0.37201999999999996,0.42913999999999997,2.0,,6735.0,0.17079687643879554,
121,0.078065,0.21405833333333332,0.2884375,Airbus,2017-06-16,,,50,0.1955109333333334,,,,,-0.05545,0.5957125,13.0,,6825.0,0.1595044320641679,
122,-0.060520000000000004,0.008060000000000001,0.17688999999999994,Telefonica,2017-06-16,,,9,0.02294846560846561,,,,,-0.35275,0.3216333333333334,0.0,,6100.0,0.20915274835062006,
123,0.054772500000000016,0.130675,0.222785,Tesla,2017-06-16,,,42,0.1363124149659864,,,,,-0.04155,0.35627000000000003,0.0,,30198.0,0.10776905757720512,
124,0.12513999999999995,0.2544,0.34,Allianz,2017-06-16,,,13,0.2644815384615385,,,,,-0.0498,0.7906,0.0,,36.0,0.2386592439318087,
125,-0.04513,-0.04513,0.1406375,Total,2017-06-16,,,50,0.002113933333333352,,,,,-0.56785,0.34639000000000003,30.0,,3129.0,0.17208527727213524,
126,-0.0912,0.11477,0.19759749999999998,BMW,2017-06-16,,,50,0.05889063333333335,,,,,-0.468175,0.48049,5.0,,9057.0,0.22298914050564625,
127,0.07865,0.15827,0.2679375,Apple,2017-06-16,,,50,0.1665291285714286,,,,,-0.49387,0.49648,3.0,,12210.0,0.16456012113588667,
128,0.02568874999999999,0.15852500000000005,0.25527749999999994,Google,2017-06-16,,,50,0.12669404444444446,,,,,-0.30654000000000003,0.5987625000000001,2.0,,26829.0,0.18919922977346693,
129,0.014580000000000003,0.0948,0.223415,BASF,2017-06-16,,,39,0.1150275702075702,,,,,-0.30744999999999995,0.7332285714285715,3.0,,6279.0,0.2274284505907926,
130,0.10569000000000002,0.21740000000000004,0.2691025,Bayer,2017-06-16,,,50,0.19737177142857135,,,,,-0.14279000000000006,0.5718571428571428,9.0,,45154.0,0.15721490476445493,
131,0.0925,0.17222500000000002,0.25747,Samsung,2017-06-16,,,50,0.18192337857142854,,,,,-0.3720500000000001,0.5013,0.0,,4327.0,0.160494507222795,
132,-0.023235,0.13474999999999998,0.22240000000000004,BMW,2017-06-19,,,50,0.08699948571428569,,,,,-0.41244,0.6285499999999999,1.0,,19668.0,0.23652747359645165,
133,0.16630750000000002,0.244055,0.3551,BASF,2017-06-19,,,18,0.26247714285714285,,,,,0.09882,0.4762142857142857,0.0,,26.0,0.11588110971368625,
134,0.0053125,0.28833000000000003,0.381365,Allianz,2017-06-19,,,28,0.22380142857142865,,,,,-0.17060999999999998,0.5774100000000001,3.0,,483.0,0.21819373526523328,
135,0.1198475,0.168835,0.4310675,Telefonica,2017-06-19,,,10,0.22821900000000006,,,,,-0.08177999999999998,0.5050899999999999,0.0,,47.0,0.20794357997890786,
136,-0.05095111111111112,0.12992499999999996,0.2683125,Google,2017-06-19,,,50,0.07348987539682539,,,,,-0.43263,0.42849,26.0,,11768.0,0.2413120796196293,
137,0.08588249999999997,0.188075,0.30509250000000004,Samsung,2017-06-19,,,50,0.1858286,,,,,-0.2133,0.43934,1.0,,4911.0,0.15913643145943313,
138,0.02282,0.08801,0.199315,Bayer,2017-06-19,,,50,0.1045800666666666,,,,,-0.18806,0.4367625,6.0,,26633.0,0.14419115617810427,
139,-0.244025,-0.15228,-0.032504999999999985,Total,2017-06-19,,,26,-0.10827807692307696,,,,,-0.51436,0.4835000000000001,1.0,,33082.0,0.2569753544761712,
140,-0.01484999999999999,0.121755,0.2004125,Tesla,2017-06-19,,,38,0.09387877192982454,,,,,-0.36073,0.46825,0.0,,6366.0,0.18417981101260056,
141,0.05640999999999999,0.176095,0.2550825,Apple,2017-06-19,,,50,0.13874680952380952,,,,,-0.59468,0.47934,17.0,,4366.0,0.20194162626620252,
142,-0.010537499999999998,0.20259,0.2684983333333333,Airbus,2017-06-19,,,50,0.16469594999999998,,,,,-0.07597000000000001,0.5885699999999999,7.0,,2150.0,0.1759545462047012,
143,0.09492499999999998,0.2227,0.32741000000000003,BASF,2017-06-20,,,27,0.2836676851851852,,,,,-0.10252,0.9618,0.0,,1222.0,0.2857121631007584,
144,0.041470000000000014,0.09552999999999999,0.16316250000000002,Apple,2017-06-20,,,50,0.10105725952380956,,,,,-0.4197800000000001,0.45707,12.0,,4542.0,0.14040190783617892,
145,0.03155,0.17470999999999998,0.244605,Telefonica,2017-06-20,,,11,0.15932636363636365,,,,,-0.1204,0.50153,0.0,,233.0,0.18661623757180013,
146,-0.002800000000000002,0.097125,0.2240825,Google,2017-06-20,,,50,0.10012416428571427,,,,,-0.4193400000000001,0.5270100000000001,1.0,,46634.0,0.18114967016596895,
147,0.099065,0.2695833333333333,0.362145,Bayer,2017-06-20,,,50,0.2335001357142857,,,,,-0.28636999999999996,0.5761,5.0,,41637.0,0.19187662043027756,
148,0.108545,0.1374,0.1374,Airbus,2017-06-20,,,50,0.13268262857142865,,,,,-0.19969,0.47481,23.0,,1429.0,0.12270099490754055,
149,0.06442499999999997,0.14118999999999998,0.223565,Samsung,2017-06-20,,,50,0.14751622222222222,,,,,-0.5390900000000001,0.5068199999999999,5.0,,9350.0,0.16734424447616075,
150,0.02023,0.08600111111111111,0.19499285714285716,BMW,2017-06-20,,,50,0.053561223015873,,,,,-0.4637200000000001,0.3451375,0.0,,12124.0,0.20470979958417607,
151,-0.14164000000000002,0.08269357142857145,0.24466666666666664,Tesla,2017-06-20,,,50,0.053112592857142885,,,,,-0.5820900000000001,0.5068199999999999,0.0,,26660.0,0.26438489657313624,
152,0.06416999999999999,0.23596000000000006,0.34293,Allianz,2017-06-20,,,25,0.2015011,,,,,-0.41173,0.7196800000000001,2.0,,1029.0,0.25039602229526664,
153,-0.104765,-0.058849999999999986,0.013835000000000014,Total,2017-06-20,,,50,-0.07941555555555556,,,,,-0.48256,0.36002,22.0,,8466.0,0.1804028419083433,
154,0.038235000000000005,0.074745,0.153755,Tesla,2017-06-21,,,50,0.09003147142857143,,,,,-0.31162,0.58938,6.0,,9657.0,0.17083638831158562,
155,0.0789875,0.2460788888888889,0.33778125,Airbus,2017-06-21,,,50,0.20399543333333334,,,,,-0.32836000000000004,0.45602,2.0,,6902.0,0.17173278143115614,
156,-0.006822499999999995,0.15891000000000002,0.2143325,Telefonica,2017-06-21,,,10,0.13246999999999998,,,,,-0.2986,0.52045,0.0,,79.0,0.2345843576294985,
157,0.009329999999999991,0.13964000000000001,0.2724975,Apple,2017-06-21,,,50,0.12316797142857135,,,,,-0.2686,0.5034699999999999,1.0,,7659.0,0.16726150109822838,
158,0.04304250000000001,0.14769000000000002,0.24088437500000004,Allianz,2017-06-21,,,24,0.11984656250000005,,,,,-0.43566,0.51276,2.0,,258.0,0.21489353097347047,
159,0.0621625,0.159555,0.26087,Samsung,2017-06-21,,,50,0.17498883888888894,,,,,-0.15422,0.5034699999999999,1.0,,3897.0,0.15435808818350125,
